,MSOA,yj_Bus_stops,yj_Train_stations,yj_metro_stations,yj_HH_owning_cars_perc,yj_work_from_home_perc,yj_underground_metro_perc,yj_train_perc,yj_bus_perc,yj_bicycle_perc,yj_on_foot_perc,yj_avg_time_from_origin_car_UNWEIGHTED,yj_avg_time_car,yj_avg_time_from_origin_bus_UNWEIGHTED,yj_avg_time_bus,yj_avg_time_from_origin_rail_UNWEIGHTED,yj_avg_time_rail,yj_car_perc
4061,E02004162,1.4255792705702575,-0.0,-0.0,0.5104118232887825,-0.33168120450622074,-0.08195320027787154,-3.490330320178661,1.8387827995508221,3.073073414414758,2.4427190727812236,0.0,-0.4441918051146866,0.0,-2.318354442816314,0.0,2.7567960359747286,-65.46604292699877
4062,E02004163,-0.06305358649885781,0.2170140383282393,-0.0,-0.8704279215671749,1.8313529560757271,0.026507791193228075,2.7346403145311324,2.9269856356601855,3.121700885672191,0.6546173383795494,0.0,-0.17185257281244323,0.0,-0.8537806011525173,0.0,3.4478965732173172,-80.6910595326116
4063,E02004164,-1.6550961451821602,-0.0,-0.0,16.60245092532722,3.9412794001062514,-0.006301200850971356,-3.6559966433974456,-7.876388550323229,-2.9491538930312644,-1.7906649400635961,0.0,2.422457693495329,0.0,2.303782821250072,0.0,6.673086578467389,-27.13468486858017
4064,E02004165,0.0,-0.0,-0.0,12.3314501831922,1.841645588871911,-0.020261498204618422,-5.006249299855214,-5.941502009609505,1.047139431594125,0.6689091713006753,0.0,1.1063277901783304,0.0,0.8756166835529665,0.0,4.212611241349043,35.98172951131194
4065,E02004166,-1.4342113318314555,-0.0,-0.0,11.202697072651686,3.1905087092928284,-0.023466493567822988,-4.786163390220814,-6.6490207236150285,-0.4453204183315231,-1.1966687964179408,0.0,1.9478110347821718,0.0,2.6893383784199623,0.0,5.027277476127516,17.480411912487575
4066,E02004167,-0.26081965153153075,-0.0,-0.0,-4.364936512590819,0.0251141804233732,-0.045454036477026324,-6.831892006599736,-3.370354999698192,1.6089870762236014,2.6244045015714113,0.0,0.8033828167124863,0.0,0.9237176836850596,0.0,4.309448361647915,-21.592967334856308
4067,E02004168,-0.9540267794161236,-0.0,-0.0,-8.029103948389688,1.3934650246043752,-0.06536469472374754,-5.735664845562602,-2.322429802803547,0.9554116211768642,3.1691157327231005,0.0,0.7178061925444364,0.0,1.295579718078162,0.0,7.2488813994336265,-77.80265032227176
4068,E02004169,0.956333609454392,0.2170140383282393,-0.0,14.906288252452187,2.637551437834945,-0.03320408375605549,-3.677220239652447,-3.900595741355397,-0.22961406808573087,-0.8085572226734983,0.0,1.5197499304496158,0.0,0.22298920536471212,0.0,5.9201372041501426,32.46260703363078
4069,E02004170,1.3855348610133211,-0.0,-0.0,4.477904692783272,-0.4803754180156254,-0.08184118497532544,-7.1178571988787285,-0.6137287857417991,0.37785418066982707,1.2314815449796912,0.0,0.8177016012136722,0.0,1.1607065989669287,0.0,4.028710472543217,48.357403475670715
4070,E02004171,-0.26081965153153075,-0.0,-0.0,13.1555614825404,3.2704636971358907,0.0021311768093111028,-4.151676683098779,-3.2649766453450053,-0.6463915696323289,-1.827750946556166,0.0,1.693168492143763,0.0,0.891730879194854,0.0,5.4089028163850585,5.344747535317908
