,yj_Bus_stops,yj_Train_stations,yj_metro_stations,yj_HH_owning_cars_perc,yj_work_from_home_perc,yj_underground_metro_perc,yj_train_perc,yj_bus_perc,yj_taxi_perc,yj_motorcycle_perc,yj_bicycle_perc,yj_on_foot_perc,yj_other_perc,yj_avg_time_from_origin_car_UNWEIGHTED,yj_avg_time_car,yj_avg_time_from_origin_bus_UNWEIGHTED,yj_avg_time_bus,yj_avg_time_from_origin_rail_UNWEIGHTED,yj_avg_time_rail,yj_car_perc
2830,0.7542638926851436,-0.5795372077311381,-0.2832984747187976,1.2523085415048707,1.3516354943228712,-0.5716340622670736,-1.2471123453645632,-0.8105732064895088,-1.7110514885195913,0.16949251455110473,0.8781512482875838,-0.4873856450010339,0.3699426526137713,,0.8212007923937296,,-0.8030379354283703,,1.6748979939267008,0.5341259259883826
2831,-0.5921492536640351,-0.5795372077311381,-0.2832984747187976,1.4934273216499083,1.5397628329992301,-0.9080800410350715,-1.2797087873612691,-1.0875872370935713,-0.41117786169600407,-0.4025755209064429,-0.6140387984296867,-1.3845273657807609,0.7287889894635589,,0.38180280283427065,,0.028174191600476437,,1.5875526042196317,0.877726507177995
2832,-0.27137585426983285,1.7057637046951224,-0.2832984747187976,1.1953665463441683,2.07929269344258,-0.5563307420095362,0.15408014596278446,-1.7678687391834298,-0.962392635877205,0.0994242289603448,-0.17916050942289768,-1.620741543775501,1.0418451887721987,,1.7498348752924882,,3.320678938982288,,1.3206260657564983,0.01043138485286018
2833,0.7542638926851436,-0.5795372077311381,-0.2832984747187976,0.15827622255637339,-0.7081900840439039,-0.393867030184892,-1.4388819540197508,-0.6055305823128141,0.7068407994420095,0.54807538617254,1.5478856930852092,1.1932778853022943,0.9253206301300589,,-0.8457874490941505,,-1.9634141163388648,,1.58504984617377,0.09611508450788751
2834,-0.09741745945377644,-0.5795372077311381,-0.2832984747187976,0.5679606322348181,0.3668654740323292,-0.7605344328834677,-0.7286394202440672,-1.6329651985418656,0.5607417625933657,-0.2683895820850272,1.2753110864723254,1.1628853398468828,1.248521414092486,,-0.13058073330385897,,0.1419768393270158,,0.9418404492066624,0.097477006015955
2835,1.061204386160189,1.7057637046951224,-0.2832984747187976,-0.8549372392774897,0.1589255856515805,-0.8507045768575837,-1.1227530226897355,-1.3275343563756778,0.7805916678816512,-0.5517916875238935,1.5192634052222527,2.22529650793255,0.905943953802834,,-0.4034551637129844,,-1.0637024957150636,,0.7385529375661712,-1.2030136428385017
2836,-0.5244571484642803,-0.5795372077311381,-0.2832984747187976,0.0686164162435369,-0.492605788465516,-1.02590007678234,-1.507203197500675,-1.353198457759094,0.5899960011237847,0.3038609743326137,1.684450491303492,1.717754528985209,0.8859897095149546,,-0.6238105133859181,,-1.8419440221040781,,-1.9841189237316277,-0.43478125779877275
2837,-0.2120203986005157,-0.5795372077311381,-0.2832984747187976,0.6454848379994783,-0.09734705994789197,-0.8697901493358073,-1.387710103175959,-1.0832213836941793,0.07552032933330245,0.38952352199166274,1.4020098118311213,0.9652506723534348,1.342658975276961,,0.005142755033340295,,-2.4811348762770478,,-1.9841189237316277,0.3437733943695467
2838,0.11722106267283253,-0.5795372077311381,-0.2832984747187976,-0.26936415139229314,-0.7265179853646827,-0.7460313243840567,-1.5584090093169323,-0.8934057730738353,0.4220492364586317,0.6647084766103404,1.9582302933235454,1.2964677196706031,1.5773849875453199,,-0.509845733713011,,-1.1554002723573265,,1.0021312248253815,-0.22391095685344267
2839,-0.6618505961999797,-0.5795372077311381,-0.2832984747187976,0.9260155332866199,0.5136779322107498,-0.8964702741326187,-1.3506409357970508,-0.7836990065520942,-0.06524887596387105,0.6557900045678637,1.4247445838697734,-0.04753920830279803,0.5186055799672152,,0.9570926544452663,,-0.15964975991493668,,1.643259587980776,0.6643036914859263
