,MSOA,yj_Bus_stops,yj_Train_stations,yj_metro_stations,yj_HH_owning_cars_perc,yj_work_from_home_perc,yj_underground_metro_perc,yj_train_perc,yj_bus_perc,yj_bicycle_perc,yj_on_foot_perc,yj_avg_time_from_origin_car_UNWEIGHTED,yj_avg_time_car,yj_avg_time_from_origin_bus_UNWEIGHTED,yj_avg_time_bus,yj_avg_time_from_origin_rail_UNWEIGHTED,yj_avg_time_rail,yj_car_perc
6742,E02006885,0.454660452914317,-0.5795372077311381,-0.2832984747187976,-0.5139428410233553,1.0853635739527088,-0.4218520567678319,-0.45241401341715287,0.6967928873882172,0.9317590627668816,1.4475189022236155,,1.0285288935022767,,0.31171591991647596,,1.2497128636892383,-0.9714622026386509
6743,E02006886,1.4678402799966253,-0.5795372077311381,-0.2832984747187976,1.356952951907443,1.5658142929575327,-0.017356887287301025,-0.19248223617652133,-1.1338000411213656,1.5778464014637728,-0.27890188282309336,,2.270320174543965,,1.5932783201388128,,1.0156762710900031,-0.06637804796247647
6744,E02006887,0.06523494131578073,1.7057637046951224,-0.2832984747187976,-1.7429122867657714,-1.0590048577656046,-0.8933715339892709,0.9028622766543217,0.7164699571938005,1.1553618305660829,2.5694185298204157,,0.697520042392763,,0.2293869079465899,,0.8662854394904415,-1.9103526410219072
6745,E02006888,-1.1316526452888953,1.8010489333443844,-0.2832984747187976,-1.6432917616758909,0.01803405020953222,-0.1657443942615063,0.5336973479462014,1.0614579551543575,2.2020519982747127,1.4644781885643836,,-1.2768373517394451,,0.24016042691752207,,0.06968030831065948,-1.5142395282902255
6746,E02006889,-1.619346267280384,-0.5795372077311381,-0.2832984747187976,-1.7532728227301673,-0.5839676684930462,-0.674287554036069,-0.07648264713911267,1.2596017201333671,1.5241987327992723,1.884781419069383,,-1.694593564399247,,0.5019768880653421,,0.2674068939498717,-1.4660558484074317
6747,E02006890,-1.5122660530170524,-0.5795372077311381,-0.2832984747187976,-1.0447656162034151,-0.05525218570467914,-0.27099180294331054,0.5349441166296023,0.8638700145825342,2.2892132347191207,1.0570028007394328,,-1.1701434176930152,,-0.0997846600662271,,0.29022909341790615,-1.2765135831723007
6748,E02006891,-1.4104830106146664,1.7057637046951224,-0.2832984747187976,0.9951821636792931,0.767774610288982,-0.7928459250427605,0.039054454966314114,-1.6090149290592664,0.7077122815243482,0.09453852305460944,,1.604898458944885,,-0.0010004218604610358,,0.8626598796029388,0.712966458567666
6749,E02006892,-1.4104830106146664,1.7057637046951224,-0.2832984747187976,-0.46122304223732086,0.016587744499388303,-0.508311715421339,0.09553251415141333,-1.2431198752166326,1.127912213593745,1.5069501472270168,,1.5054270944882049,,2.2478203809839745,,0.34410501716593883,-0.21275370521127088
6750,E02006893,0.9119049604777535,-0.5795372077311381,-0.2832984747187976,-0.038772552745785394,-0.7964731271278579,1.1531780420655706,-1.5461523394811119,1.2239362125886597,-1.02782638514294,-0.8350152296720681,,-0.07888566257088342,,0.16158779356526135,,-0.87287343864122,0.5429085274961568
6751,E02006894,1.2375386137501512,-0.5795372077311381,3.529799553194163,-1.4046618992588975,-0.7199615840208433,1.5269439402749552,0.35355180395078994,1.2140877933092409,-0.21635406868162207,1.1414170775875039,,-0.98980627528108,,-0.29872437969025584,,-0.7752641156037084,-0.7288316848798355
