HH_owning_cars_perc,work_from_home_perc,underground_metro_perc,train_perc,bus_perc,bicycle_perc,on_foot_perc,avg_time_from_origin_car_UNWEIGHTED,avg_time_car,avg_time_from_origin_bus_UNWEIGHTED,avg_time_bus,avg_time_from_origin_rail_UNWEIGHTED,avg_time_rail,car_perc,MSOA
1.6287256622673278,0.8600343058645242,1.4670463973917391,1.1479181796349618,1.156055082420651,0.14482710265781992,0.8540162721755248,2.0498118282604185,1.0286842517181638,2.4110240251277655,1.5338320185461054,2.070135635499863,1.3503443438938043,1.4063731762089005,E02000022
1.7145855862742272,0.8685832023105505,1.325733376099593,1.1095248938359292,1.1840110186751744,0.37403805567414805,0.663486178788314,2.0551417675308916,0.9532297394642689,2.4248722667405773,1.5602889162158347,2.0825814534310503,1.4007848525540527,1.5445056466273117,E02000023
1.9028257372229738,1.1690139998291116,1.3937744819948668,0.6030538006447059,0.7295408258158665,0.19991259828686048,0.9193237628654239,2.0180604115715415,0.9593994489456213,2.388865605920104,1.438716405895435,2.0718420452879984,1.3853653062272857,1.5961749825380749,E02000024
1.8672373792664718,1.0766965139953688,1.191050417284634,1.0846330807259903,0.9385050450477522,0.0784727720211719,0.6893066876566394,2.0202689501141298,0.9324460913640354,2.3938356299974526,1.4051898438870454,2.0651924284292504,1.3775029771170897,1.640644206452557,E02000025
1.9243538494549575,1.0547762594459908,1.2638881876594146,0.9066352677565932,0.7709726657565202,-0.1832698436828047,0.6329714563089786,2.0239127804223114,0.9618028992228721,2.4046845286528824,1.5329341754362864,2.079495951442829,1.4440711967076822,1.6906317541816567,E02000026
1.8493472861098852,0.9889145883694332,1.273207734859118,0.5636514524861608,1.0555586282618166,-0.11871929003039633,0.8429983520038071,2.0189488446249273,0.91433239729813,2.388924859900679,1.3900054689265724,2.0753338966631807,1.3877285604932093,1.6692722151006285,E02000027
1.9075886777568196,1.1291718562769517,1.1629298129977104,1.1478223947349686,0.839036934374225,-0.030194785356751203,0.6388119956018243,2.0195782544598093,0.9428840487511545,2.3973226584572003,1.38414415598714,2.0612158131412954,1.3559414349121088,1.6446663553810603,E02000028
1.8677892631937991,0.9795315218123887,1.0921431920274431,1.2007315864957417,0.9230801741157412,-0.0014452408741809292,0.7767060095094627,2.0227460376097772,0.9710277837588907,2.3978085757477663,1.3855922311162296,2.0575874929575013,1.3368992358199863,1.6538304334649363,E02000029
1.9342614394459379,1.2396886224867198,1.2196826878598488,0.6464262543820907,0.7529825487937295,-0.1340536583201354,0.5759817721660434,2.018642864945781,0.9750371255743756,2.3925344228808876,1.4441623719003425,2.083688700928912,1.4507746539771147,1.6968039425795112,E02000030
1.8938186611183985,1.1601337539521275,1.415688360060418,0.8861790358810673,0.9242326529165664,0.08348484441989777,0.5930311890944063,2.019994048465633,0.9014891563711923,2.389755316937142,1.5184035197093875,2.06060049291535,1.3605197020140407,1.56060609913956,E02000031
1.9396029888808293,1.0422353969755895,1.4110913211977267,0.6227209056323969,0.7081511009570234,-0.06559103052156529,0.6437817342142207,2.02579956488086,0.9424669626437701,2.398524065150147,1.4811799943316761,2.0635193172581365,1.36105379054427,1.6682625440604462,E02000032
1.8789282499615558,1.0113410225862436,1.355268732358981,0.8530199886058556,1.0134090954556165,-0.008813009052089328,0.6170137042336218,2.023137233148679,0.8844649537627043,2.388951364423179,1.5028899217453198,2.060351734163725,1.3319660501480821,1.6246554465274972,E02000033
1.868848687677422,1.0791469158249356,1.349047301778014,0.6627981289153626,1.008464854564723,0.13087125465762792,0.7367242350027294,2.0233662620220296,0.9196314941566769,2.39239357997838,1.5128164109734112,2.054660678242409,1.3104119339861444,1.6195209105552204,E02000034
1.8531520396116847,1.1480742961888188,1.5512513388175244,0.4872690281506502,0.8754491995335316,0.10290182666788643,0.6835636732946183,2.0205120144149227,0.9368009246798952,2.3889682790369293,1.501557999424733,2.05710205963493,1.3207699077862662,1.5078013006476145,E02000035
1.8955049562958586,1.071408758487897,1.2144608159941437,0.9015611640033975,1.0319354469330526,-0.12902761869272253,0.567588480249819,2.013672024996399,0.9153104101309387,2.3815014991471855,1.4634167524387525,2.047899615805329,1.3231469025831286,1.6688198670405179,E02000036
1.8959034118865092,1.15047887056352,1.2577752755747753,0.5980318946404739,0.9368504511938549,-0.1561190793394033,0.6149703165567535,2.0114570315000644,0.9202852382336854,2.3820591104805806,1.533054800094519,2.051248902966511,1.3572722358587503,1.6827300113978518,E02000037
1.877805573135239,1.0484241131171212,1.319050463843419,0.9760052500611459,1.1518108830086013,0.16309189341829036,0.5993768941665477,2.0234217384187625,0.9033345228101296,2.383497917411124,1.4354834953923066,2.0513305742239982,1.2911229812963838,1.5576782600827401,E02000038
1.9221101034657482,1.230296830856004,1.0917088193222486,1.133576922680006,0.8819006879220055,-0.007825337511956543,0.6289967600752178,2.01539696892808,0.9647965330657217,2.3776290254275816,1.5055459062287928,2.047352743075045,1.3217529995939572,1.6283889300503116,E02000039
1.8803301122995109,1.1626416631718968,1.2806961124347174,0.7419787864685429,0.9903024316165212,0.01745467766013597,0.908873861113543,2.0220565034475015,0.9759763009852462,2.3783130609226135,1.4675372696720348,2.052468725421542,1.3214010555201239,1.6085192846866352,E02000040
1.8564810142405115,1.0903854759803804,1.337283945479913,0.7115292883537404,1.1167144147027297,-0.2386732432838444,0.858236769724212,2.014438213611153,0.9294800657419865,2.3829913754597576,1.4709204921755041,2.0513311536627357,1.3414579887575582,1.5838762023977495,E02000041
1.806419354459229,1.0427860727192166,1.5259847444438097,0.44703555529826144,1.105780557673566,0.19839362909396843,0.8993332262928917,2.0208202877956025,0.9534934345222449,2.3814839079656,1.4714908445501018,2.0546418213416118,1.3105645144567035,1.4599268337071445,E02000042
1.9207864991726133,1.1467992159606428,1.5684527085098137,0.3948325484788725,0.7541431547947791,0.1540984547021423,0.6622539431617733,2.022154120363368,0.9220514917096304,2.3875453211673343,1.5165553304702926,2.0553620041420153,1.3172478167955664,1.5200022313738712,E02000043
1.8320266311664983,0.9437644341442889,1.277562189322619,1.0254344805956084,1.1881617780933083,-0.06866455507861964,0.751727612142862,2.015601452608666,0.9159454984046345,2.378865449365835,1.5224976857492785,2.044098660644693,1.2906630419061857,1.5792229686587147,E02000044
1.8143217421050073,1.0120784929377253,1.3097869084952742,0.6666675355418724,1.3472975209067686,0.40250889983101734,0.6915929110128066,2.024249816169469,0.9494881382335582,2.3828616222593264,1.497891702398131,2.0498749680587887,1.2898765349781536,1.5130725114864736,E02000045
1.8214722998730044,1.062293814521728,1.6202263346295964,0.4696141982640206,0.9991235224433712,0.1573031921903503,0.7438510173400651,2.020557415399116,0.9598209901485635,2.3715820599446817,1.4492532980084858,2.0484456968372,1.285141229403915,1.392211028320997,E02000046
1.7682471003642097,0.911558392833171,1.4105814890006632,0.6850494018308454,1.2524223659008897,-0.12876591667702814,0.8081823375758828,2.0148029628406317,0.9305643255883814,2.375605985075794,1.5079215119374558,2.0553893778608687,1.3460108347975588,1.5418309219698938,E02000047
1.9156463212707717,1.1688040674849312,1.3904118101684082,0.6493252963701072,0.8659632513438213,-0.08707120590653539,0.5661413078688081,2.0171268375662037,0.9271113425401226,2.3713495401949105,1.5117229971103965,2.0525074302713815,1.3456124969949326,1.6299748620752785,E02000048
1.7402583670143035,0.8702723648649385,1.3534088747758386,0.7590461923198146,1.3140425432848184,-0.22937193513037032,0.8099377988795624,2.017072119276048,0.9411951557289071,2.3718771666679515,1.5071633328366445,2.053816812327053,1.299408731173923,1.541480076511774,E02000049
1.8300087186225424,0.9745036129151515,1.5026753591920505,0.4299762406723462,1.0976021159145362,0.3166758114761203,0.8437105165276156,2.021513050262468,0.9112221399504651,2.3792928787044643,1.4574394930430001,2.048564732962642,1.2686664358020903,1.514221425747839,E02000050
1.853282190702823,1.2425076957702306,1.4554302870229547,0.4425930623177825,1.0223766589345926,0.126839809833095,0.685631111004077,2.0191598483968427,0.8763064445219462,2.3699143492789725,1.5111925852118484,2.0476854879652224,1.2715607283455634,1.5138612257310382,E02000051
1.7915394478009972,0.9984091759432118,1.6601263653970717,0.4203751657618189,0.8904016037168807,0.5196912485357537,0.6634132144481133,2.0229454392840194,1.0108548151982737,2.3713895139854753,1.402945103684532,2.0417169238091706,1.2264333384103392,1.3782882612471135,E02000052
1.806146503637302,0.903610411837807,1.5114826093753682,0.6894941124521412,1.1257191401999713,0.0031132354241429263,0.8128332359006482,2.0157486637913444,0.9480937251313065,2.371195039017503,1.4988172481058846,2.052276490995016,1.3456522737791936,1.5017519301299236,E02000053
1.8643895811759468,1.0942815376938744,1.3981781740094588,0.6762294388098379,1.079657446185142,0.017966932297852702,0.7665629391197802,2.0165077909872746,0.9214974042730476,2.3615554160514427,1.4559550718955045,2.04869532612167,1.3201781935477859,1.5681952853529468,E02000054
1.795068660024703,1.1073016778716491,1.438464675837012,0.6445851654869067,1.146837905030569,0.10602621592140665,0.9019062332654819,2.0181172140705184,0.8822967709834669,2.3607424154190317,1.4447850035606573,2.047665495492062,1.2976199735856935,1.4789923399560612,E02000055
1.9174233995572039,1.324787506807806,1.459516782658681,0.3755816793352479,0.6745582693681704,0.3234036676701763,0.4258227754630084,2.0213429233842906,0.9291822713229789,2.3720454461157097,1.4462791829385608,2.042025082282404,1.244136160439699,1.5492076840026867,E02000056
1.8555634736924218,1.1322063845527748,1.4073149837688772,0.6099485035410128,1.0413122677,0.1450617052383619,0.9232129556220056,2.0183122206190314,0.7548730069164789,2.3550025825996523,1.4703422478776038,2.0460787303099632,1.2734752441300683,1.5338583344705299,E02000057
1.857192374905167,1.247533345681106,1.477494569667418,0.4437836773224693,1.0633241964032454,0.34687366431441286,0.6498381597555939,2.019283282371143,0.9331787552176003,2.3666324206089686,1.4545847976363016,2.0417642616093645,1.240398848044523,1.4643816972242831,E02000058
1.7857043882740895,0.9349664050136672,1.289728342736948,0.8845724757406518,1.26958884697344,0.09490080232719693,0.8834340885045624,2.0160961017416574,0.8974190289610314,2.3627894076193288,1.4124704124899177,2.0427787422037893,1.2852457848514018,1.5438064999389363,E02000059
1.8179928821721305,1.217389542630684,1.459691290803958,0.43056945189743895,1.024676727949838,0.15669170227707252,0.940292139355386,2.01865530442793,0.7963210884645717,2.3564417739803147,1.424196893574235,2.0452294071889208,1.2712011658709903,1.4684455633328268,E02000060
1.8020788919511757,1.2282737939720616,1.5805237962700107,0.4945416833768311,1.1047500278373703,0.32335775881589396,0.5558113401157537,2.020371750164259,0.9153970391150471,2.3676766176919712,1.4794636792626408,2.037780878669251,1.2193050345887346,1.3320536006920662,E02000061
1.728355504048758,0.9625297201669148,1.3263964323702933,0.8608208242770898,1.3445929667401144,0.3524418758269853,0.9277676139077029,2.017303983486438,0.852741934324459,2.364137836103383,1.4724038239327673,2.0350260044955215,1.1893572213826673,1.4401809255098756,E02000062
1.8187598060362955,1.0084794782855058,1.3596402982703621,0.8688627262213929,1.3198811783768503,0.28799203396336853,0.6954773605416367,2.0197631238631946,0.8982396611820715,2.3625322771086266,1.4672294396905643,2.035279174223779,1.2178398177887004,1.4668320014472007,E02000063
1.7264444273097672,1.1006442963930199,1.4105077046848378,0.7584595199766001,1.3438522900949452,0.46263071799842675,0.6654562303013525,2.0202334489500315,0.9486505040274692,2.3558111146029614,1.4200379588595513,2.031980615046548,1.1980505452496641,1.3822068545597062,E02000064
1.8044552160182712,0.9684259956351067,1.0604675064941138,1.2983737520202412,1.2909841858071383,0.052327880355315874,0.4084054423502026,2.064462539456992,1.0732982327824694,2.418712692767739,1.5812558444159845,2.0992555267531596,1.503154460354479,1.5364352559356445,E02000065
1.7556439093857923,0.8338832036304318,0.8642658326241527,1.4219518267739921,1.2478871438730699,0.03642679805140154,0.6208608261788877,2.0650648506888074,1.00982776609733,2.417596446299804,1.5692519477267295,2.0946611419681616,1.4584354036045915,1.542501135319562,E02000066
1.8361684698151128,0.8286725307403827,0.4965498065579884,1.3983655789970304,1.0642009776479315,0.08830984124613896,0.7337321105952308,2.069292809119116,0.9723213430380174,2.4188943267499297,1.4629907267983897,2.105197953860811,1.4695788243481984,1.6527391682441224,E02000067
1.8054563804556503,0.8522772459500964,0.5921312945719458,1.4148508850086652,1.079313875299504,-0.009928696756016632,0.8173597848396826,2.0704516944716707,0.9756342651781906,2.426242690301774,1.4387502413281255,2.1108721858437907,1.5270040271376581,1.6216418920804843,E02000068
1.8750032375406012,0.8765044460030715,0.39732003071963584,1.310376612672769,0.9536225314869231,0.09629003505565455,0.6952367909594741,2.0673775744718106,0.9438599937995851,2.419512496118674,1.4594173215541602,2.106907749345466,1.499795873385965,1.715084984027305,E02000069
1.9014464865181702,0.8860566476931633,0.4347426565797863,1.3098039199714862,0.9375373110567247,0.07092183105634968,0.5760718093762556,2.0627658597230893,0.9309568871792913,2.418592588949566,1.472119751899996,2.0999132558521367,1.4801079800896042,1.7204730257539878,E02000070
1.8966815060214952,0.8000196652790686,0.14874165128092476,1.3016412476746722,0.9326452305536597,0.09322432343109331,0.7822101068605112,2.0702483660170943,0.918791221466045,2.428198302166264,1.4188642878013078,2.103940818998954,1.4385372942472152,1.728753763810349,E02000071
1.7836045655032904,0.8039431000848716,0.44221526406727873,1.3304379735169496,1.1639624832528674,0.14118526840329756,0.834776944165314,2.0710421302747872,0.9752346292147952,2.4364444037715867,1.5264343781164769,2.114435415857531,1.516427319943369,1.6546077726891935,E02000072
1.9250447555722296,0.8480993959949216,0.398782481258058,1.3902832964706457,0.7933427492787151,0.05904478260095315,0.5870458473685156,2.0619028023051382,0.9427460770005859,2.416209924902358,1.3682870774744307,2.0950732122218145,1.45820247652408,1.7153541738847746,E02000073
1.8363420046350714,0.809282890342882,0.1697964010742959,1.2687860404754732,1.0413693366201746,0.05060999335508724,0.7971622576670285,2.071603237600358,0.9633378043821768,2.4343094265629133,1.5055069919149184,2.117800222223102,1.584540430774329,1.72440668630046,E02000074
1.918292182242177,0.9373190763746888,0.1275688399193428,1.412318712405464,0.7496459447691923,0.03676142589814031,0.7234392564296078,2.068325753602612,0.9324224313474438,2.421701007640928,1.435348159671127,2.0994986026883113,1.4764015622652045,1.6951056577856727,E02000075
1.9051656977871012,0.8520838218804357,0.33902297853027985,1.396375787082232,0.9486801516087636,0.053056729302174574,0.712800110236476,2.0610558755791812,0.9562324183811453,2.415838273637542,1.4192683951241756,2.0909621472905164,1.402153850118549,1.681677840315997,E02000077
1.9283067753449252,0.8223932551725405,0.09485199814398394,1.4174847098362073,0.7706303398180689,-0.060049961841759196,0.681439302815739,2.0692622639417335,0.9686598956623527,2.431425274892512,1.3880780519020746,2.1040198061115385,1.504296371171819,1.7205759076697398,E02000078
1.8737743324979994,0.9658256718469567,0.18287553858154423,1.477709032825831,0.8472040572623492,0.017508144917636147,0.8730716186100578,2.064950245579157,0.9246282299963723,2.4213837709793227,1.4071140132855207,2.095732191300847,1.4389185814584777,1.61584482945595,E02000079
1.8848819256301523,0.8943952080012665,0.25190655961769587,1.407760804145575,0.9705499994187033,-0.09370556869902577,0.688340725568142,2.059786100901484,0.9721004060612048,2.418884701308928,1.3954075669501933,2.086686629478469,1.3782283074537975,1.6719428523365243,E02000080
1.8834621625683456,0.9131231373687253,0.1597954707101138,1.3660391469958941,0.8835890587711648,0.032008891228987646,0.8431604017155565,2.066379493907638,0.9081411133510887,2.422046942240384,1.3957700228315375,2.108096069983937,1.492648508930654,1.6897690327550519,E02000081
1.931454233904663,0.8769631267560246,0.4096846611893756,1.3895160311718449,0.8460210607757193,0.05014104343164393,0.5671338101889986,2.0590255416323466,0.9599376941010395,2.4159949798284335,1.424027642827043,2.0825879289831954,1.3969989845847615,1.7044657075763552,E02000082
1.885576860630111,0.876185893666869,0.058882519321077104,1.366015113971912,0.8329172035098886,-0.0026355185981378542,0.7675759405946938,2.069840391186219,0.9899896315550466,2.4253148399038174,1.4223821797195129,2.1160101093287484,1.5823510115997819,1.716983953188402,E02000083
1.927271072224853,0.9715465384862902,0.2759628630567497,1.3800652849023334,0.7474254776983633,0.06246618780515924,0.6433368800631837,2.063543241680607,0.9205828484271509,2.4230930080733573,1.4582869407933092,2.0980371707849637,1.4393131519898759,1.7041920449908408,E02000084
1.9221685436384648,0.887778759419406,0.2871129730830488,1.3088322227762852,0.8764609988948734,0.05777620207414246,0.7193008256902612,2.063404431972234,0.9608631120405392,2.424624724340044,1.4591435360030278,2.093895208854367,1.4490044022510815,1.7238055707471032,E02000085
1.9417632860476808,0.8773590235021956,0.26155922075990473,1.3524719764608575,0.7762966630855359,0.0397104711435483,0.7042629106758739,2.060742992121412,0.9265468883975263,2.424513611795714,1.4361214208497148,2.094536515262668,1.372866961239563,1.7218125501922716,E02000086
1.9331914106830121,1.0189898261904455,0.07361077708242576,1.4619703719266088,0.6731961492825328,-0.013539398636474291,0.6004198159911958,2.068618572687275,0.9483750873216417,2.4100669662523044,1.3265294412955035,2.105267256994028,1.5775329884767442,1.672947910074915,E02000087
1.9381654531960315,0.9024875987356105,0.11743168015265813,1.4230310525461012,0.7631561725354518,0.11743168015265813,0.6082542125497087,2.065833929821756,0.8940168107387464,2.429207049168674,1.404145572466702,2.1007169883573473,1.4748612553135143,1.6987510507231616,E02000088
1.933776681253596,0.9325255134856255,0.2282429721785068,1.4426792233104078,0.7185256729561402,0.21467016498923297,0.6508580624432002,2.062138188332562,0.9672664274304984,2.4248542485380953,1.4076069859604088,2.090210344620645,1.3993619671256672,1.6808549507547252,E02000089
1.859967425531464,0.943338382767843,0.31263320999035055,1.5158268620812805,0.8705776578246147,0.1315785314031193,0.8229953978486922,2.0631479107330373,0.9585084069824715,2.428265927056577,1.421833602627366,2.094493889664876,1.4721251582162709,1.5879969238645426,E02000090
1.8723122327590265,1.0097170180155792,0.23811069531641144,1.447419443181262,0.8592336926938701,0.15219606660981824,0.8345668091263754,2.0643074068588496,0.9625541508619695,2.4305037340206592,1.4351184446604277,2.098957251199247,1.4449393344150805,1.6254548809129516,E02000091
1.8606789790951632,0.8838867207140273,0.21420609247999603,1.2512859866656676,1.0271194491228515,0.14251286782492115,0.7767575425242847,2.0675461441467333,0.9486933938690203,2.434661174709691,1.4477950823230876,2.1055325255379373,1.4801500190263157,1.7222964644417313,E02000092
1.8879512730114056,0.8638674869848961,1.4396339733996835,0.7844593960734545,1.0478245790984537,-0.3043579390129087,0.7592352086101168,2.0154278447007,0.9125186456626063,2.3772630210695254,1.5166552106437001,2.0524170282783403,1.3776743443861295,1.6055682100685869,E02000093
1.8768552171495265,0.8969145752813715,1.3288736712428402,0.6873995607387406,1.2214256667948755,-0.03384683830843042,0.7480974010923522,2.0152538659135746,0.9069287440192596,2.371379958499706,1.5315701507431334,2.0504039354958175,1.329770938442537,1.6129694702821167,E02000094
1.8557349969375458,0.9195920658441024,1.4503366441823164,0.800286280861387,1.092268147547971,-0.2486333601537024,0.6688317517910849,2.0158388887077914,0.9180412964643812,2.383215276675606,1.5301809216123268,2.0471031368043593,1.3219677030496892,1.5868132941843738,E02000095
1.9106981352839103,1.0931469021844487,1.451194254463674,0.7714769996577645,0.8083036676137426,-0.12023344159068035,0.5665876731657435,2.016762934684909,0.8993479426770951,2.382040596440748,1.479379211245436,2.0448777145252657,1.3445118187840186,1.6173978270641338,E02000096
1.8820305412588687,0.8906891660902685,1.307543484439875,0.7091177777670066,1.2206828576895663,-0.02203690994041342,0.58555556998751,2.0187558538792896,0.8591012021139234,2.3730458844657814,1.5070922150340298,2.044445572401806,1.3164693858711054,1.6416881704302972,E02000097
1.8704515743625871,1.0210504803115552,1.5134500008500194,0.8302742636972323,0.9407570838945627,-0.27009628142033043,0.5811620672987449,2.018452336833742,0.8983539154677816,2.3837353809420883,1.578081481310558,2.0423896447910566,1.2809682572211762,1.5533779477499705,E02000098
1.845231826886569,0.9687771373491325,1.5453089298077387,0.9653439615107384,0.961883429401232,0.03130483815970056,0.6157388662871867,2.0180298323590833,0.9020166143572255,2.3873238517808018,1.5619945298523434,2.0431083586380403,1.311862787805788,1.490971415219227,E02000099
1.8877608373112351,0.992427015287185,1.392246637538598,0.7491272645851963,0.8057426827340797,0.0371367502566663,1.0785294354148915,2.0152006277631704,0.9276050767140164,2.376877780548072,1.4805722849811596,2.0461873943078825,1.3501946871624764,1.5944870066151473,E02000100
1.780505155777121,0.9598086834692827,1.4491532860517262,0.804220634111935,1.182855487588586,-0.18392653909306503,0.693356184292593,2.0176530568556523,0.913058085629809,2.384095056587525,1.5066417311500926,2.0404383447241523,1.2763502593231246,1.5272315201981013,E02000101
1.791683902750467,0.8386319977650252,1.302264762042153,0.7015726284808718,1.3446526799061016,-0.00846280200530708,0.8265113650891717,2.0172658796583764,0.8150058929727049,2.372416770046742,1.4875439470314331,2.041505896873361,1.2908222548683155,1.557461148578635,E02000102
1.804781571240694,0.9720903427423537,1.3239905764876498,0.6581723247262737,1.3279259579444072,0.22339407169698572,0.7434156061328424,2.0164848351292335,0.8681370453426821,2.363736028516946,1.4964430328802214,2.038621326483728,1.2541513839128144,1.5360153076803686,E02000103
1.8328435579374238,0.9615262517764088,1.4628498222432618,0.8451378853725033,1.0482606357144795,0.011831370087804442,0.8510736654530092,2.0188940938993922,0.923693810027902,2.38415573732347,1.4681977539743862,2.041172230634282,1.297500433512223,1.5401051472548482,E02000104
1.8081949717098083,0.919117794240322,1.4022129324487371,0.9250916777290747,1.266326137613345,-0.025605550945600436,0.6334521988711631,2.016451333812049,0.9174936506241013,2.378120042466374,1.5079682201696467,2.0426786390275646,1.3225876033548818,1.5211777855682842,E02000105
1.7467375394771287,0.847769365334908,1.4552581083742686,0.7362773524538545,1.3067633394169238,0.353942417112393,0.7362773524538545,2.0181777124866507,0.8500086507297133,2.373577771172457,1.51224981514925,2.0414770928372117,1.2715605016675342,1.4569407702308694,E02000106
1.6767325665408657,0.9844671299635308,1.5354483518343383,0.8188694024401248,1.3209848702876243,0.4704147568480055,0.7380723897807804,2.018715602349231,0.9236639649981266,2.364157338369733,1.4975523055144637,2.0368757401360362,1.2417952845933704,1.2603957711978377,E02000107
1.817694969318099,0.9242992540833066,1.4251642562975722,0.8461152403496304,1.2785107583871698,-0.045183221912755214,0.5868399927926504,2.0164676533467087,0.8815817386085327,2.3758991946178085,1.5074987446234969,2.0400424923605005,1.3139339047739433,1.521338444036218,E02000108
