MSOA,HH_owning_cars_perc,work_from_home_perc,underground_metro_perc,train_perc,bus_perc,bicycle_perc,on_foot_perc,avg_time_from_origin_car_UNWEIGHTED,avg_time_car,avg_time_from_origin_bus_UNWEIGHTED,avg_time_bus,avg_time_from_origin_rail_UNWEIGHTED,avg_time_rail,car_perc
E02000013,62.976,5.607476635514018,24.027735905939103,9.04431715405487,10.129635212541453,1.5375339161893276,4.763340367802231,114.08457035890831,8.806554313052807,266.06667259545935,32.28082818126984,120.5471020641354,22.574191005547227,42.96050648176063
E02000014,59.813084112149525,5.899394258625231,22.64946010007901,10.139583882012115,12.351856728996575,1.2378193310508294,7.110877008164341,114.80558268645771,9.774928161580208,270.5834929667123,32.18151450714285,122.71911293351893,24.1320610859155,38.89913089281011
E02000015,51.608832807570984,5.463347164591978,21.887966804979254,10.062240663900415,13.589211618257261,2.8008298755186725,5.94744121715076,115.40106884911812,9.89734438145767,268.38390933060765,30.4225247731302,125.45002618680759,27.70103691700933,38.31258644536653
E02000016,36.02590320381732,5.779280664002459,36.643098678143254,16.692284045496464,12.142637565324316,0.8607439286812173,6.363356901321857,111.94504643899208,10.133017041066907,256.4981661103305,28.595376517630054,116.61963668609866,20.53605576582809,20.381186596987394
E02000017,60.27849028948332,7.125764424355224,30.151555437383674,14.091996809359214,9.944163786227067,0.9306035628822121,7.444828503057697,112.17455306964013,11.05663236372955,259.0287162992215,27.650487871646337,117.24390920774351,20.872929603752702,29.300717894177083
E02000018,57.27600721587493,5.884066414214972,24.905330614622777,10.632100203903292,10.923390620448588,1.5147101660355373,4.864549956306438,113.4618228566329,9.540992846340824,258.6281546870294,26.126284559411754,119.33090795153444,23.631774107647892,39.7028837751238
E02000019,66.14617940199335,5.2249637155297535,24.55732946298984,9.085631349782293,9.753265602322205,1.7126269956458633,6.095791001451379,114.34848337219285,9.313693419425682,264.8609111749755,33.21428528938906,124.72880803428636,26.894602786467217,41.45137880986938
E02000020,56.820809248554916,7.23089564502876,25.11640646398247,12.62667762256916,11.613256642015886,1.6707751301013423,6.6009312517118595,112.91086381063063,9.503283610176997,264.0917302888905,33.41008739444445,120.12438838332892,23.32025318008023,33.6346206518762
E02000021,62.495761275008476,7.059176930009012,19.555422048663264,9.732652448182638,12.766596575548212,1.441874436767798,6.758786422349054,114.74588400136723,8.97304969044309,265.9623468903069,35.504183451015244,125.45485061292904,27.2719274227704,40.973265244818265
E02000022,42.53296534805274,7.244931871053506,29.31206380857428,14.057826520438685,14.323695579926888,1.3958125623130608,7.14523097374543,112.1532409832219,10.682779189374996,257.6463682776273,34.18471933189188,117.52645471788642,22.404968821685067,25.49019607843137
E02000023,51.83052241875771,7.38895807388958,21.170610211706105,12.868410128684102,15.276048152760483,2.3661270236612704,4.60772104607721,113.53813797783064,8.979036551341807,265.9942611198447,36.33196743209878,120.94319948234268,25.164299913260347,35.03528435035284
E02000024,79.95133819951337,14.757541046200839,24.76135929744177,4.009163802978236,5.364642993508973,1.5845742649866361,8.304696449026345,104.24624287342958,9.107505641809363,244.8305487157062,27.46100365171103,117.98914261776129,24.28652093636363,39.46162657502863
E02000025,73.66096079514081,11.93154034229829,15.52567237163814,12.15158924205379,8.679706601466993,1.1980440097799512,4.88997555012225,104.77772151990996,8.559454572822842,247.64845904623027,25.420836880838323,116.19633458081805,23.8508014528952,43.71638141809291
E02000026,84.01442307692307,11.344262295081966,18.360655737704917,8.065573770491802,5.901639344262295,0.6557377049180327,4.295081967213115,105.660528933633,9.15804765756966,253.91276141566433,34.11412020710059,120.08698782764904,27.801690015163146,49.04918032786885
E02000027,70.68825910931174,9.747979077508322,18.75891583452211,3.661436043747028,11.364717070851164,0.7608178792201616,6.966238706609605,104.45971692869587,8.209796596451612,244.86395502153823,24.547398272160354,118.94163295790877,24.419038550564977,46.695197337137415
E02000028,80.8329963606955,13.463930348258707,14.55223880597015,14.054726368159203,6.902985074626866,0.9328358208955223,4.353233830845771,104.61121698734893,8.767667040387726,249.64487711317918,24.218327957499994,115.13723961319911,22.69558778753056,44.12313432835821
E02000029,73.75462567606034,9.539629805410536,12.363550071191268,15.875652586616043,8.376839107736117,0.9966777408637874,5.980066445182724,105.3770502793003,9.354655181431244,249.92435257433633,24.29921429626169,114.17933071063729,21.721971313432828,45.0640721404841
E02000030,85.95307917888563,17.36555318644871,16.58374792703151,4.430229803364131,5.662165363657901,0.734423122482824,3.7668798862828714,104.38614635589529,9.441415825851069,246.90758000795762,27.807527276851854,121.25194139554279,28.234145859459467,49.75124378109453
E02000031,78.31025914093007,14.458850056369785,26.042841037204056,7.694475760992109,8.399098083427283,1.2119503945885006,3.9177001127395714,104.71141983893244,7.970565891316025,245.3326313429246,32.99161075601505,114.97422555136805,22.936106790291266,36.358511837655016
E02000032,87.01677607585704,11.021365294424179,25.7686294945284,4.194893173527879,5.106826472120896,0.8598228243877019,4.40333507034914,106.12056776675422,8.759250823179231,250.3364361106097,30.2816819923077,115.74955159202335,22.96433060509582,46.58676393955185
E02000033,75.6707868555924,10.264576188143067,22.66046055854973,7.128858402743752,10.31357177853993,0.9799118079372856,4.140127388535031,105.47201258095578,7.664166901826793,244.87889925988026,31.83390542814208,114.90838852957936,21.476625795807642,42.13620774130328
E02000034,73.93476344401998,11.999051458382738,22.338155086554423,4.600426843727769,10.196822385582168,1.3516718046004268,5.45411429926488,105.52764880892906,8.310583055252659,246.82752017889197,32.569898937270345,113.41243585234974,20.436754785093665,41.640976997865785
E02000035,71.31026323572908,14.06288081891299,35.58371922983183,3.0709237143553496,7.506702412868632,1.2673653424323665,4.825737265415549,104.8363795338868,8.645715188379839,244.88843682674062,31.736424710792445,114.05177788825176,20.930032744714836,32.195954179868394
E02000036,78.61491628614917,11.78714859437751,16.3855421686747,7.971887550200803,10.763052208835342,0.7429718875502008,3.6947791164658637,103.19817687338451,8.22830554454636,240.71408282788585,29.06810715207877,111.66051223242177,21.044901751786217,46.64658634538153
E02000037,78.68707683249926,14.140959243413645,18.104030623733394,3.963071380319748,8.646701193424905,0.6980409817608646,4.120693537491555,102.67318432033623,8.323102407616027,241.0233455794191,34.123596670153844,112.52496925953369,22.76524014097221,48.164827741499664
E02000038,75.4754260311188,11.179544606196341,20.847331093691675,9.462486002239642,14.184397163120568,1.4557670772676372,3.9753639417693174,105.5411296793584,8.004505784641978,241.82317416637989,27.257341501666666,112.54613213471023,19.548929540196077,36.11422172452408
E02000039,83.5814889336016,16.99404761904762,12.351190476190476,13.601190476190474,7.6190476190476195,0.9821428571428571,4.255952380952381,103.60887758398016,9.221393037387172,238.5772484168306,32.029186348387086,111.51999546033908,20.977464731043963,42.5
E02000040,75.91543978859947,14.542586750788644,19.085173501577287,5.520504731861198,9.779179810725552,1.0410094637223974,8.107255520504731,105.20987471702543,9.461855275607565,238.95331558072456,29.345213237676052,112.84146747775688,20.96047187473968,40.5993690851735
E02000041,71.85897435897436,12.313612313612314,21.741221741221743,5.146705146705147,13.083213083213083,0.5772005772005772,7.215007215007215,103.38040128582851,8.501196715223877,241.54128669178624,29.574709823304158,112.54628229464753,21.95118595255815,38.35978835978836
E02000042,64.03528613435874,11.035349004127042,33.5725820922304,2.7992104790956396,12.757940068185897,1.5790418087206173,7.931096357437646,104.91082150670972,8.984490101011328,240.70433285509026,29.61357535758565,113.40751163453658,20.443936081708056,28.835456666068545
E02000043,83.32714444857037,14.021653023501452,37.021388962239236,2.482175864800634,5.677317137575918,1.4259308159493003,4.5946659625033,105.23352553054731,8.357020965768875,244.0873774195251,32.85150954838711,113.59572930608192,20.76097840936037,33.113282281489305
E02000044,67.9245283018868,8.785458551363261,18.947948223629854,10.60313963095566,15.422748554117325,0.8537592949600661,5.645827595703663,103.65767238564486,8.240346966513847,239.25743878459943,33.304098760878695,110.68752092730163,19.528237213541647,37.95097769209584
E02000045,65.21113243761995,10.282021151586369,20.407363885624754,4.6415981198589895,22.248335291813554,2.526439482961222,4.915785350567959,105.74255898130791,8.902011238582674,241.46913271573402,31.469634754536482,112.1695475404112,19.492903597207295,32.589110849980415
E02000046,66.2937062937063,11.542338709677418,41.70866935483871,2.9485887096774195,9.979838709677418,1.436491935483871,5.544354838709677,104.84733966302595,9.116349992524508,235.2784009943201,28.135413224074057,111.80100224947098,19.281518321898304,24.672379032258068
E02000047,58.64717542120912,8.157524613220815,25.738396624472575,4.8422744625276275,17.882258388587502,0.7434197307615029,6.429576049829214,103.46726345544235,8.522447323800005,237.46848693057842,32.20486714799465,113.60288950655917,22.18251760150961,34.82017279485634
E02000048,82.34672304439746,14.750409165302782,24.570376432078557,4.459901800327333,7.344517184942717,0.8183306055646482,3.6824877250409163,104.02239233285671,8.454955818750005,235.15246747482345,32.48800154313726,112.85152449404684,22.162180975916662,42.65548281505728
E02000049,54.98678996036988,7.417752948479206,22.56362507759156,5.741775294847921,20.608317815021728,0.5896958410924891,6.455617628801987,104.00928701117843,8.73363737286325,235.4383289604912,32.14869384318938,113.19228115922242,19.925477198129034,34.79205462445686
E02000050,67.60965481443031,9.429824561403509,31.818181818181817,2.6913875598086126,12.519936204146731,2.073365231259968,6.977671451355662,105.07830297274828,8.151211087091566,239.49303005765807,28.670778995306854,111.83165007646144,18.56378097729537,32.675438596491226
E02000051,71.33163698049194,17.47864234587855,28.53844377741861,2.770722696836758,10.528746247979681,1.3391826368044333,4.848764719464327,104.51048144568254,7.521534372544576,234.37665366156128,32.44834756482411,111.6054718577841,18.68790976108597,32.6483491110598
E02000052,61.87845303867403,9.963436928702011,45.72212065813528,2.6325411334552102,7.769652650822668,3.308957952468007,4.606946983546618,105.42544413569715,10.253091077484052,235.1741126222753,25.289783046900286,110.0821552434722,16.84353868747538,23.89396709323583
E02000053,63.995067817509245,8.009592326139089,32.47002398081535,4.892086330935252,13.357314148681054,1.0071942446043165,6.498800959232614,103.69281479641305,8.873474899176133,235.06882636746232,31.53677271086475,112.79153082056642,22.164210890408526,31.750599520383695
E02000054,73.17952415284788,12.424574876577072,25.01371365880417,4.744925946242457,12.013165112452002,1.0422380691168405,5.842018650575974,103.87422366795485,8.346365597380304,229.90870544562745,28.572949386843657,111.86528311828907,20.901535570801038,36.999451453647836
E02000055,62.383345297918154,12.80270321006195,27.44509104561667,4.411488642763282,14.022902196358174,1.2765158625868218,7.978224141167637,104.25987840095405,7.6259994740190935,229.47871822214523,27.847422473862878,111.60033428837689,19.843577587469486,30.129528815468365
E02000056,82.68436578171091,21.124551971326163,28.808243727598565,2.3745519713261647,4.726702508960574,2.1057347670250897,2.6657706093189963,105.03714854084177,8.495369468316143,235.5295737504794,27.943395841530066,110.16029297785015,17.544304664165267,35.416666666666664
E02000057,71.70731707317073,13.558335757928425,25.545533895839394,4.0733197556008145,10.9979633401222,1.3965667733488507,8.379400640093104,104.30670359710786,5.686866155213929,226.465777469254,29.535358580797105,111.19332838778628,18.770474189354385,34.18679080593541
E02000058,71.97677354203485,17.682079777733676,30.025798769597138,2.7783290335384003,11.569755903949195,2.2226632268307203,4.465171661043858,104.54018934668927,8.573906738425562,232.61216348515487,28.48293886011674,110.09415477673264,17.393975260648485,29.132764437388367
E02000059,61.05263157894737,8.609271523178808,19.4862532610877,7.666064619707004,18.603251053582177,1.2442303833032309,7.645996387718242,103.775802803874,7.8962161648314595,230.56289023003688,25.85058719303799,110.35162738547405,19.286160864118365,34.97892835641181
E02000060,65.76470588235294,16.496413823081937,28.819821777874377,2.69506628993697,10.58465550967181,1.4344707672245165,8.715496631167136,104.38913632757364,6.256350748044793,227.217498351964,26.55809337980051,110.97608689737551,18.672444010258623,29.406650728102587
E02000061,63.39848675914249,16.91506978944878,38.064821386325995,3.1227821149751596,12.727702862550272,2.1055121835817365,3.595930920274426,104.80252595646613,8.229947013358391,233.1721180482993,30.162246109586054,109.08897940263843,16.569333319762574,21.480955760586703
E02000062,53.50021213406874,9.173387096774194,21.202956989247312,7.258064516129033,22.11021505376344,2.2513440860215055,8.46774193548387,104.06483105093888,7.124295657257048,231.27987082709384,29.675894873779413,108.39918188672388,15.465259846095243,27.553763440860216
E02000063,65.88094286855774,10.197165742452249,22.889710412815774,7.393715341959335,20.88724584103512,1.9408502772643252,4.959950708564387,104.65575711124836,7.911150767175063,230.4264224427721,29.324420581669692,108.462391052651,16.513526122700153,29.297597042513864
E02000064,53.265306122448976,12.607944732297064,25.734024179620036,5.734024179620035,22.072538860103627,2.901554404145078,4.6286701208981,104.76915687262354,8.8848582625312,226.88778462473232,26.30497896581818,107.64171661338942,15.777948902593751,24.11053540587219
E02000065,63.746334310850436,9.298780487804878,11.49390243902439,19.878048780487806,19.54268292682927,1.1280487804878048,2.5609756097560976,116.00121537223164,11.838542368893528,262.24830674272977,38.129037675478244,125.67691941230427,31.853302088102907,34.390243902439025
E02000066,56.96969696969697,6.821552150271873,7.31586752347998,26.42115669797331,17.696490360850223,1.0874938210578349,4.176964903608503,116.16220592089735,10.228872519143783,261.5751278731142,37.08958275787038,124.35439586516337,28.736601373613443,34.87394957983193
E02000067,68.57541899441341,6.740196078431373,3.1372549019607843,25.024509803921568,11.593137254901961,1.2254901960784315,5.416666666666667,117.29859471430365,9.382559842266073,262.35800918753,29.03960647459584,127.40836831748821,29.483485526285715,44.950980392156865
E02000068,63.89345609996712,7.116676847892486,3.9095907147220528,25.992669517409894,12.003665241295051,0.9773976786805132,6.566890653634698,117.612016039889,9.454406368525962,266.8349361808916,27.463143193370165,129.08393198589076,33.651468980357144,41.84483811850947
E02000069,74.98997995991984,7.5249643366619114,2.4964336661911553,20.43509272467903,8.98716119828816,1.2482168330955776,4.957203994293866,116.78244793456902,8.787391865729006,262.73171221662295,28.80164688655462,127.91095732617748,31.607916791525426,51.89015691868758
E02000070,79.69782813975449,7.6923076923076925,2.7210884353741496,20.408163265306122,8.660387231815802,1.1773940345368918,3.767660910518053,115.54891178007244,8.530154301722153,262.1757921945979,29.656490217096767,125.86739844532013,30.20702674451219,52.53793825222397
E02000071,78.82818116462977,6.309859154929577,1.4084507042253522,20.028169014084508,8.56338028169014,1.2394366197183098,6.056338028169014,117.55696520843634,8.294519289473687,268.0391932802934,26.233986323693387,127.04009767726322,27.449680524871802,53.54929577464788
E02000072,60.75815332486235,6.367120954003407,2.768313458262351,21.401192504258944,14.586882453151617,1.3841567291311756,6.835604770017036,117.77202169013631,9.44571046496191,273.1771713609909,33.60735845015821,130.14737583955045,32.84182782432432,45.144804088586035
E02000073,84.14818548387096,7.048543689320389,2.504854368932039,24.563106796116504,6.213592233009709,1.145631067961165,3.8640776699029127,115.31951369892164,8.764882067779464,260.74135908205835,23.350010353721682,124.47244264567871,28.72119307745614,51.92233009708738
E02000074,68.60282574568289,6.445890005913661,1.478415138971023,18.56889414547605,10.999408633944412,1.1235955056179776,6.268480189237138,117.92428116988887,9.190471748780334,271.8375369817389,32.02631654915254,131.15964188830029,38.418502333333336,53.01596688350089
E02000075,82.84993694829761,8.656036446469248,1.3414325487218426,25.841559098962286,5.618830675778284,1.088332067830929,5.289800050620096,117.03769328010544,8.558988273274336,264.059020294751,27.248848837327184,125.74728085315891,29.950326576086958,49.5570741584409
E02000077,80.38327526132404,7.113507960965588,2.1828454031843862,24.91011813045711,8.885464817668208,1.1299435028248588,5.1617873651771955,115.09484584631157,9.04133203001243,260.51832285164534,26.258408185321105,123.29973616240775,25.24374881449275,48.048279404211605
E02000078,84.78260869565217,6.643443642697189,1.244090569793481,26.150783777058972,5.8969893008211,0.8708633988554367,4.802189599402837,117.29034505759267,9.303789924722071,270.0382438067216,24.438697282969432,127.06320513886892,31.93716567173913,52.55038566807664
E02000079,74.77808386899297,9.243270695784663,1.5236160487557135,30.040629761300153,7.034027425088878,1.0411376333164044,7.465718638902996,116.13155615095066,8.40675188617176,263.86620500974914,25.53371539288389,124.66145494232329,27.473790450980392,41.28999492127984
E02000080,76.71528903295516,7.841428882596384,1.7861032454802874,25.571770856022653,9.344369418427357,0.8059246351557395,4.879111304726639,114.75882711047086,9.377787902259984,262.3521945072624,24.85464514183168,122.09183735921935,23.89066878955224,46.98322805489
E02000081,76.46490663232454,8.186968838526912,1.4447592067988668,23.229461756373937,7.64872521246459,1.076487252124646,6.968838526912181,116.51437071094288,8.093588377822849,264.26943867650317,24.87539712695312,128.26142774999326,31.091989253846158,48.95184135977337
E02000082,85.39928486293206,7.5329160371249735,2.568530110079862,24.519749622274983,7.0148931577811355,1.1223829052449816,3.6909130153248433,114.55803130839061,9.118800074395997,260.61234246740804,26.54774532894737,120.94500282055269,24.94588894387755,50.63673645586014
E02000083,76.83814303638646,7.519446845289542,1.1452031114952463,23.22817631806396,6.806395851339672,0.9939498703543647,5.855661192739844,117.44658442953734,9.772138904512726,266.26546402438555,26.447351039735093,130.62012929956967,38.2253096,52.11754537597234
E02000084,84.58066048942742,9.3658357771261,1.8878299120234605,23.991935483870968,5.590175953079179,1.154692082111437,4.398826979472141,115.75592818110256,8.328807957971883,264.9067399496313,28.7267794954386,125.32484345003472,27.4987626172043,50.60483870967742
E02000085,83.59273670557718,7.722870623292774,1.9369257511795381,20.36255276881053,7.524211571889744,1.1422895455674198,5.239632480754905,115.71893604850041,9.138251618763237,265.84269093218984,28.783495631914892,124.1352744791556,28.119293335384608,52.94263719890738
E02000086,87.45069917533166,7.539786068353769,1.8262457605009133,22.515001304461258,5.974432559352987,1.0957474563005478,5.06130967910253,115.01195668709022,8.44397401952462,265.77468481955293,27.29740862100457,124.31871580044873,23.59755251387097,52.700234803026355
E02000087,85.74156588160407,10.44695745826602,1.1847065158858372,28.971459343026385,4.711900915455034,0.9693053311793215,3.984921917070544,117.11663148368244,8.879225534645672,257.07921567758666,21.209451693975907,127.42870130361038,37.803585135135144,47.09208400646204
E02000088,86.72922252010724,7.988911290322581,1.310483870967742,26.486895161290324,5.796370967741935,1.310483870967742,4.057459677419355,116.36809635235964,7.834599684703058,268.66249843596734,25.35978530280375,126.10055219564373,29.844290267441863,49.974798387096776
E02000089,85.85719213521904,8.561020036429873,1.6913869372885766,27.712724434035906,5.230288836846214,1.639344262295082,4.4756700494405415,115.38203339652858,9.273985818078382,265.9832256606449,25.56271546373627,123.08647790675596,25.081988658035716,47.957325006505336
E02000090,72.43816254416961,8.776844070961717,2.0541549953314657,32.796451914098974,7.42296918767507,1.353874883286648,6.652661064425771,115.65060545457584,9.088838928811182,268.08093346604664,26.41396527898305,124.30651463337601,29.656859398309866,38.725490196078425
E02000091,74.52675858845524,10.226264418811002,1.730257320319432,28.016858917480036,7.231588287488909,1.419698314108252,6.832298136645963,115.95978644094663,9.173903148752316,269.46585006560247,27.23443968704319,125.59063352944034,27.85732009032258,42.21384205856256
E02000092,72.55694342395299,7.653969384122464,1.6375934496262017,17.83552865788537,10.644357422570309,1.3883944464222144,5.980776076895693,116.82778537521608,8.88573575233674,272.0577955537148,28.041102332974905,127.50655896240808,30.20995087272728,52.75898896404414
E02000093,77.25938967136152,7.309160305343511,27.519083969465647,6.087786259541985,11.164122137404581,0.4961832061068702,5.744274809160306,103.61624382508344,8.175581375974549,238.37627066611446,32.859065692771104,112.82803595938871,23.860214543262426,40.324427480916036
E02000094,75.31044558071585,7.8870496592015575,21.324245374878288,4.868549172346641,16.65043816942551,0.9250243427458618,5.598831548198637,103.57474337127192,8.071025956735483,235.1689383033316,34.00714324450354,112.3062524478683,21.368347535115603,41.01752677702044
E02000095,71.73564324671158,8.309828596224778,28.20568453026687,6.3137339986982,12.367107832501627,0.5641136906053373,4.664786287697982,103.71435927333302,8.280208953360164,241.66584579463242,33.898534375421946,111.45591890948972,20.98783798664157,38.620091126057716
E02000096,81.41382049245432,12.392156862745098,28.261437908496735,5.908496732026144,6.431372549019608,0.758169934640523,3.686274509803922,103.93526667270555,7.931365112956209,241.01307093653648,30.1563802800995,110.88625458677922,22.106084144386138,41.43790849673203
E02000097,76.21326042378675,7.774798927613941,20.302217889349254,5.118206190592249,16.621983914209114,0.950524006824275,3.850840848159883,104.413307681308,7.2293824772976745,236.07276376953186,32.14342977153153,110.7759727599262,20.723799689774093,43.821593955642214
E02000098,74.2081447963801,10.496644295302012,32.61744966442953,6.765100671140939,8.724832214765101,0.5369127516778524,3.8120805369127515,104.34036144671114,7.913232308214604,241.95543439362015,37.85135938869732,110.25280433860571,19.09713671634713,35.758389261744966
E02000099,70.02156721782889,9.306301905227162,35.10014655593551,9.233023937469467,9.159745969711773,1.074743527112848,4.127992183683439,104.23890302473951,7.9802521591375974,243.9629362790853,36.47493527033334,110.43541273899991,20.505142313625427,30.972154372252074
E02000100,77.22551928783383,9.82713710632252,24.674402083826664,5.612124082405873,6.3935590812218805,1.0892730286526164,11.982003315178783,103.56204740106384,8.464573427588553,238.16491297025365,30.23933839191489,111.22115334027893,22.397249458721546,39.308548425290084
E02000101,60.32608695652174,9.116091664568119,28.128934777134223,6.3711911357340725,15.23545706371191,0.6547469151347267,4.935784437169478,104.14850898289123,8.185742627517987,242.1559009598671,32.110105402131765,109.75854588255785,18.895146318818366,33.66910098212037
E02000102,61.89903846153846,6.896551724137931,20.056944005061688,5.030053780449225,22.113255298956027,0.9807023093957609,6.7067383739323,104.05570108348834,6.5313941508250855,235.73103881603993,30.72868298546409,110.02867849462557,19.535397604935625,36.096172097437524
E02000103,63.79425517702071,9.377570605977516,21.08582396490266,4.55168631752125,21.27776254455717,1.672607622703592,5.538799012887305,103.86873324840592,7.3813711887076945,231.06599053487,31.364836854626866,109.30029308164137,17.953593339700998,34.35700575815739
E02000104,68.05241753276096,9.152215799614643,29.030186255619782,7.000642260757868,11.175337186897881,1.0276172125883107,7.0969813744380215,104.44654870980987,8.388683519174807,242.18973796562977,29.389876016722422,109.94417648657684,19.83811637073879,34.68208092485549
E02000105,64.29763096429764,8.300758795125317,25.247183260519662,8.415727753506554,18.46401471602667,0.9427454587261439,4.299839043458267,103.86072116141509,8.269774180876485,238.84713842634233,32.20833095738635,110.32619469897242,21.017816854575536,33.20303518050126
E02000106,55.81327921136562,7.043189368770763,28.527131782945737,5.4485049833887045,20.26578073089701,2.259136212624585,5.4485049833887045,104.27440310049023,7.079598861258883,236.36206260129163,32.52743481008175,110.02138122268622,18.687900007019028,28.63787375415282
E02000107,47.50426101777453,9.648662821185107,34.31218318475791,6.589757035483307,20.940395035832896,2.95402901590631,5.471071490998077,104.40363083573234,8.388107062605457,231.29025682807884,31.445051150396825,108.86185744094574,17.449994105505418,18.213599021150152
E02000108,65.71960875640428,8.400386224654007,26.61731573865465,7.016414547795301,18.989378822014803,0.9011908593498551,3.862246540070808,103.86462402123863,7.613454184204787,237.62886551888354,32.173532325647976,109.65854833138451,20.60316330108865,33.21532024460895
E02000109,58.854166666666664,7.085277895630037,28.91387356809504,8.294442087399236,15.867628341111583,1.1030971574034791,7.361052184980908,104.88438193891123,8.256580335344095,241.77286088541828,35.05379256810089,112.16988699416737,23.394864759615388,29.80483665676708
E02000110,56.58470865611317,8.8093599449415,42.02798807065841,6.056434962147281,10.851112640513879,3.8540949759119063,5.414085799495297,105.10889996179705,8.80948590578875,236.15857422680162,33.996145626302074,108.02802564687977,15.965021088802278,20.646937370956643
E02000111,60.98146877144818,8.11038550663577,22.2245628818201,8.637033916157574,20.497156098588583,1.2007583737097114,8.953022961870655,104.13305958847286,8.19080299654471,237.7080558291593,31.61191580009227,108.84397735754742,20.14761143704544,29.471244996840106
E02000112,57.572614107883815,6.631467793030622,22.576557550158395,9.3558606124604,23.569165786694825,1.2882787750791975,9.292502639915522,104.57375978324689,6.95944852141491,241.81008566365745,31.35462589492062,109.69656302111662,20.71809460586165,26.082365364308345
E02000113,51.08892921960072,6.684256816182938,15.362063910876575,7.241278217531516,25.036646144825564,1.9349164467897977,8.619173262972735,104.42088705669228,7.101785546910569,235.320221114956,30.512604454509788,110.99498428204413,19.65732012311322,33.74377015537966
E02000114,42.970521541950106,7.808412155363252,38.98168645602737,5.03119339907426,19.641779029985912,3.5017106057556853,5.131817267055746,104.60377373627092,9.140693187158769,235.20445312270405,31.339239430325804,108.47768583090424,16.737377638076932,17.89092372710807
E02000115,44.77115827154181,9.8547062539482,46.072857443672355,6.085491682459465,11.349757843756581,4.464097704779953,4.274584122973257,104.86897345017077,9.811543915745396,235.19876623138202,35.621329554004134,106.84327620546331,14.992458482880494,15.43482838492314
E02000116,40.55989583333333,7.728957120169403,29.22181048173637,6.246691371095818,28.507146638433035,2.3822128110111174,6.326098464796188,104.5978093440397,7.424760687963711,234.23335207175458,35.70480601584948,109.13496205967894,17.01146103727778,17.25780836421387
E02000117,42.30853631775291,6.578087562622523,17.338270529296448,7.057285994336746,29.536048791113046,3.0712263123502503,9.017643214985842,104.6819761761149,8.718280179756103,232.9134965188176,32.84324690212766,110.19267620617133,18.760104203489487,25.28860814637334
