Bus_stops,Train_stations,metro_stations,HH_owning_cars_perc,work_from_home_perc,underground_metro_perc,train_perc,bus_perc,bicycle_perc,on_foot_perc,avg_time_from_origin_car_UNWEIGHTED,avg_time_car,avg_time_from_origin_bus_UNWEIGHTED,avg_time_bus,avg_time_from_origin_rail_UNWEIGHTED,avg_time_rail,car_perc,MSOA
0.6287668703841152,0.0,0.0,0.7760001274143349,0.237424685986301,0.9038033851611954,0.7605351212848341,0.7233640994215661,0.5061871502486649,0.39745620975704554,0.12640167740933972,0.24580906919922685,0.2609383429679313,0.5054086998771887,0.13931778353284452,0.6028278230958025,0.786484242323215,E02000019
0.7463204527400552,0.0,0.0,0.6872739021729739,0.36298474179165025,0.9064460176275602,0.8091076152063831,0.7547080983735468,0.5020882482438431,0.41997131324000436,0.11834721783391355,0.2536795371335938,0.2587783677246729,0.5077465762747553,0.11352856599213412,0.5806765218983717,0.7234912308424961,E02000020
0.6287668703841152,0.0,0.0,0.7428552470819656,0.3536968796012087,0.8770661291941086,0.7706877585801283,0.771711165963423,0.4776772363333376,0.4266548453133009,0.12861030741833623,0.2312566859522751,0.2640204421404877,0.5319266282875692,0.14329722586404303,0.6049919887619357,0.7829869882175415,E02000021
0.457461084235689,0.0,0.0,0.5181740800814878,0.36373415052771035,0.9245807000395059,0.8249533296847043,0.7923772520708834,0.47229826234377703,0.4423795698327494,0.11406117160576379,0.29937357480317783,0.24042762560162734,0.5168632655614427,0.0985377993362353,0.5744569919264716,0.6399100135542116,E02000022
0.6357049473394489,0.0,0.0,0.6336033660722458,0.37134104535123663,0.8863826230797389,0.8119063437526968,0.8039366836917043,0.5597372739402497,0.31830763177477517,0.12187414504683369,0.23151718378020447,0.26410955593380114,0.5410936711077816,0.1181861898604657,0.5924981529534427,0.7357904063134642,E02000023
0.7463204527400552,0.0,0.0,0.8866716801911849,0.638667418164433,0.9047746960511471,0.639794968278788,0.6160189165946194,0.4933121852288759,0.4849073763096593,0.06751786919314151,0.2370656156308547,0.20253442914977837,0.4297521500752468,0.10123173284040776,0.5869830119361737,0.7716550817639758,E02000024
0.6062966833800513,0.0,0.0,0.8388270216264693,0.5565223823059058,0.8499767067746373,0.803447491411496,0.7024230198740573,0.44698552309784434,0.3351217765641006,0.0707552893777228,0.2128264082354917,0.21103368611248952,0.39904703097251715,0.0907338877329531,0.5841708764266071,0.802522021605887,E02000025
0.4191779135894101,0.0,0.0,0.9156138747296647,0.5370175173312517,0.8696653577773056,0.7429594421755966,0.6331504666295888,0.34713638714402817,0.2984366460947434,0.07609665406818023,0.23922704318430077,0.22958642871491586,0.5160409808423694,0.11331506380325873,0.6079804691688612,0.8372193356756361,E02000026
0.5289436354471284,0.0,0.0,0.814775746211795,0.478413133953332,0.8721845083687326,0.6264050780567441,0.7508232193456854,0.37176102455814686,0.4352047730078987,0.06882019244637716,0.1965367275962382,0.20263575960595626,0.3851405039165918,0.10674436847845836,0.5878282819759029,0.8223932705944703,E02000027
0.5715140896627008,0.0,0.0,0.8930749332967212,0.6032154744593488,0.8423754751479609,0.8249207796120366,0.6612941943782971,0.4055312047736597,0.30223996669614805,0.06974282253162478,0.2222132838083959,0.2169968666634161,0.3797724524039252,0.08445594838221115,0.5764589150439405,0.8053138721956359,E02000028
0.5715140896627008,0.0,0.0,0.8395689692629018,0.4700639860987264,0.8232412667726823,0.8429006285937064,0.6960450277662193,0.41649853299390277,0.3920356375424541,0.07438636617477234,0.24752299996037208,0.21782783565891206,0.3810986641191998,0.07872786748690164,0.5696480523216269,0.8116748342728142,E02000029
0.7304132354135621,0.0,0.0,0.9289335468791085,0.7015544147075636,0.8577162460256158,0.6545339983454088,0.6257117772224937,0.36591129534989403,0.2613253402888104,0.06837166742848089,0.25112860892728006,0.20880848690353604,0.4347398083614813,0.11993421729950171,0.6103781085909743,0.8415035698312827,E02000030
0.667050041030394,0.0,0.0,0.8745626505636723,0.6307656852542547,0.9106981983100391,0.7360079097931144,0.6965215634032768,0.44889752010683254,0.27242780795391264,0.0703523205689578,0.18498677581326106,0.20405592732336375,0.5027331589838817,0.08348453355325569,0.5780964333046462,0.7469660387031554,E02000031
0.4740607745182693,0.0,0.0,0.9361146764280268,0.5258585306233248,0.9094555807319952,0.6464783358717796,0.6071745316438573,0.3920283042765038,0.3054762276474743,0.0788624260808799,0.22183819745308697,0.21905139679066776,0.4686421961270253,0.08809252323105676,0.5782874618535735,0.8216924385917046,E02000032
0.6062966833800513,0.0,0.0,0.8545441198251051,0.49836840273346855,0.8943662738510139,0.7247396472749488,0.7333949122452933,0.41368788909285686,0.2880450633697277,0.07495980617110387,0.1696768769808522,0.20268108509007687,0.4885251148343097,0.08309181455919168,0.5678835896021438,0.7914239171797186,E02000033
0.589696993097471,0.0,0.0,0.8409932497187738,0.5587027747238718,0.8926845697733669,0.6600975653147556,0.7313505301872285,0.46697440875358465,0.3659997701271901,0.0752955316670092,0.20130221580577345,0.2085676309235347,0.49761623589659587,0.0741072632942199,0.5601742843076472,0.787859937442245,E02000034
0.4740607745182693,0.0,0.0,0.8198908215529785,0.6200350573406499,0.947341991274835,0.6004484454055437,0.6763502127293226,0.4563046780703066,0.33138196355334093,0.07111158892077496,0.21674271838705061,0.20271001083499351,0.4873052810356946,0.07796150696740112,0.5638790422136358,0.7103132169325392,E02000035
0.5617285555191825,0.0,0.0,0.8768296901698132,0.5518172837880082,0.856304730925476,0.741235136508402,0.7410553279486689,0.3678286205539578,0.25585968404407256,0.06108508524930212,0.19741625645708671,0.18994104231909192,0.4523738278452929,0.06343347746054118,0.5647292268574767,0.8220792871441207,E02000036
0.5981773265517799,0.0,0.0,0.8773653701725594,0.622174672024157,0.8680129871456239,0.6380884006947566,0.7017388659133306,0.35749381538658975,0.2867144228143925,0.05783820297151099,0.20189012913783722,0.19089461556825293,0.5161514542782328,0.06872104493778908,0.5769349053701865,0.8317345847021764,E02000037
0.6423995321239592,0.0,0.0,0.8530348035060071,0.5313653130575855,0.8845761766932523,0.7665330739811327,0.7906223284495799,0.47926588422264144,0.2765600891733673,0.07537685259625171,0.18664631747512817,0.1933551247392553,0.4267913066096334,0.0688499805184466,0.5532751647158606,0.7449337695498313,E02000038
0.6782754015550213,0.0,0.0,0.9125974034192752,0.6931975031938515,0.8231238522423685,0.820079816677299,0.679017822864076,0.4140646643826705,0.29584835016653954,0.06361362083698152,0.24191922397710053,0.18331871037219782,0.49095758374894616,0.06257012167058162,0.5642306666932047,0.7940153995838437,E02000039
0.6939644643809647,0.0,0.0,0.8564287705582512,0.6329972483316861,0.8742086786845394,0.6870051066643289,0.7238405944001844,0.42370844235533195,0.47810246932713685,0.07337560191964965,0.2519732112183234,0.18448848205809165,0.45614758109744935,0.07064679606955027,0.5641047861286116,0.7802234982612535,E02000040
0.6488671375956238,0.0,0.0,0.8243662641873786,0.5687029596144115,0.8895048373957605,0.6766576158134538,0.7761103757172372,0.3260011907825602,0.44512792995332284,0.06220821461234882,0.21015905556986603,0.19248888543335818,0.4592460869894064,0.06885089528665711,0.571278590910817,0.7631182629642961,E02000041
0.6287668703841152,0.0,0.0,0.7570638328038926,0.5263485274890121,0.9405122221030113,0.5867761185031624,0.7715893619500807,0.4927327313977035,0.4718896709630699,0.0715634761963364,0.23175432526360085,0.1899109595729631,0.4597684411033822,0.07407749363560967,0.5602288580800384,0.6770826327006925,E02000042
0.4740607745182693,0.0,0.0,0.9108179620762034,0.618900478012367,0.9519916635931494,0.5690362485908501,0.6261916733556692,0.475835082239381,0.31750520807565763,0.07351869517688225,0.20347852435674907,0.2002766052030327,0.5010405049414961,0.07521445650855219,0.5626192886464609,0.7187821165802357,E02000043
0.5514138224511922,0.0,0.0,0.7914900182527678,0.43823806847849983,0.8733615533798271,0.7833303462643334,0.805652971038748,0.3908558212609684,0.37576987019955954,0.06391336638462786,0.19798739258860132,0.18543312362302222,0.506482778639179,0.0574328552616481,0.5531106572431643,0.759888364323174,E02000044
0.6140845438782733,0.0,0.0,0.7676877295068651,0.49902461133707116,0.8820721611618176,0.6614124851704186,0.8714536196284766,0.570598284025647,0.3366105501094775,0.07659070310093785,0.22815235444688586,0.19226699399479807,0.48394752288442255,0.066551994275867,0.5528293456839762,0.7139720653120385,E02000045
0.6140845438782733,0.0,0.0,0.7773008730909341,0.543706714136037,0.965986502405074,0.5944488985480916,0.7274880056442821,0.47705762014477987,0.3706406837014755,0.07117814065161143,0.23744470846234622,0.17297777184072372,0.4394023052931566,0.06429558338490882,0.5511356591481765,0.6300797955200758,E02000046
0.6062966833800513,0.0,0.0,0.7057454082209427,0.40958080604906727,0.9093177688777023,0.6676590969382064,0.832223924124081,0.3679284542018878,0.4125328144278536,0.06274288787933235,0.2111341325786461,0.17985910141896566,0.4931332692906778,0.07525767178946863,0.5729070167677393,0.7339338287115484,E02000047
0.5617285555191825,0.0,0.0,0.9039075545497846,0.6384806182339018,0.9038657380793835,0.6555191643515677,0.6724278912424198,0.38383408284046766,0.2549172949504448,0.06614937538132937,0.20802885814350114,0.172580138937652,0.49661483876902746,0.07070789996879023,0.5727645424622417,0.7951162253707331,E02000048
0.5166312287338417,0.0,0.0,0.6681176145356633,0.37284407933605485,0.8938635389830911,0.6928050323389117,0.8577031003694169,0.32954943828465944,0.4136759592311823,0.06606916573427091,0.2206944589973897,0.17348243496377025,0.4924388950931151,0.07277504012120906,0.5562387460067785,0.7336903001608723,E02000049
0.6140845438782733,0.0,0.0,0.7887771553329044,0.465590101731893,0.9342115027242159,0.58097894242662,0.768207678095258,0.5378548208130043,0.43566852984081794,0.07257897271138569,0.19373966705657064,0.18616407215081088,0.4468995874024895,0.0644835074162664,0.5452430856561317,0.7147695487009387,E02000050
0.6488671375956238,0.0,0.0,0.8200657954735213,0.7040628547270293,0.9214407694529065,0.585266449762572,0.7371028881076228,0.46543649991404606,0.3327282653310102,0.06912949557016201,0.16233991360160982,0.1701258135268957,0.49612906392237455,0.06309543078110336,0.5462782932546053,0.7145195269719553,E02000051
0.5034690384776668,0.0,0.0,0.7370594242158903,0.4868615143404947,0.9767718103124197,0.5777162602497026,0.6825328457182763,0.6153008107263036,0.31826011787848263,0.07467866218527108,0.2833395275331885,0.17264849826800832,0.39699119789140336,0.053672773302468446,0.5301374863878038,0.6204157362927558,E02000052
0.5981773265517799,0.0,0.0,0.7566970146879748,0.4025086118924492,0.9365921752003268,0.6691695192878702,0.7798337176114936,0.41823749291997137,0.4155614486903242,0.06412915816050546,0.22689835600613573,0.17231592589011102,0.48479517887684076,0.0703433128348232,0.5727787695069138,0.7061142330193033,E02000053
0.5514138224511922,0.0,0.0,0.8349984682700895,0.5721697148696228,0.9059650503790242,0.6646618558565688,0.7607877805534047,0.4239038563991122,0.3854305371158837,0.06524193643418164,0.2029802324370934,0.15583117021546533,0.4455400883843361,0.06468967670160897,0.5636674025584872,0.7522338381760709,E02000054
0.6287668703841152,0.0,0.0,0.7418040644168236,0.5837551677459338,0.9168548246063212,0.6539083509069276,0.7885660639637282,0.45749656486531065,0.4735651961047973,0.06760113400975021,0.16772702595031141,0.15444085476061664,0.4353100421743701,0.06306386837818412,0.5555989573816312,0.6903163656655991,E02000055
0.7130579952723719,0.0,0.0,0.9062966421261498,0.7772762656759229,0.9225453829794018,0.5624943282089766,0.5932843139753909,0.5404213521590415,0.16354279367595573,0.07232958961087332,0.20989124846414065,0.17377021028352369,0.4366784782146622,0.05415926748540789,0.5364692913466858,0.7390541804930906,E02000056
0.5289436354471284,0.0,0.0,0.8231327311793009,0.6059156285177048,0.9084348055308549,0.642137958461091,0.7449325266047748,0.4723877581444385,0.48743999293841134,0.06788698735761267,0.05313458473149846,0.1446251449580731,0.4587165051004831,0.060558819522375185,0.546963062073841,0.7283999030644428,E02000057
0.6140845438782733,0.0,0.0,0.825322610871269,0.7085347290248707,0.927404927311883,0.5856710501215487,0.754034185099449,0.549374647286253,0.3094201319476463,0.06931043315950314,0.2134852942775698,0.16451337490174334,0.4442851301717492,0.053747506163732695,0.5351325590947645,0.6801748387722866,E02000058
0.5289436354471284,0.0,0.0,0.7292148242736589,0.4304094928636825,0.8766501651452221,0.7354619610128864,0.8393220503439156,0.45325246066575975,0.4615362574745254,0.06463845542271862,0.1813265022417101,0.15794142386052945,0.40571490004990274,0.0553490811673778,0.5511730557112655,0.7353051152093903,E02000059
0.5514138224511922,0.0,0.0,0.7726231761849456,0.6817124671302099,0.9225925539725803,0.5811805302393696,0.7380539380121166,0.47682434999379186,0.49856184455028363,0.06838990203467743,0.09040892584996885,0.1470863115786769,0.4164545338441392,0.05921798098080533,0.5461496878008673,0.6829956460555267,E02000060
0.6727452726132829,0.0,0.0,0.7512285552402411,0.6913973844419841,0.9552545783269506,0.6029198731161334,0.771163250691768,0.5404038389259733,0.24819048819560244,0.07090598041201845,0.1974941620725893,0.16629906028073327,0.46707031832460233,0.04745888262386977,0.5275878912209316,0.5883233730730086,E02000061
0.7262201855285467,0.0,0.0,0.6521155158935965,0.45493561043712955,0.8865618526668306,0.7273905637344891,0.8703353201492672,0.5514987993156926,0.49040595632326,0.06640904745257625,0.1411483033126838,0.16024737650853593,0.46060458829545237,0.04310972341956276,0.5168763949492433,0.6633766197146976,E02000062
0.5289436354471284,0.0,0.0,0.7736542215192359,0.49582217157182057,0.895547944227818,0.7301234004623254,0.8601173032954359,0.5269125812665832,0.3391400779796542,0.07001381618941727,0.18206449840938232,0.15750170400215469,0.45586565668652757,0.04350940608543663,0.5270638240984747,0.681875641853281,E02000063
0.5715140896627008,0.0,0.0,0.6495462820396565,0.5778313621380693,0.9092978243676455,0.6926056665995821,0.870029059577093,0.5935334548225096,0.319590516304727,0.07070324945040829,0.22739906836067625,0.1460078185934024,0.4126455961510085,0.03830192360096962,0.5199857540717,0.6231357069465573,E02000064
0.4893310093166241,0.0,0.0,0.7544232632896621,0.4601821761921659,0.8146790673186484,0.8760818459200183,0.8481687566033926,0.43701181348460233,0.15220074142221865,0.13553714190541344,0.33949501557274275,0.25357604519799226,0.560296118034576,0.14450978756001875,0.6291129022422592,0.7301885935977874,E02000065
0.6611795443089106,0.0,0.0,0.6888017950897805,0.3404646343427889,0.761644134163933,0.9180767252136628,0.8303486662740656,0.43094589516057974,0.29055028376409586,0.13642004908664518,0.28241590026012464,0.2516671478934627,0.5493024146704135,0.1372565666810588,0.6131181447501565,0.7343990366311928,E02000066
0.6215669181784063,0.0,0.0,0.7970582677408533,0.33582812472021334,0.6622474548304933,0.9100615361895803,0.754396723229172,0.4507381518388274,0.36405131848079075,0.14261766696738665,0.2486863003599621,0.2538866581575623,0.4519836545843161,0.15389118210704433,0.6171038350884686,0.8109173661868587,E02000067
0.6989199661113291,0.0,0.0,0.7557692194793821,0.3568318398866365,0.6880839205836254,0.9156636499743833,0.7606457182692701,0.4132622784106536,0.41850910745433323,0.1443164368822547,0.2516656177454596,0.2664531224463764,0.4297831380718804,0.16284917318027725,0.6376432261066958,0.7893321513327329,E02000068
0.5981773265517799,0.0,0.0,0.8492673695077015,0.3783894483844185,0.6354248267420478,0.8801607141600822,0.7086739123207021,0.45378242284712705,0.3389834206570965,0.13981019080800294,0.22309095310669325,0.2549437919318991,0.44871097086568934,0.1565904606586681,0.6279116294967724,0.8541927907563363,E02000069
0.6062966833800513,0.0,0.0,0.8848174283280579,0.3868890943970233,0.6455404716385457,0.8799660990480518,0.7020228739159831,0.44410500274792747,0.26138397192526086,0.13305003782668168,0.21148716398813616,0.2533706552045092,0.4603444224723712,0.14554815388253006,0.6208698199933446,0.8579327336922207,E02000070
0.4740607745182693,0.0,0.0,0.8784114327154033,0.3103325142244073,0.568232037418664,0.8771922215742252,0.7000000595289464,0.4526129202960323,0.3956198693740971,0.14401838474041906,0.2005465569252337,0.2697974216885828,0.41157069590857454,0.15190652534571614,0.6060011468335272,0.8636805525415863,E02000071
0.6611795443089106,0.0,0.0,0.7263918420040612,0.31382362633497424,0.6475603791692697,0.886978059622021,0.7956468638766279,0.470908981493874,0.4298510465390104,0.14518193628371368,0.2513062243389028,0.28389911121634315,0.5100881768895391,0.16847449529447855,0.6338602333753462,0.81221440031332,E02000072
0.6140845438782733,0.0,0.0,0.9165427225096483,0.3531143465940068,0.6358201392030348,0.9073149771434956,0.6424002176832679,0.4395741661366888,0.26853019296476066,0.1317849118388632,0.22208920554220546,0.2492960524102643,0.3652498334657761,0.13790710787585647,0.6130348332396529,0.8543796405910118,E02000073
0.5166312287338417,0.0,0.0,0.7972915663442941,0.31857502590202097,0.5739233102088278,0.8660272114116425,0.7449561238928222,0.4363564768204608,0.40535661119644817,0.14600444408536184,0.24060738640781132,0.28024807862099843,0.49092194428665903,0.1737865631613471,0.6582223905618719,0.860663162801574,E02000074
0.5514138224511922,0.0,0.0,0.907464625514995,0.43250292371883486,0.5625088516113751,0.9148031552382903,0.6243321329953699,0.43107354843275736,0.3573486798488892,0.14120009376756748,0.21280513073611507,0.25868637375927284,0.4266673601269422,0.1448935350105529,0.6195441378664327,0.8403247578361228,E02000075
0.5166312287338417,0.0,0.0,0.8898175014842722,0.35665972918632144,0.6196666519772972,0.9093853557955425,0.7066302997682352,0.4372898535637425,0.3504205381364862,0.13054343127395507,0.2342174988258362,0.2486604901773597,0.4119407953979237,0.13141691095290442,0.5929878051429749,0.8310042526066699,E02000077
0.5617285555191825,0.0,0.0,0.920928151656077,0.330240761589301,0.5536652190247359,0.9165586886447432,0.6330089191156179,0.3941421019034257,0.3299985875323569,0.14257289184941024,0.24539355354586656,0.27531587994657025,0.3833752895387197,0.1520312234284793,0.6295213318453949,0.8580041459999874,E02000078
0.6488671375956238,0.0,0.0,0.8476152409592697,0.4578683816938403,0.5774587091161684,0.9370243997308754,0.6646711980209076,0.42372883895543795,0.45478828553989925,0.13625205342431768,0.20579579015737715,0.2581438661450206,0.40080927102979547,0.1389474475597341,0.6061375226187566,0.7853082991594771,E02000079
0.6611795443089106,0.0,0.0,0.8625481862087581,0.3943088299902478,0.5961183643272678,0.9132542655376945,0.7156732095822772,0.38130321720113475,0.3344927484337944,0.12868211253661954,0.2484876113029103,0.253870197654519,0.3900879859512363,0.1246670899183302,0.5844303068278831,0.8242470110388391,E02000080
0.6782754015550213,0.0,0.0,0.8606394699083895,0.4109731316179636,0.5712199761195331,0.8990762168876973,0.6797159431918574,0.42926055944344377,0.4353102987095926,0.13834713906496932,0.19096889378623294,0.25927795782552865,0.39041993919485773,0.15846647942270353,0.6253552168736313,0.8366205042135322,E02000081
0.589696993097471,0.0,0.0,0.9251595657696838,0.37879758717371353,0.6387670884950236,0.9070542414614293,0.6641820437006813,0.4361775825867668,0.2555636059042887,0.12756723503641076,0.23754966055595317,0.24892847402679452,0.41629952646970425,0.1181964129071238,0.5911440537289306,0.8468217476275772,E02000082
0.7084607586049348,0.0,0.0,0.8634824503812815,0.3781059972825623,0.5439423717760056,0.8990680498730939,0.658763761849761,0.4160444678354167,0.3860901969838537,0.143420348560924,0.2645754269145686,0.26486640197330447,0.41479253805009764,0.1709604863679064,0.6574392964787095,0.8555109016136326,E02000083
0.6836497313129744,0.0,0.0,0.9195357619814861,0.4629588668926708,0.6026209818619448,0.9038426446663357,0.6234139975039363,0.44087935808057244,0.3051865415632916,0.13418957512334506,0.20215777056917095,0.26106683896090876,0.4476757178061994,0.14258635159196942,0.6062786494765645,0.8466317931867193,E02000084
0.5808220864105897,0.0,0.0,0.9126759698457874,0.3884214468893708,0.6056349487066132,0.8796358923628954,0.6767685791694568,0.43909023015572823,0.3546537610923759,0.13398609877777234,0.23838189072598026,0.26368623273887204,0.44846022586075796,0.13604737713494108,0.6097449389958229,0.8602459169854746,E02000085
0.5405093637515008,0.0,0.0,0.9390189599151344,0.3791498601165562,0.5987275583690143,0.8944657575476366,0.6353518732472704,0.43219854528835433,0.3448611701844695,0.1300847862460004,0.20752124342477274,0.26349621875677753,0.42737554716324233,0.1370598167211261,0.5825127030419289,0.8588625232548357,E02000086
0.6836497313129744,0.0,0.0,0.9274950101284336,0.5051743858109707,0.5479235415104506,0.9316760143799667,0.5927210942768653,0.4118848738868207,0.27723923297541253,0.14162932712566256,0.22715138557635184,0.2387909556007597,0.32700632994156864,0.15400059195326898,0.655716024186198,0.824944640860493,E02000087
0.6062966833800513,0.0,0.0,0.9341820667780452,0.40150952139827717,0.5597686935892722,0.918443472762697,0.629918443989355,0.46184750231422267,0.28234094025560574,0.13754741556023653,0.1782668807142389,0.2715224837507413,0.3980906406832536,0.14681701786774282,0.6189932130941712,0.842855094878163,E02000088
0.5289436354471284,0.0,0.0,0.9282818424585955,0.42823756280853714,0.5897219011713524,0.9251204060393494,0.6114642880135682,0.4989418771307831,0.31008428583972825,0.13212995606682476,0.24414040482891997,0.26407874293762346,0.40126075736749534,0.13023002934042482,0.5919892265802108,0.8304330692050175,E02000089
0.6423995321239592,0.0,0.0,0.8290533632110444,0.43785896363958826,0.6125332795504586,0.9499777787320299,0.674335890877981,0.4672442195053707,0.42217898141356935,0.13361007317462548,0.23626429984385555,0.2699130672691479,0.41429012670988374,0.136992523081096,0.618014587588047,0.7659785346403969,E02000090
0.6287668703841152,0.0,0.0,0.8456496076225415,0.4969233469838797,0.5923892282470371,0.9267312497241902,0.6696453025162121,0.4751093624067259,0.42971420798993143,0.1353097384008657,0.23990264525840488,0.2737399494179411,0.42645697688629114,0.1440388956829639,0.6082909777776909,0.7919788198947026,E02000091
0.6611795443089106,0.0,0.0,0.8300099692266212,0.3849582713476118,0.5859276166383636,0.8600802612844496,0.7390639728079862,0.47141543190427193,0.3920691955012483,0.14005729125817856,0.2274376392793963,0.28084960445650564,0.4380668064046509,0.15441937519221316,0.6208848561467609,0.8591984174016605,E02000092
0.5405093637515008,0.0,0.0,0.8666745883780309,0.3671449539929634,0.9171708953963968,0.7014410660870141,0.7476252862969758,0.30094390274294675,0.38065876741936233,0.06365888056307023,0.19490561718915578,0.18269280493589024,0.5011319796539857,0.07056518105121778,0.5842321697120559,0.7781751008599527,E02000093
0.5715140896627008,0.0,0.0,0.8517571537277586,0.396550588566058,0.8872314707971064,0.668457738929147,0.8194071749182961,0.40413802571222956,0.37340590074681346,0.06340385108259383,0.1898786076656621,0.17263215739567217,0.5147917462607907,0.0673870827236338,0.567098459459649,0.7833124572978498,E02000094
