,Bus_stops,Train_stations,metro_stations,HH_owning_cars_perc,work_from_home_perc,underground_metro_perc,train_perc,bus_perc,taxi_perc,motorcycle_perc,bicycle_perc,on_foot_perc,other_perc,avg_time_from_origin_car_UNWEIGHTED,avg_time_car,avg_time_from_origin_bus_UNWEIGHTED,avg_time_bus,avg_time_from_origin_rail_UNWEIGHTED,avg_time_rail,car_perc,MSOA
1592,-0.3971121046705459,0.0,0.0,-0.34103074666029365,-1.131642718084431,22.660378618428567,-1.2047253402290516,1.2635268870240046,-1.627804931185627,0.13006864838675772,-0.3305933482020389,0.32896271443642716,0.1840520522274556,-3.8438559280012647,-1.4298607508219265,-3.141413710692839,-0.5469717647737471,-1.9372905203833044,-4.6663435743056105,-0.3162254367922552,E02001631
1593,1.7486230169956316,0.0,0.0,-2.720544513454277,-0.44739212078314167,13.312454034192761,0.22054266271212922,3.363364433681312,5.770271313492244,-0.5409333886413508,-0.35518557671818274,2.8101535981635197,1.1950438968797645,-4.3591399889127525,-0.743800632332678,-4.066651152956444,-0.2183195177988816,-1.54351159292768,-2.5883586990521725,-1.0651857225494958,E02001632
1594,1.0746634681091445,0.0,0.0,0.33635972907305134,0.8048780527290328,16.545651410177868,-1.5925443236344805,0.7024889392209713,-9.429522931711976,0.0025499176383088056,-0.5829328735556457,-2.2329651867251843,-0.109772639421075,-1.912515893572389,0.6688003165024052,-2.492597976396578,0.6541290811584202,-1.0188905003576458,-3.0109005925210783,0.21021286846217677,E02001633
1595,0.1575967541845323,0.0,0.0,-0.4072882054383213,-1.5481673493190518,16.506507252767637,-0.6904772969202617,2.224470966841079,-1.9148967367733245,-0.1826971174632274,0.7037263879761045,2.588596940620875,-0.4053464592673891,-3.883137227900624,-0.32548205363388405,-3.3498954270811616,-0.8850704254455442,-2.2727966089370777,-4.319645445554657,-0.5109537671321399,E02001634
1596,0.5547088588550788,0.0,0.0,-0.8225808935727864,-0.44732835749749655,16.555927138193354,-1.6322863166179487,2.2264681164776015,-4.196839949691433,0.26704664831695135,-0.7660199978773219,-0.9660131148664666,0.13940185670106,-2.9806596240657157,-0.09952232575391082,-2.787445965643346,0.07957027407642034,-1.5704462970704545,-4.500979059409661,-0.02907585956016331,E02001635
1597,0.9903259909089906,0.0,0.6020599913279624,-2.8377150147440635,-2.806214486409503,21.740818198690384,-0.44200606077372795,2.1117088348806523,0.693836848637349,-0.6673038202165459,0.027746362662548787,3.5377376009164503,0.7904310096139714,-4.445675607687901,-1.5130242080724867,-3.4766137293117874,-0.03631197004694167,-2.5435030714529874,-4.932973741150719,-1.034740261301232,E02001636
1598,0.7306040028512885,0.0,0.3010299956639812,-1.9407506577364042,-1.400300375974191,13.310700530187153,-0.9391363885477572,3.154185295604854,4.691109383167578,-1.1227076070098325,-0.7894780142495575,1.0245787100461912,1.6639792052643483,-4.755454385213791,-1.0885594022579834,-3.752213824926341,-0.20140277016136102,-1.729258450898745,-2.385256944753698,-0.4348146610051419,E02001637
1599,-0.8522796423718006,0.0,0.0,-0.625464221244481,-2.5500432897944822,14.318924705593286,0.06755830047018907,1.774175596930417,2.0483331326541543,-0.5942268634528918,0.3577427615483662,4.968612273098364,-0.932482358960162,-4.191604112286747,1.418395191825242,-3.1870022416657346,0.16166084268120465,-2.356097037878946,-2.7784991321332826,-1.1791617581935783,E02001638
1600,-1.4785390440179709,0.0,0.0,-0.5186653879511365,-1.9747319234485379,8.411577423679297,-0.18889881190326235,2.1794978237899034,-0.39897890485597526,-0.3502240325277651,0.2858590273239817,3.968093412326234,-1.1159184774438318,-4.284409507814619,-0.6236430267193663,-3.309377508560248,-1.0691289410025564,-2.153383355641733,-1.8848587681777975,-0.7074145129421532,E02001639
1601,0.18673953117571634,0.0,0.0,-1.1619890042605976,-0.5672764833125759,14.25587178266573,0.0196896063724894,1.5375397962013564,1.8069857201900708,-0.9585831386357234,0.537334881582503,5.129932115185875,-0.35980859905460616,-4.720285580366654,2.132643875441557,-3.4538276877056147,0.3709245846728402,-2.5089558362107893,-2.7324947769632653,-1.357974003982033,E02001640
1602,0.48972607091570386,0.0,0.0,-0.2433623791585898,-2.564250980997786,4.788640696803683,-1.2691091013042057,2.7541312961818694,2.6255358942827822,-0.47031316317622335,-0.8692979137545417,-0.15784884300470908,-0.38446358053500274,-4.8404989537458,-1.1116314231310787,-3.7214786510769216,-0.35012233045924435,-1.8703409382506953,-5.061539900871637,0.007482645712295629,E02001642
1603,0.06558478871812091,0.0,0.0,0.23866178419700287,0.9593237584944808,0.40674818354973613,-0.9062519479990688,1.7098294073542677,-3.5776340089186145,-0.09079265721770703,0.10358752885867246,1.9002695323971757,0.41539815899476046,-4.1164612855228135,-0.5098316489375074,-3.2481200100973378,-0.9469967479823538,-1.838042680895596,-1.3629146169434763,-0.19164022477617135,E02001643
1604,-0.22194347501007786,0.0,0.0,-1.0225446662792557,-0.22116507672668184,14.006927051784276,0.502636256537586,2.107785063404793,0.1640364316041627,-0.8182566915199443,0.9694045378815008,4.736336490851797,0.048245089369848074,-4.4493395937195075,2.80867523231825,-3.3710101582593706,0.2775776299087219,-2.5555580413739967,-2.042451164454871,-1.4456700139069036,E02001646
1605,-0.3062809522102316,0.0,0.0,-0.4240391955860041,-1.7574178658961719,3.4561024771780584,-1.6896367371516987,2.6120576982434787,0.9997219806725967,0.06480632595837074,-0.832550517345221,-0.5077761599629399,-0.41526096470813845,-4.649910800864301,-0.8958150397731113,-4.295809852058851,-1.1706679768481332,-1.9511194562612186,-4.354063433789461,0.0504974653018485,E02001647
1606,-0.26335904024617307,0.0,0.0,0.1594622099520415,2.802610436588849,10.418403620593304,-0.18290470768118883,1.8484396922551662,-0.2570265161537669,-0.6840527529827669,1.0314223197946795,2.2172391328737215,-0.060430947131106603,-3.7317227837279363,2.612829793271832,-3.0545972802392267,0.6119313553116718,-1.9923180633472892,-1.0553174620115864,-0.5770760015351162,E02001648
1607,0.8994948384486763,0.0,0.0,-2.185054205299999,-3.7922770802522248,15.422128102469594,-1.073970346579621,3.191034857657215,0.9886416438021013,-0.8982775247533746,-0.7495779133428386,0.7885964314405232,0.22876476487018596,-5.390941877178691,-2.2954501029385916,-4.033743648503704,-0.8899288849568125,-2.158863864795939,-4.2346812454774865,-0.2970816471107515,E02001649
1608,-0.49552095572198973,0.0,0.0,-2.9146851694402787,-1.5857327459878126,12.89333577838834,0.6519555467555952,2.208534800387805,4.18446012223664,-0.864820870788768,0.6466077395730354,5.002469882063332,0.06089003319780118,-5.145177525583101,1.8421947006227473,-3.786923006876494,0.3434027193049144,-2.8336173167531196,-2.876941740228719,-1.545896120258086,E02001650
1609,0.24295122627841506,0.0,0.0,0.7212658490376415,2.038777018085013,2.3770910271433734,-0.5268941453266222,1.9416884640574759,-2.9359032487513943,-0.8847220206453031,0.4985209653497105,-1.8603103849637372,-0.3263740684462911,-3.5698158045289823,1.960103842033431,-2.472703010176708,-0.23251365660139633,-0.5906891793017325,1.0705094359137488,0.019820928399061955,E02001651
1610,0.7306040028512885,0.0,0.0,-2.347539534712535,-2.199924002853409,13.29471231281933,1.2036872727707522,2.43980344833243,5.010671292576629,-0.5023797496380936,0.6551029025154483,4.6394482157687476,1.0801636543567557,-5.161321922054932,2.8070764679200373,-3.9310467855051248,-0.4384465922920451,-2.6831406004972416,-1.9158733252303142,-1.5973408612909235,E02001652
1611,0.3225469433792621,0.0,0.47712125471966244,-1.8825968324245899,-4.507675183554792,20.999552783041057,-0.42620860469779404,2.92657319646699,2.4888387994850034,-0.6327082028647796,-0.45408815359181187,1.3295063350616445,1.0673009202276622,-5.3521933965945525,-0.8244710373359243,-3.999837561560717,-1.7326085595643932,-2.8231117202957283,-4.330611707921124,-0.6151378435097521,E02001653
1612,0.033247902873049316,0.0,0.0,-0.3964222281477011,-3.0469004745545094,4.165568119266338,-0.8776374944669952,2.6785243440117457,-0.519523104940346,-0.4873987626984255,-1.34709182098731,-1.6687136479416458,-0.3373467003442454,-4.839457153637352,0.6588028538721606,-4.585605012807228,-0.22482654315357448,-1.9117185367114433,-3.6663598821020233,0.15077690610347,E02001654
1613,0.3225469433792621,0.0,0.0,-1.0190913504219696,-3.232236087189573,7.965681559196295,-1.566654775241819,2.8994219269167747,0.0858929240545263,-0.0065965506166320905,-1.0682903217730342,-0.8085049205266477,-0.3735322478603179,-5.340370757583828,-1.280589294319051,-3.973451650615561,-0.2505100487211175,-2.0960034057035823,-4.476881346378341,0.03608522118699218,E02001655
1614,-0.3062809522102316,0.0,0.0,-0.018432874415772415,-0.08541266790545243,11.871510179482522,0.24965145807930414,2.2319030081168605,1.9897555773263307,-1.6265484305983162,1.1271702536099724,3.1292692151811092,0.5352423310749301,-4.378697732983183,-0.006044895445342432,-3.3606666858729137,-0.1403231043523799,-2.4871744639476736,-3.809619469479619,-0.754849153591519,E02001656
1615,0.3971121046705459,0.0,0.0,0.3389957777311205,0.7849698076128193,6.522958665928247,-0.043438248464514495,2.2163223531104195,-0.24125421149306295,-0.13875965898209727,1.030146950412165,1.8264904244621423,-0.3765907038628958,-4.295990980593721,-0.1752484632330349,-3.399124440586566,-1.2271907679686591,-2.2685306903669336,-2.747487895625349,-0.4165126797613768,E02001657
1616,0.2700839729776609,0.0,0.3010299956639812,-2.4171980711672663,-3.7667258599434024,19.96676269788835,-1.6945234595427352,3.418725740415815,2.881660842757007,-0.18644888350000516,-1.6657801191845258,0.4685737804612572,0.5702921164592312,-5.700737358924526,-2.8141551298192717,-3.716437270411994,-1.0421469841640327,-2.5777196882271625,-4.3382023444988205,-0.551516964616468,E02001658
1617,0.18673953117571634,0.0,0.0,-1.35812754206391,-2.3042257208641317,7.020900498001224,-1.8040644241450066,2.6499294772576905,-1.1283240291180976,-0.14802267492639212,-1.0428183973862584,-0.1562712056291631,0.019648400573966864,-4.985038060599401,-0.3047816988262512,-4.60141567056129,-0.40633621095534933,-1.9908041643200978,-2.227923266613649,0.03733516043540298,E02001659
1618,0.12771610752183452,0.0,0.0,-0.39132286695792917,0.7007594614636478,8.240460980946212,0.21017668092632918,2.344936846814137,4.293650624211377,-0.41079884514154014,1.5227704866540959,2.555610975706865,0.5787655299130741,-4.7532641108449525,0.08041524528281178,-3.4602910395470694,-0.6274101646634558,-2.347371068082828,-1.1823041388236668,-0.7549995013696973,E02001660
1619,0.18673953117571634,0.0,0.0,-1.7088906181092844,-2.7260131129366347,8.683085616831928,-0.051814939074745575,2.891922270987123,0.6627442524283688,-0.3926899003308488,0.2951776305157836,2.1838034914342406,0.1310387364952004,-4.696435857984423,-0.9803072863901273,-3.580775834912684,-0.8050512215343214,-2.638910833749583,-3.5330755117374424,-0.4470133866962244,E02001661
1620,0.06558478871812091,0.0,0.0,-0.6568215994749154,-2.125967838215957,17.0210719666935,-2.405222331648252,2.7802946713564167,-0.7741611312814506,-0.5062600513250716,-1.46383994283138,-0.7039478777700046,-0.3274003642413368,-5.7456669300977845,-1.9768555555438405,-3.894883694957799,-0.6824884949448777,-2.2476190357731602,-3.502789194531134,-0.08278604071243599,E02001662
1621,0.2151800037717979,0.0,0.0,-0.2655938093305705,-0.558642063619409,6.8121300529036475,-0.10284058079454317,2.5382956664877296,2.259558405454055,-0.027835938249081104,1.4703133608823504,1.6146734983864008,-0.17827135370030273,-5.3703702327504335,-1.041062772346696,-3.5517710150188218,-1.360553166987322,-2.5221025935836896,-3.4673665892775314,-0.46704277507959946,E02001663
1622,-0.22194347501007786,0.0,0.0,-0.36473745298648613,-2.428269888788845,20.965908946674666,-1.8404277551215285,1.4115619130487862,-0.18549620604084352,-0.6662779199796961,-1.3668236898920085,-1.9634978793679416,0.42831223213350367,-5.377348949833998,-0.6942573903451064,-3.7612968523639654,0.13441591972724043,-2.3427774543011655,-3.933534835011228,0.07061137982627186,E02001664
1623,1.0048074302769683,0.0,0.0,0.6550605870146463,3.0483488266186836,3.702712118916342,-0.07147262258256966,1.3957055693416063,-4.272202374096145,-0.08158552439790626,0.5496753037477132,-1.0740403183586793,-0.4709951667984844,-4.799443496788846,-0.03784823290131321,-2.90616917294174,-0.04361663882696809,-1.9751477338086976,-0.26125062921259284,-0.04763758804533211,E02001665
1624,-0.03421174327054883,0.0,0.0,-0.43664590829455374,-2.3015303073258218,15.038416977700178,-1.912685985252358,1.7807579044892234,-2.0247603797394658,0.13864796468083085,-1.7330492777009914,0.26531488644046286,-0.21736739838059566,-5.550446521273473,-0.18441794726421123,-4.158985845441652,-0.34118123345874307,-1.619169272763025,-3.5621042986008247,0.10373104089699803,E02001666
1625,-0.44529114114492163,0.0,0.0,-0.24726552951367092,-0.8904612939694588,2.9216718520330582,-0.8016950592482153,2.654027808312651,-4.106724568568774,-0.07240965888588041,0.738170955966326,1.0396816856821767,-0.5096204764573925,-5.640200970656824,-0.9413667767406593,-3.2281839388219633,-0.7248240568780535,-2.2957618126982036,-5.321248701422297,-0.22784265988553687,E02001669
1626,0.2700839729776609,0.0,0.3010299956639812,-2.2763518526090416,-3.7185832256928864,19.165174528078268,-1.3482850563093631,3.3276473639671655,0.04152794719796139,-0.037628807247343736,-2.0025113913681736,-0.5675828680140605,0.15152336445678508,-5.323303007637597,-0.9442640745148566,-3.4831963727677553,-0.1997582342707173,-2.231781698519788,-4.577824173458345,-0.34153394643966506,E02001670
1627,-0.44529114114492163,0.0,0.0,0.0727799646763245,-1.3156894950081175,20.87610552097702,-1.3641306232798147,0.6900068610431294,-0.6827446436693857,-0.527958290384421,-1.7874998924115573,-2.5029598242315507,0.052308455998269235,-5.7294135245113855,-0.07250259106629124,-3.885247237568066,0.21477361762738034,-1.7128654711521685,-3.601781453692614,0.15068467835326993,E02001671
1628,-0.14323281419453526,0.0,0.0,-0.40981420041244526,-2.0340212571541945,22.597849449122826,-1.836486223593677,0.8987094514222578,-2.4599558518153644,0.030504621982752708,-0.8170915371112644,-1.9578824553157892,0.3675724444476368,-5.518346078779225,-0.6367981943716022,-3.7837253074747004,-1.3419556146029072,-2.0658326118055235,-4.536125675655345,-0.02425459574136542,E02001672
1629,0.2151800037717979,0.0,0.0,0.7305836539021411,-1.06082645479622,17.686688045682242,-1.7186375525875297,-0.8505082915312937,-2.352793487233304,-0.31196920105788345,-1.6185172856031071,-1.0955443123369122,-0.22074867581136343,-6.03638933874498,0.3126311294913937,-4.127607448200352,0.5067916138603273,-1.3435040574915942,-2.26184231113604,0.3420404092698654,E02001673
1630,0.7306040028512885,0.0,0.0,0.10235564267929974,0.7230709719777659,6.628248317705525,-0.8563149899232018,1.7603803605857689,-1.1674469239666196,0.11697798110684332,-0.06444252247300772,-0.8873222124773897,-0.8412888136881189,-5.860953255016017,0.06866070986245251,-3.208478755091687,-0.5903862179276148,-2.1153346358487766,-2.538966220593256,0.0905877690224045,E02001674
1631,0.596124424091174,0.0,0.6989700043360189,-0.6953460634113446,-2.8310540880753434,19.006273909119024,-1.7928692912871689,1.9513417830388977,-3.314623187514301,-0.4957900374765689,-1.8446028112275623,0.5895781863173502,-0.18720806060932643,-5.979203001001004,0.6990053108953994,-4.114311185679352,0.6599162980515152,-1.5078706245886753,-3.246111232756999,-0.053972672904784275,E02001675
1632,-0.03421174327054883,0.0,0.0,0.3947505783446482,0.8464317526178088,5.980851496396469,-0.9944099555603727,1.6319175307459826,-6.03695428635079,-0.17218348457971835,-0.14276328996434362,-1.6283244377915416,-0.816162144098236,-5.287974379973528,-0.28982168914143525,-3.301033164451603,0.2934376362852184,-2.0106286672957316,-1.3423934840286353,0.1687026142962762,E02001676
1633,0.6162996589861237,0.0,0.0,0.5361888140930007,3.8845076303705657,4.15385406198589,0.1170365690876496,0.6126846694878576,-2.6426182464386914,-0.48943285273090986,-0.12846536951092208,-2.5426670799084854,-0.9537199182513412,-4.372379420569692,0.005967371379817676,-2.967229179913051,-0.19469067627564146,-1.8295079510514176,-1.4828023296088695,0.08527870595067126,E02001678
1634,0.033247902873049316,0.0,0.0,-1.3955433572469653,-0.6071525781632324,4.823745631910722,-1.3892625562507328,3.083518377649429,-0.05959447241207905,-0.23278293778441342,-0.46154960331836803,0.013345673115660856,0.0736029391207905,-5.404690913657571,0.03417274166406058,-3.405058294092245,-0.37469035107926507,-1.7040999699093393,-3.8375565535109915,-0.18919782595734425,E02001679
1635,-0.26335904024617307,0.0,0.0,-2.428728116128668,-4.498044239907637,8.426995250985799,-1.5196255354627897,3.5814974279354215,-5.101710250590371,0.33539111072433797,-1.2887163057103952,0.6979089101366319,0.12792902665481237,-5.644543424219292,-0.7734314264112176,-3.5375468789870306,-0.49655778775063647,-1.7361786306843232,-1.392130201926491,-0.30285745452366475,E02001680
1636,-0.3062809522102316,0.0,0.0,0.32440907259241214,1.777581187886365,1.7242422852535493,0.15166617623994333,1.7158006097953282,-6.681584415178973,-0.5765760973927119,-0.0225381579412915,-2.674541397967495,-0.7155876554208489,-4.500454454341986,0.1484199814360354,-2.987269798125629,0.1089165067271527,-1.5892367604902073,-3.430050633358954,0.10355406243893633,E02001681
