,HH_owning_cars_perc,HH_owning_cars_perc,HH_owning_cars_perc,HH_owning_cars_perc,HH_owning_cars_perc,HH_owning_cars_perc,HH_owning_cars_perc,HH_owning_cars_perc,work_from_home_perc,work_from_home_perc,work_from_home_perc,work_from_home_perc,work_from_home_perc,work_from_home_perc,work_from_home_perc,work_from_home_perc,underground_metro_perc,underground_metro_perc,underground_metro_perc,underground_metro_perc,underground_metro_perc,underground_metro_perc,underground_metro_perc,underground_metro_perc,train_perc,train_perc,train_perc,train_perc,train_perc,train_perc,train_perc,train_perc,bus_perc,bus_perc,bus_perc,bus_perc,bus_perc,bus_perc,bus_perc,bus_perc,bicycle_perc,bicycle_perc,bicycle_perc,bicycle_perc,bicycle_perc,bicycle_perc,bicycle_perc,bicycle_perc,on_foot_perc,on_foot_perc,on_foot_perc,on_foot_perc,on_foot_perc,on_foot_perc,on_foot_perc,on_foot_perc,avg_time_from_origin_car_UNWEIGHTED,avg_time_from_origin_car_UNWEIGHTED,avg_time_from_origin_car_UNWEIGHTED,avg_time_from_origin_car_UNWEIGHTED,avg_time_from_origin_car_UNWEIGHTED,avg_time_from_origin_car_UNWEIGHTED,avg_time_from_origin_car_UNWEIGHTED,avg_time_from_origin_car_UNWEIGHTED,avg_time_car,avg_time_car,avg_time_car,avg_time_car,avg_time_car,avg_time_car,avg_time_car,avg_time_car,avg_time_from_origin_bus_UNWEIGHTED,avg_time_from_origin_bus_UNWEIGHTED,avg_time_from_origin_bus_UNWEIGHTED,avg_time_from_origin_bus_UNWEIGHTED,avg_time_from_origin_bus_UNWEIGHTED,avg_time_from_origin_bus_UNWEIGHTED,avg_time_from_origin_bus_UNWEIGHTED,avg_time_from_origin_bus_UNWEIGHTED,avg_time_bus,avg_time_bus,avg_time_bus,avg_time_bus,avg_time_bus,avg_time_bus,avg_time_bus,avg_time_bus,avg_time_from_origin_rail_UNWEIGHTED,avg_time_from_origin_rail_UNWEIGHTED,avg_time_from_origin_rail_UNWEIGHTED,avg_time_from_origin_rail_UNWEIGHTED,avg_time_from_origin_rail_UNWEIGHTED,avg_time_from_origin_rail_UNWEIGHTED,avg_time_from_origin_rail_UNWEIGHTED,avg_time_from_origin_rail_UNWEIGHTED,avg_time_rail,avg_time_rail,avg_time_rail,avg_time_rail,avg_time_rail,avg_time_rail,avg_time_rail,avg_time_rail,car_perc,car_perc,car_perc,car_perc,car_perc,car_perc,car_perc,car_perc
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
log_zscore_kmeans_cluster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2054.0,85.79647386519582,5.427904011877675,67.4170616113744,82.35010949180698,86.5924390986487,89.92419749152785,96.76542538733351,2054.0,11.577208486335708,3.3968899677084483,4.728002920774,9.059563074085897,10.853940810281749,13.643993035880474,28.4912280701754,2054.0,1.382246361219681,4.357811204700797,0.0,0.08865906846249984,0.1794258533660455,0.5029991113991787,35.5989804587935,2054.0,6.558816363675522,6.633028265676167,0.0990883868410622,1.8367292660851102,4.135859328847165,8.953034874515222,40.418994413407795,2054.0,3.694544770119845,2.4488097051301327,0.36144578313253,1.8368659789533077,3.09186217182955,4.968132675617833,16.5725672534042,2054.0,1.8457636105046624,1.4205259176387792,0.214658080343453,0.9545190284615535,1.44838849380818,2.2713728989229,19.7037037037037,2054.0,6.5984186719405695,3.424741041828813,1.6023738872403601,4.216817955966583,5.62926008554885,7.977041502515513,27.972972972973,2054.0,116.00803811878296,13.608380931968632,93.7562733576863,104.429789757572,113.84779228478,126.31067557812125,163.906726687418,2054.0,12.161136428333979,2.274665043401381,7.53701282726776,10.52825501811545,11.89221249388515,13.4333527088546,24.5561553888242,2054.0,259.7603735655315,35.42662088975705,186.393862106666,233.0614883186645,259.117761266775,281.83402964030074,363.802999031607,2054.0,28.377227808164946,6.996377260112401,9.32126891525424,23.743885234903825,27.6451829474005,32.04777041280415,64.3214750666667,2054.0,140.43379884713784,16.605083563370393,110.16029297785,127.5496259372695,137.8266624148585,151.0759925729105,204.61082969221002,1971.0,59.2390244776775,33.11501144333061,3.196079,34.62692233932925,49.7744403333333,76.99438459999999,248.84193,2054.0,66.89879402696853,9.429572177162383,35.2533460803059,62.615136222473176,69.2529335708794,73.74353309244832,83.1443523767989
1,959.0,88.27740165674955,5.4073493493446,50.252780586450996,86.21704800801439,89.7324414715719,91.97612266206336,97.0784641068447,959.0,18.08731569973317,5.711044792281656,5.63950350782515,14.090893511636,17.3007896625987,21.885769534004304,37.591727818545706,959.0,0.1780764755180723,0.26219104728866616,0.0,0.07500633608745685,0.12881064834692998,0.2135941629435555,5.89645254074784,959.0,2.366583412455478,2.734545192501663,0.0580888759802498,0.7029222005890281,1.29561078794289,2.86205626518728,18.808675946908398,959.0,1.7838980934996451,1.0101117161222033,0.17367141368530703,1.104476163385045,1.54894671623296,2.252115170557045,7.57997218358832,959.0,1.7189479853247367,1.1979142996973327,0.20213687554143803,0.9363288983777515,1.41635489043292,2.1308452403043248,13.913690476190501,959.0,7.116174018686262,4.8329651530182565,1.49513212795549,3.9132573282728504,5.44248799451178,8.635608483176226,40.83788706739529,959.0,150.53707523668763,32.368322945338925,96.5147615075964,128.807441340654,145.343598012595,164.3421590508045,451.015245206761,959.0,17.663342192755785,4.063016924689644,10.3592084713392,14.92130137134455,16.936812664963,19.57333573016175,64.2336065824885,959.0,318.9283181486215,66.67442754701926,192.346458666158,274.7652921932515,309.089986063602,354.60490130614505,716.4591599320531,959.0,43.25689997762141,14.67282449883337,12.4072789090909,33.67989691541775,40.2560725172414,49.78984716612905,115.17637166666701,959.0,195.1113744608866,45.56446135727541,125.396148860617,165.025285621247,180.965157553479,214.56444369541998,437.66920397394796,930.0,124.2391691761396,60.958268528382995,0.6958774,80.30074844375,114.615578357143,158.392625625,346.818133333333,959.0,67.30416019014051,6.94448512570086,20.7589285714286,63.100461530439944,67.9461279461279,72.08029867450375,83.5176007116533
2,1145.0,73.18912632399277,11.236053758698468,29.5328441023805,66.9082125603865,74.8074807480748,81.3983488132095,96.1557663504743,1145.0,8.717421491286329,3.0501179045612283,3.8340099233197997,6.598661141217719,8.074011774600509,10.018214936247698,29.0386130811663,1145.0,0.7989357079928854,2.5471081857973323,0.0,0.0417188151856487,0.0835654596100279,0.17391304347826098,20.4954954954955,1145.0,1.6694813825903507,1.6755556429822422,0.0760745530620008,0.602218700475436,1.11537120948066,2.00052645433009,11.4653243847875,1145.0,6.482720728619839,4.450775209005992,0.720288115246098,3.5017508754377205,5.35794687077893,8.08115543328748,35.9375,1145.0,2.5352514027186484,1.9237629282163904,0.0806776926179911,1.1439466158245901,2.09485016002328,3.3275819571111698,13.966480446927399,1145.0,12.247599741096836,7.201447234701398,2.69986893840105,6.9005308100623095,9.95850622406639,15.7399486740804,50.2138057422114,1145.0,177.02271358586256,29.7319056816853,119.635376580114,153.478810282211,173.50953006390802,197.78375398228002,287.76937491245604,1145.0,12.202996484760611,2.455166953514409,7.39794441868098,10.4368952335459,11.8718487561715,13.5219880872436,28.368080282221197,1145.0,379.3655159397552,53.32645605976922,205.32904370162498,340.269008659574,375.61874386013,418.30069981220595,574.015509356754,1145.0,26.25481032319469,7.29500678395122,9.83819902350333,21.128603637096802,25.3503689126214,30.41469394,60.5236129310345,1145.0,211.6170908222504,38.27311784747487,149.4117627015,186.455796964672,202.681208336703,224.8504185164,369.80168053539904,961.0,98.32656479143976,70.92237635212143,0.6158044,31.3763969277778,88.374090575,148.013026666667,328.244765,1145.0,65.50737685984848,10.032505583545069,25.8480649784998,59.656125268652104,67.298209187646,73.0890560543558,84.1677588466579
3,847.0,53.95493036734272,14.94008758541877,17.510216912920498,41.185422786436604,53.982608695652196,66.31294311225105,85.304347826087,847.0,9.435518169276623,3.2032089145336617,3.97521941146102,7.30637644165715,8.4707476846623,10.5220706225962,28.1602578862537,847.0,22.65071858111221,13.360593110136204,0.21978021978022003,11.4068510735105,22.1614906832298,33.100634008177195,55.726092089728496,847.0,12.061486090020756,9.195062230128523,1.2630014858841,5.409387804192109,8.21256038647343,17.146331556833253,46.0285132382892,847.0,15.078891683584882,7.1723823751604785,2.74135876042908,10.043636269280551,13.681592039801,19.2626392333304,45.5177551527191,847.0,4.31498433662485,3.7027653215578864,0.12722646310432598,1.583369476973725,3.32936979785969,5.971021286441944,31.617906238984798,847.0,9.913094392547293,7.72234310694477,2.5609756097561003,5.581139258947804,7.15137067938021,10.214760149557701,47.1037388098999,847.0,108.74900479732929,4.835014193122743,96.4016618351342,105.9180327711595,107.870995140425,110.9764935775455,144.960211399278,847.0,9.728450722247237,2.4474419875622284,4.9635083168381,8.249525895079445,9.0586547101,10.467109990529,24.7047493776336,847.0,245.51121772628386,15.497194261616146,202.910950132468,234.5500199065405,243.367667449104,255.216944488367,328.43936705252,847.0,28.84015223235067,4.53414682433849,13.204665819502099,25.63666801927835,28.6208743493392,32.036373580087655,45.7206680932526,847.0,114.87385338007233,7.6828813531113305,101.793289397689,110.005310897777,113.80073841419201,118.43019220452751,157.520682235361,847.0,20.677166100533004,7.6192394600173525,8.20740377440141,16.3387130987825,19.7591594855433,23.2996033998894,88.57830307692308,847.0,24.493600906053953,12.404598782597022,3.05120167189133,13.386228993439598,22.538177988414997,34.57146043972625,56.577906670181896
4,2196.0,68.03632492839178,10.940470229521166,26.326963906581696,61.23059929060797,69.48383728489694,76.0691109409099,93.07798800184591,2196.0,7.129910058141238,1.7123341210191092,2.82655246252677,6.015977608826567,6.859868522378241,8.002671855654079,17.8247734138973,2196.0,0.5171744006202987,1.5522981040501236,0.0,0.0460034520838104,0.10924489593763549,0.26408877789470747,23.2809430255403,2196.0,2.737929360044675,2.9977329728831204,0.0525210084033613,0.8802592374434268,1.70611162234702,3.279542572134988,23.3004670472237,2196.0,10.53788284997835,6.055199168557813,1.09099350046425,6.1967827533994,9.168730038390816,13.479106313295997,40.6740416773862,2196.0,3.328457341871645,3.1765603905903292,0.171895143962183,1.4553121797250874,2.42227528764687,4.141261674957837,33.739166322740395,2196.0,12.542207285997742,6.495901689106016,2.38873522755846,8.070197543436691,10.8556281880321,15.227733690634874,51.3241409498796,2196.0,119.73541292493545,15.94501219090476,94.0330524390085,103.82765901887475,122.1977322315585,132.3495746303715,161.11329375541598,2196.0,10.204901525156453,1.9128497917602483,5.8609673109375,8.904567823192988,9.90177879590808,11.132724853686902,26.636317780030698,2196.0,268.7954623088337,39.3353257128478,190.54374272173402,238.25150960333974,267.2112085285795,296.0111644085435,361.627740413038,2196.0,24.16326114134673,5.001062684712192,9.96167695925926,20.8904366463247,24.008176251139098,27.23656358936845,52.266507872340405,2196.0,144.80637485228684,18.12902567796325,110.788500155775,130.42724240506325,144.112412463383,154.97421688750228,213.969420608985,1892.0,54.20353098447253,38.94841103422763,0.55493826,21.82940906370535,44.77537280833335,77.38346350000002,205.9966,2196.0,61.21287325099273,10.225596997621176,20.0700372072664,55.71671256673047,63.183287220619306,68.6569656384876,82.5468342423524
