,MSOA,yj_HH_owning_cars_perc,yj_work_from_home_perc,yj_underground_metro_perc,yj_train_perc,yj_bus_perc,yj_bicycle_perc,yj_on_foot_perc,yj_avg_time_car,yj_avg_time_bus,yj_avg_time_rail,yj_car_perc,label
787,E02000818,-2.068501766312203,-0.4474882502305697,1.9705057841069675,0.8521166373239404,2.225101709145993,1.6892275475151528,0.8031935034668033,-0.06852182402932155,-0.2546303030856081,-0.8742636474745195,-2.0908643680258607,2
788,E02000819,-2.012760456421941,-0.9146177338051966,1.957972186031707,0.8284506450260438,2.416844195619282,1.4886631137083743,0.5195501998000636,-1.0571118108226552,-0.26832299774706714,-0.8337207854068659,-2.0704594987007447,2
789,E02000820,-2.1043175030760763,-0.8142618175088749,1.98216722000567,1.0314859292056664,1.8360544096489624,1.8658495926726948,0.6739366494458444,0.46927040526879205,-0.5536072851719529,-0.9428508434629136,-2.0974079232524674,2
790,E02000821,-2.014423370184943,-0.6133828239320306,1.9468478900607198,0.9243804381794396,2.4745943968517343,1.3770049835883258,0.24689970384743745,-0.6005127019700154,0.3459831733895096,-0.840536257876478,-2.0527954777847843,2
791,E02000822,-2.096286596668093,-0.9596782513316594,1.9532924207776452,0.9426510763066704,2.4614062419328016,1.5733594641022581,0.6003334809341278,-0.9350860769032788,0.02604346134825267,-0.8187106151362907,-2.085090856184464,2
792,E02000823,-1.9767410467050897,-0.5194279439258377,1.9661831457960692,0.7894516840241785,2.3527472532611178,1.8350952441519848,0.33635785255638234,-0.5978447135546618,0.004992288375857068,-0.8524940512676086,-2.088729297508253,2
793,E02000824,-1.983173495353731,-0.3029162459297582,1.9351019262082192,1.0006497389299038,2.53027582708847,1.1169401443942073,0.13910025124753958,-1.6191552950428467,0.9021088661518668,-0.7802174916972343,-2.0531849827152238,2
794,E02000825,-1.9206377184057497,-1.1568152493562074,1.9474110399812856,1.0034749775263485,2.5683621634451894,1.0699636797027166,-0.07920412351985216,-0.7519796667789588,0.8733007468390509,-0.7971733513601655,-2.0612563158516104,2
795,E02000826,-1.9849165040781551,-0.6134045422998166,1.940009189528472,0.8768505140450188,2.4788115899714542,1.8859584793566988,0.2279475830554596,-0.960324878790584,0.7830739113598164,-0.818600604075833,-2.075612632220885,2
796,E02000827,-2.0943724903636087,-0.5638596329028437,1.9514342979474089,0.9725171249191216,2.5090189220846155,1.5840979432267026,0.33811539362380355,-0.6575689588000092,0.5445818445253721,-0.8270406141110219,-2.0895258065384392,2
797,E02000828,-1.9846407189646027,-0.4422598285653199,1.9396711389444292,1.3524501237699789,2.4201953531359583,1.2003676234102572,0.1626009829337893,-1.0696438244743982,0.6198489785421879,-0.7009228585982624,-2.0637290764058758,2
798,E02000829,-1.942113670345444,-0.4084270584476949,1.9497251823135842,1.7015104008051518,2.080110102078637,1.4882997646675242,-0.3696739660436093,-0.549887018114663,0.7554997779584938,-0.7681767403036361,-2.06013574977768,2
799,E02000830,-1.6681416711971695,0.31438456230746314,1.9399198191626383,1.7030843770385302,1.8787500081734976,2.0345170431801542,0.09970971221712743,-1.154957115498066,0.4561249367495124,-0.8395520110967555,-2.0817157155137664,2
800,E02000831,-1.712196951706745,0.19565817555298234,1.9273843649537317,1.8966889307289312,1.6984066276270144,2.054433828721475,-0.3719875864155909,-1.4573641811319358,0.6112898353511146,-0.7541255563446936,-2.0784241205054093,2
801,E02000832,-1.7645851760760294,-0.3319646552640052,1.9023692778351369,1.7629538091153891,1.974545988140446,1.6799204496139402,-0.11429641575410443,-1.0881819085060476,1.0941940899311169,-0.7379447552657469,-2.0218278667402227,2
802,E02000833,-1.7626866647120636,0.07212110823907356,1.921951333761188,1.7563668910926582,2.01541699345469,1.518010476821004,0.3995043566383845,-0.3011892978677334,0.8112058620998435,-0.7452609967544693,-2.068643605188313,2
803,E02000834,-1.423704504016361,0.14136355938968112,1.9240680679645639,1.9162434412728029,1.6526205474171607,1.8290949931943847,-0.2526799162846513,-1.1434509751875102,0.7185011752973879,-0.7709816220519894,-2.060066928571516,2
804,E02000835,-1.250601497200799,0.14595341569855044,1.9313691972428093,1.7024156097920655,1.7133846033727118,1.8892314843739495,-1.1333958185015525,-1.1884959597057942,0.9797085760223531,-0.7392004652644938,-1.9550613700100568,2
805,E02000836,-1.0058874583948092,0.4518830220797244,1.9152486784164369,1.9041578703490625,1.564811037581782,1.8485528596968508,-0.3161817936568831,0.10033151138990018,0.7435175512778676,-0.7606425863634108,-2.0475824734142547,2
806,E02000837,-0.1871913361623651,1.013899163934364,1.9245266468029183,1.9948647980608176,0.7741112594811059,1.92244362269146,-0.514575056041042,-0.9901476460207146,0.6285864283527,-0.4756614176140916,-2.041848610545617,2
807,E02000838,-1.234234510416763,0.3425509533951966,1.9155127199051436,1.6911823129313497,1.9124731447392396,1.7972838061920933,-0.7434409663477807,-1.2247910794640635,1.0511982234640365,-0.7684542015344922,-2.0061103258306248,2
808,E02000839,-0.9460357579541918,0.7675276695480532,1.9309381043915248,1.9708564550032504,1.0490850308395916,1.0816478967167218,-0.8533459071955446,-1.7920430713215083,1.1425757824801708,-0.7117722551622451,-1.9640247146399124,2
809,E02000840,-0.7137539286870632,-1.5846175105572742,1.9362706597722068,0.9833299798828524,1.3228808469762423,0.2549873701394276,-0.2409176740328851,-1.5291367043312154,-0.0990902304046584,-0.5322981779634133,-1.043506743408837,2
810,E02000841,-0.8173593609859603,-0.6394029903394498,1.924652308532509,0.7227126417233891,1.3209388021413004,-0.020758701134551208,0.3474837505564685,-1.6427172527346492,-0.3170632558067205,-0.45882564557682,-1.0978952781907385,2
811,E02000842,0.5087306461511726,-0.4088983863548639,1.9387867557173888,0.5974586680861376,0.7869229808529933,-0.033466856740532666,-0.18610967823981464,-1.5825967748475458,-0.2738138849376177,-0.37788329445303376,-0.7150489523913137,2
812,E02000843,-0.17845740956373687,-1.1687010975936256,1.879911900614532,1.7871306810734284,0.5944324460970709,0.7412173899049799,-0.5980756096241829,-1.499243319128691,-0.5031136862376828,-0.5944289339375473,-1.2202045801792043,2
813,E02000844,-0.1818178096327406,-0.6146340050559459,1.8916615689225769,1.2859919637512969,0.978504422608379,-0.15243213124290245,-0.15366051988480775,-1.3424584620952351,-0.20023383991978125,-0.4151465864454745,-0.8706865233046215,2
814,E02000845,0.36890153778623147,-0.2574313634054064,1.773482436640484,1.9036619980507583,0.2684201685681906,0.5612642847691486,-0.6768654884323024,-1.2835099172975002,-0.053398244403835865,-0.43932339724037306,-1.3011845829931563,2
815,E02000846,0.3534108645383607,-0.0877577381950926,1.9073881045386791,1.321122066897417,0.6521142905847713,0.2324347277695351,0.25058112985825715,-0.9693476000897888,-0.18023041707234347,-0.347985111990896,-0.9865788773754895,2
816,E02000847,0.4932883772103489,0.08525271998433287,1.8683539828978108,1.5032350959260732,0.4621723758395115,0.0896729769853427,-0.5652997000402218,-1.7607979927343138,-0.3745186676667279,-0.3504056120855298,-0.8480560798375937,2
817,E02000848,0.7749980109451291,-0.15440046683868394,1.886482938982282,1.048400163401201,0.6450149734364056,-0.01089246128906537,-0.2696019421445298,-1.956582441557076,0.07672113505294044,-0.31363578013129423,-0.593055661783926,2
818,E02000849,-0.003310132653605193,-0.2025162537178432,1.637412308397728,1.743123684973617,0.7616288025969317,0.010848993046613136,-0.4240899407889949,-1.804658637757632,-0.32301207643427177,-0.5875115235636564,-1.0827939089679175,2
819,E02000850,0.4541629400425805,-0.30908286135902624,1.7466093296890737,1.5501712188130818,0.7270897020117152,0.11428213211875375,-0.19762844552905653,-1.366258457226105,0.20606271566932774,-0.6614855295972845,-0.8427315975628648,2
820,E02000851,-1.1874519233784924,-0.5583032896960859,1.8691558181803212,1.6970838655542109,1.0490119986714843,0.012799767051501395,0.6961467837888075,-1.185216582945981,-0.2627271477557768,-0.3552968948827392,-1.4974848663054403,2
821,E02000852,0.054681074052140566,-0.26579021525924484,1.7946129466351068,1.6918950737156222,0.4686160043551273,0.16783842830112694,0.4560731081574694,-1.3887842619054611,0.038161709671516,-0.3919809214975076,-1.1649456351658,2
822,E02000853,0.006237070309170012,-0.2066012440878791,1.8400092032753037,1.6646275370940042,0.4469245790166826,0.13800115147026526,0.3290178969334892,-1.0394485733981764,-0.24367267189102496,-0.2937894819722204,-1.1416907819576536,2
823,E02000854,0.21792531535295867,0.457927043780183,1.6060737057903025,1.8695738565608329,0.2810834084852619,0.6675124484951558,-0.22385123089783,-1.722157260789948,-0.17042925902619052,-0.4069158931804853,-1.3426064811605811,2
824,E02000855,0.6039730843314506,0.5694657180376268,1.6747357698769352,1.724496057417222,0.3434856009553979,0.13227368590506092,-0.15365267380360748,-1.154860385694795,-0.18887938871614354,-0.31685266802514994,-1.0857653209495586,2
825,E02000856,-0.04285128575530999,0.2174359754848824,1.483632412900394,1.7879880432039499,0.5974662794256932,-0.13055965179652906,-0.4892208999549452,-1.4289489887705749,0.15089591896469276,-0.4900040037514114,-1.065233049829092,2
826,E02000857,-0.7151582423647412,-0.004982823209173107,1.7443657022742527,1.9894257101572208,0.5023197698051508,0.018254027090610813,0.3022498152976541,-0.8960156642376111,-0.244339944671484,-0.3933476984946963,-1.6466698171030851,2
827,E02000858,-0.8368449052102178,-0.41184350728763547,1.5926163560795752,1.4144720455133926,1.4090256020153824,-0.12393497431074185,-0.2793130957141769,-1.6398276788270425,0.021041393039597414,-0.5758389196420253,-0.972122655239782,2
828,E02000859,-0.11507262060529115,0.21730466954227776,1.5384753219550666,1.7889238513742736,0.515882252571759,-0.0353029414087757,-0.7827847035487719,-1.762773915248458,0.493774995604039,-0.4761347711304941,-1.0110738857531067,2
829,E02000860,-1.013834209010452,-0.19818015137789569,1.658012409337208,1.9521334702775341,0.5721859349150189,-0.21499054024624956,0.2875469244593281,-0.2420245131269519,-0.2109809579086114,-0.37306400168153536,-1.5154182427241083,2
830,E02000861,1.1733879035465893,0.9425019659135484,1.4598515489419042,1.8381361226728192,-0.4783886838732837,-0.1458162777900694,-0.4429897558608679,-1.0275584203163195,0.4701119045198952,-0.3478983965762525,-1.0872638691650205,1
831,E02000863,1.1506062177484435,0.9856079962953199,1.4018748821418978,1.6458409696067753,0.09047590769575438,-0.6937585414649081,-1.5596840706213466,-1.3665735034815547,0.9957283107224948,-0.26871267677553634,-0.6521870387395576,1
832,E02000864,-1.9322657805153385,-0.9840030844800598,1.9833557944030111,0.8336066748275951,1.502000785202646,1.9885336185680669,0.4682916429358778,-1.0603584506861137,0.32003883652480863,-0.8047221164434187,-2.057065069576053,2
833,E02000865,-2.024334134987844,-0.03136495697506698,1.9830776251657125,0.9359450202448352,1.4123794126547695,1.892200974170107,0.8510940196467084,-0.6943307517658385,-0.3558932295201184,-0.9248233250122068,-2.082365905241581,2
834,E02000866,-1.8067046669530225,-0.3676858473973912,1.9866101008193968,0.4570334955491461,1.2334904131430935,2.1343513225713067,0.07867095027112816,-0.8492640751055445,-0.7013947308099162,-0.9338397319554141,-2.072339651706217,2
835,E02000867,-1.9482967161763916,-1.1141068675217345,1.99087213705492,0.7228885232783,0.6420159463818679,1.6395537208614324,-0.4202610946686209,-0.07379217812496686,-0.5803563673391597,-0.9136920234216266,-2.082772582086921,2
836,E02000868,-2.087097670186556,-0.07901902142883041,1.9827161294240456,0.6473325433429827,1.253978308281973,2.260507941922704,1.1572341428140354,0.7303058312583403,-0.1932525497579079,-0.9195159702591859,-2.09866395738654,2
837,E02000869,-2.049076393212876,0.3009058568475849,1.9722373115081315,0.5892878722917286,1.3402866728795622,2.136274858378524,1.7397494291637663,-1.845280307349768,-0.4139442268759117,-0.9580479040863672,-2.0989919038471387,2
838,E02000870,-2.0105489832040546,-0.3364969452079642,1.9874291663797972,0.6973812480201227,1.0185967815021826,1.8784563725484529,0.7275824326052912,-0.4067919460550251,-0.4138613275863335,-0.9340311760117026,-2.083843661413188,2
839,E02000871,-1.962024569723772,-0.6009809337211646,1.988201669698481,1.2367348445171298,1.0008439193104994,1.01842461039431,-0.004811221154711993,-1.0640608470261033,-0.3308780593211403,-0.8659166003114563,-2.0546103815439274,2
840,E02000872,-2.129633865823912,0.09610811953620027,1.9789316652468447,0.7849979164301867,1.1759424098993296,2.024194384337832,1.7969508026552914,0.2713075892551844,-0.2377845920967904,-0.9221155115501904,-2.105607744504441,2
841,E02000873,-2.040537647546361,-0.8312406034505639,1.9856009197252715,0.914508969421498,1.2776978376599395,1.7404643896665295,0.9420235031680488,1.4262380921484863,0.4735841061486455,-0.9266871443372782,-2.0769774213989707,2
842,E02000874,-2.07054226258644,-0.2381635052501225,1.986436081705825,0.9638909069949564,0.974457533386524,1.508787007956882,0.987538215220296,-1.4302928486527269,-0.6910061824567382,-0.9399693853231206,-2.0736386543292893,2
843,E02000875,-1.9541140621665236,-0.9124348506850508,1.9886506620084083,1.0835438562622959,0.8291194670288344,1.3635756348448265,0.057636098776132086,-0.6793258161837807,0.4599350350325609,-0.9157242789573706,-2.04692028417982,2
844,E02000876,-2.112220645841051,-0.27070339245140074,1.986801850851749,0.9622581617397196,0.8948895360712054,1.7989179373695052,1.2563582204213066,-0.041530796097043146,-0.5905349809132014,-0.9077748785360444,-2.099049967211962,2
845,E02000877,-1.954900629838872,-0.7034271746414089,1.987399993705656,1.013463554810383,1.2565598651137293,1.362712114124175,0.2157929226447301,-0.27831209579793315,-0.6399750210030346,-0.9303028026754372,-2.05649340807172,2
846,E02000878,-2.1379841474251093,0.05982415886930896,1.9810362765763423,0.7411665921878058,0.8461055017771899,1.6374434532258235,2.1094315881213177,1.0028536471769618,-0.4905952585968448,-0.9242564971978542,-2.1077758554270063,2
847,E02000879,-2.004908993788343,-0.7051187931533687,1.9846198431693027,0.8985884043052091,1.1895883413915116,1.6379752883416,1.1471361579459214,-1.7841785874386504,-0.7694732233883125,-0.963047946020244,-2.067447782393656,2
848,E02000880,-2.08583815894974,-0.6916660954117068,1.9834679673078743,0.9295599682032332,1.1263292840385362,1.7186032680998302,1.5162838967368213,-0.9676030746905696,-0.6638325640446249,-0.9400256794328352,-2.086298877292501,2
849,E02000881,-1.8597186344723315,0.0032821449577844397,1.985826668107008,1.093171596416797,0.9777726408443096,0.7976837717353886,0.5184521526144236,-0.9617092534228155,-0.27469988350972985,-0.9283035720384434,-2.010740803745012,2
850,E02000882,-1.8226445045551156,-1.0709919319792582,1.984895128734606,1.026506968439954,1.1096616982953431,1.4932626374872096,0.8326563501779682,-2.303212501491076,-0.9128647938372316,-0.9599616508654968,-2.0261472216063585,2
851,E02000883,-1.984383343056128,-0.958399757204774,1.9836471006569292,1.0336144822862328,1.5543122125474482,0.3794528747923441,0.8113915193884369,-1.9535537722406668,-0.5577641826123312,-0.9399725113327136,-2.0281731912653918,2
852,E02000884,-2.1286682768131824,-0.7813911478302136,1.983560426180929,0.7349501019464127,0.6529546130887429,1.4737100712885365,2.1367903834938877,0.4183270690317989,-1.4733868979465603,-0.98072000473853,-2.106345108566797,2
853,E02000885,-2.0468360853580685,-0.8121117467184576,1.9829559284366545,1.2004197029644916,1.19093421979251,1.3951467255469645,1.3646575976308413,-0.8777140315150587,-0.5667161436161529,-0.967520311477756,-2.0741529938800003,2
854,E02000886,-1.767826503681491,-0.9302397960426334,1.987488696778397,0.9608692759934476,0.8055467483224232,1.3071886282440994,1.2577096165768946,-0.4011669339713549,-1.6248036216818915,-1.0147136902765954,-2.085633791247328,2
855,E02000887,-1.9433494523979749,-0.8839415581820862,1.984489794591043,1.1463214408284033,1.2472048128812565,0.8111634390461491,1.0497285160034775,-0.1412131734074545,-0.6360048405464855,-0.9288092553867856,-2.047022928035912,2
856,E02000888,-1.849334909782001,-0.6246262990291238,1.988280598065512,1.0274734469076043,0.34803473311703226,1.2418484642423409,1.2892856822633685,0.30835863477136843,-0.4919333011473819,-1.0675549435422491,-2.085628197522442,2
857,E02000889,-1.8186329895605748,-0.8139450012283914,1.9811084551667384,0.6288000981936819,0.676412598809647,1.6164618409454556,2.086640041995002,0.04663616291666658,-0.6402965876253547,-0.9860384520647864,-2.09404706396717,2
858,E02000890,-1.5728882668487487,0.0018726520847325023,1.9824767923484,0.35227223423677206,1.0118882597341887,1.485547760137282,1.837818725172058,0.2590513897667565,-2.828157279806513,-1.02001871137582,-2.0966103229529818,2
859,E02000891,-1.921738594478144,-0.6357843146496497,1.9901569273514352,0.8036468282708025,0.01257326065711442,0.2993135383968249,1.4199122743319863,-0.5581893061771469,-1.2381272334912659,-0.9512798213699288,-2.0955228141232767,2
860,E02000893,-1.6403025434013614,-0.7407623558885988,1.9888672210462055,0.6989393952639296,0.733558100695231,1.0555912540931685,0.4745167358690449,-0.4112353491133801,-0.6779555305871549,-0.9332943553853041,-2.0368284345658063,2
861,E02000894,-1.6027843859798618,-0.6130980118762729,1.9896421550168584,0.5670465746248764,1.0579234975375085,0.9054774254755068,0.2760073605908667,0.07730590806043455,-1.7141446276455343,-0.9220517684078716,-2.08174526492458,2
862,E02000895,-0.2683464187104303,0.4698259189337571,1.93327933127616,1.314581099575331,0.4582823005227688,-0.8569441780504619,-1.4646998185214994,-1.3365793615632688,0.09539177746424628,-0.5200999513142446,-0.8247216699415042,2
863,E02000896,-0.06809186775182195,0.331133592885629,1.9484957504085687,1.7259816965667931,0.02318161122254498,-0.7214636459252497,-0.8096180078598917,-0.5573289492029619,1.0583692022468236,-0.5217127500534183,-1.3458967278515228,2
864,E02000897,-0.471630718120285,-0.48177010152551,1.961897802110036,1.2691724558080173,0.5820478552006327,-0.21864372754473296,-0.9102900816200006,-1.4712080031372836,0.07214205890211697,-0.5598318443456757,-1.1186450997655306,2
865,E02000898,-0.1391190506474335,0.050722262675136215,1.9417875133947209,1.3835428697255,0.6112766189684187,-0.6411061614348271,-0.9346511396707544,-1.6411074430469397,-0.05084157357680315,-0.547443114881918,-0.9946130079315404,2
866,E02000899,-0.285749391135306,-0.4688999053021605,1.9536136252865488,1.1837520874799279,0.6906867411624961,-0.8085858940669765,-0.717952153332575,-1.89005756946812,0.2715757745333428,-0.6229676623906186,-0.977613814111034,2
867,E02000900,-0.4921988134202164,-0.34088303536717923,1.9564407807029853,0.9860330616068445,1.020779073041563,0.031555239731054154,-0.20725509326467692,-1.8016117843886936,0.6610603007338759,-0.6268936285259901,-1.1982378896191537,2
868,E02000901,0.14005738799917275,0.05524733313452434,1.9576149651642705,1.6620042800404045,-0.09956801604861426,0.21691962479457502,-0.3961849132946245,-1.4015633398220255,0.6426918189437387,-0.6162829642807361,-1.381533990916321,2
869,E02000902,-0.5501231301275569,-0.5753962433838231,1.966350516049297,1.3974415121410348,0.8134683642655107,0.2038220830170275,-0.34356613356302257,-2.219315842506795,0.3982560751617523,-0.6039133208238763,-1.4196269408297704,2
870,E02000903,-1.1247290455282228,-0.7199748147760797,1.981060416157472,1.0939616132139771,1.2045562293199874,0.14981782514208494,-0.42467056313966695,-1.6768924824461169,0.6979828498036451,-0.6640650463650369,-1.7534143417776402,2
871,E02000904,-0.6402460923330813,-0.4267803698827336,1.978847258061445,1.2058972121638625,0.8690063527342543,0.3046382005085538,-0.3386824784852168,-1.724801407735797,0.14132818336651415,-0.6212837420043426,-1.6596790599667397,2
872,E02000905,-1.151816679659402,-0.4017915958049149,1.983598240385216,1.3061172174247753,0.7827143391546199,0.6994799642030778,-0.15253244032919688,-1.2209083682334554,0.26102758136814685,-0.6761748268197898,-1.857566930333869,2
873,E02000906,-1.551994703664696,-0.6146763609578118,1.986657983448488,1.3434223556954628,0.7476165384478389,1.0547194196287135,-0.3660603028216036,-1.163730128864266,0.6190142518181712,-0.6443341263181234,-1.974675006257487,2
874,E02000907,-1.750999690929636,0.08753656634933815,1.982049963275328,1.4437095560775657,1.0355188839334697,0.4024218717605452,0.029487676306985695,-1.1675655025844736,0.8078905692332214,-0.6307670578624359,-1.9437547032309717,2
875,E02000908,-1.593612328636857,-0.8925696476170533,1.9887251543031348,1.1924384421422527,0.7646961633518167,0.7266337016717105,-1.0722077453875687,-1.115994942068446,1.5839356165329028,-0.7076142777114962,-1.9767398404625791,2
876,E02000909,-1.1450552356351351,-0.19050102830619026,1.984363175050742,1.3339770778555844,0.6733441599165894,1.03655667093522,-0.09738368952260908,-1.1481498041958038,0.4552831860340294,-0.6229723432254719,-1.9287949810081848,2
877,E02000910,-1.594454444187206,-0.3566196777602681,1.987556277767613,1.3705180180859435,0.8033064830291925,0.4459412339466825,-0.19193768543691572,-0.9066068588822,0.8121693843811176,-0.6619702452927485,-2.0147786627915987,2
878,E02000911,-1.7527254375566947,-0.6530971142210021,1.9866431415545605,1.5047999176582063,0.8320775056874641,0.7443764339041959,-0.3645279597436655,-1.5198470988355248,0.3456559364567773,-0.668533604923255,-2.00342647365917,2
879,E02000912,-1.3271011815101807,-0.7183422721405139,1.9818223322105368,1.3084291827842072,1.1909785947798297,0.914496450840626,-0.2495255668149472,-2.5386270955247854,0.5511061239766838,-0.6712239501370014,-1.8855838986860058,2
880,E02000913,-1.0714687291672176,-0.4627452304347695,1.9855218098638356,0.7827479906161371,0.8559556123967414,0.4532353382599698,0.3778423503318406,-1.2710474838981256,0.5323965612549124,-0.6997491895963861,-1.8802039333310097,2
881,E02000914,-1.7168484594533149,-1.067026726958682,1.9831219235399409,1.1572565146853648,1.503357691225775,0.8292401773598118,0.06221753295316414,-1.758566118393294,0.7854999042600913,-0.6691026462513938,-1.9654142314661027,2
882,E02000915,-1.3562583295601134,-0.5567081651923851,1.9900720526143356,0.8088090047314308,0.06362702934890364,0.4970248035671608,-0.9135120699964918,-1.2092007576800066,0.1962342057520019,-0.7141645525880229,-1.9510525924350968,2
883,E02000916,-1.5294579221598688,-0.8988177330368577,1.9767548355064783,0.8845531187454407,1.9005349834370808,1.1432113113903708,-0.3127773251653265,-1.7334905054030394,0.7619882142849693,-0.6760591209095879,-1.9350697822461516,2
884,E02000917,-1.5301317724165462,-1.0820458498813013,1.9890447640993207,0.8774670857372208,0.8367973416073038,0.6993754992561827,-0.5064242115805929,-1.4355556231024058,0.5875511168317056,-0.7107010062843525,-1.978674185319728,2
885,E02000918,-1.584235353403339,-0.35155362871969875,1.9895148952828543,0.9564552472401028,0.3223731375349408,0.4946907078139165,-0.5312037458691737,-0.7751439284719978,0.5143568569150951,-0.7498701855843034,-1.9706613401291329,2
886,E02000919,-1.5649618146715594,-1.159634144868786,1.9897890553822104,1.04516639674686,0.5434389486573293,0.5833681591275897,-0.821345775910982,-0.40646807569031057,0.2727439968800777,-0.7585596221726674,-1.9873039205475989,2
887,E02000920,-1.7005006327616174,-1.206794915048733,1.9886295894119608,0.93521189654221,1.0522311499143615,0.3623343615408813,-0.6360675858959032,-1.7176716677838608,0.2917985109940697,-0.7911056182580241,-1.9738798739448324,2
888,E02000921,-1.7628580638759657,-1.163742765990723,1.9889005156779056,1.1426488403252022,0.8882569701791115,0.3967117232445005,-0.7682162397099986,-0.9258744917808804,0.252836812842448,-0.7087734956079826,-1.986331727716736,2
889,E02000922,-1.4239506540075988,-0.5291428310827141,1.9868013928195236,1.2460373492964643,0.9534175645950967,0.6230367096560852,-0.7221640018633807,-1.0433279351437168,0.3909644861603442,-0.710078073040701,-1.9521390799226064,2
890,E02000923,-1.3454713705165384,0.8111130909603008,1.9607622908965496,1.2774646144926731,1.7018207202768605,1.9521179280491492,0.6791553947146871,-0.4834032080279104,-0.28949939141327297,-0.7547264465657159,-2.085381730478714,2
891,E02000924,-2.002172927099356,-0.4243851289126481,1.972141671164204,1.4574600268840088,1.943244603011004,1.6067619934631532,0.3104953137362487,-0.5527228437873681,-0.4627404978070281,-0.7776511337274713,-2.0829236312783816,2
892,E02000925,-1.8516798403709869,-0.09384720631345646,1.9396659530308518,1.3132973466560156,2.1491065046617805,1.8980975728263103,0.5025897209918367,-1.6214093372012763,0.22394214162230286,-0.7781267181630254,-2.0724933775756966,2
893,E02000926,-1.4115499609120243,0.3668654740323292,1.9484363412892487,1.679945652409527,1.7095469754702186,1.8765604447391615,0.09372939456507996,0.1517808478568825,0.3751678054359484,-0.7239116106956632,-2.061655674197766,2
894,E02000927,-1.6344026447740057,-0.5855390416733666,1.969542605373905,1.646986114112987,1.7643683148344371,1.9170884250284692,-0.012277172597831796,-0.6777466988158453,-0.13493318195966714,-0.7768279694895164,-2.0766712867495483,2
895,E02000928,-0.8009910544105072,0.7684438257215834,1.9728767899554007,1.7355132359263217,0.9328330193170808,1.8807106588455302,-0.22108773515122396,0.06736857467160437,-0.2682472672139233,-0.636230210213399,-2.060330847064893,2
896,E02000929,-2.0685025578389995,-0.8632868670055913,1.942556063371396,1.8988582409974617,1.8658701887085167,1.2373412007280242,0.40594036109423776,-2.1196359219989858,0.2319223418737191,-0.8029281785427793,-2.0771963035681362,2
897,E02000930,-1.6109233591147645,-0.4542025462110044,1.9692268094037624,2.08345085882043,0.8068658213044023,1.6710531469038752,-0.4877545559575374,0.333699477090906,0.0022780594898188463,-0.7620453527890345,-2.0979803901130905,2
898,E02000931,-0.9555620878381668,0.1220224782510439,1.9800489591905608,1.901467807906912,0.8279908077800902,1.8560538137713225,-1.0261593707939662,-0.23842236753956875,0.112532677678215,-0.7372358236047536,-2.096142258960698,2
899,E02000932,-1.2853110014108018,0.266143235001591,1.979460519466106,1.910619138081201,0.5577251171893902,1.6807903050984825,-0.5629399014124625,0.8140327443913901,0.1838828171169116,-0.6880890453132006,-2.083738781740002,2
900,E02000933,-0.9252876076124658,0.5737344230489699,1.9658503337893647,1.944336466419087,0.6667983026655636,1.6433822590014768,-0.7048375356742678,0.011552466854253712,0.052991738192694204,-0.6755548968443666,-2.0356356659565304,2
901,E02000934,-1.5847512723950496,-0.3106513917178377,1.9603039134698912,2.104929619948666,0.8407731538365814,1.6152243569989564,-0.6720984119303914,0.20668752740628155,-0.13560560054644255,-0.7760569405806677,-2.0895460700602366,2
902,E02000935,-1.836418837244053,-0.3181717685628917,1.9344920022770276,1.3623584097093149,2.124861313334971,1.1740500634552995,0.4121605154044371,0.33992616147042565,0.3774950636753789,-0.6543610988377387,-1.9796172774801972,2
903,E02000936,-1.4618890062122682,-0.05784622727074407,1.9837262955586619,1.8304383461650957,0.6019781363871418,1.549990888129249,-0.4660511493228957,0.4452926006040077,0.20776515932527287,-0.6480246545589845,-2.0787245119437974,2
904,E02000937,-0.8389735215697526,0.6824018049385732,1.9709777030895053,1.9736871831336276,0.1295881996511541,1.9160036597614196,-0.6830368514844232,-0.4568969463053567,-0.11145364874551797,-0.6689909443181339,-2.0716173128600768,2
905,E02000938,-1.4137164010905665,0.023365351400357046,1.9503909931799142,1.6664275850549048,1.695716549467297,1.4865808105178882,-0.0197746702632179,-0.6387448434012014,0.0940964412670699,-0.6327596893648989,-1.9821787835570936,2
906,E02000939,-0.33379224753757336,0.8546031459379103,1.9879376693019029,1.3353793659616708,-0.2791794291094541,1.9130030901968755,-1.1322074928862709,-1.2662856111950471,0.4528644308873251,-0.7102680790622533,-2.0745568940880674,2
907,E02000940,-1.7050849677624376,-0.3148893343210364,1.9606059550197157,1.8730979461814488,1.4109934642703732,1.6805763855192744,0.17614961636776047,-0.6485588351139987,-0.014139472251501275,-0.7037081820648501,-2.0583037903993464,2
908,E02000941,-0.7554035426565309,0.37718477848603055,1.944017617747472,1.9844155315679812,0.6688526217664886,1.8398496462713547,-0.25138608722784656,-0.6987433147566837,0.4976541759822253,-0.6470722752338197,-2.0343746246250407,2
909,E02000942,-0.5367667033368406,0.5947332525528256,1.9870327609005864,1.331691114302627,0.13149187371407806,1.5712417157704492,-0.5713809546478008,-0.4790136987454568,0.0605655168434677,-0.6948421042615739,-2.0265321971803885,2
910,E02000943,-1.4098563254083318,0.11802717088828367,1.990278755489996,1.4947962454867878,-0.4649250543539503,1.7454094739528954,-1.0552795019436962,-0.7879236312457909,0.3383415625536025,-0.6493473771562123,-2.09729721468331,2
