,MSOA,Bus_stops,Train_stations,metro_stations,HH_owning_cars_perc,work_from_home_perc,underground_metro_perc,train_perc,bus_perc,taxi_perc,motorcycle_perc,bicycle_perc,on_foot_perc,other_perc,avg_time_from_origin_car_UNWEIGHTED,avg_time_car,avg_time_from_origin_bus_UNWEIGHTED,avg_time_bus,avg_time_from_origin_rail_UNWEIGHTED,avg_time_rail,car_perc,label
4030,E02004131,0.5405093637515008,0.0,0.0,0.9353725151497136,0.4175358894073888,0.2694791739149633,0.5614709296542661,0.3494696540577743,0.4321349883663036,0.7341364169187946,0.4771154413922321,0.6421438455415348,0.4612688945065553,0.3757668165462453,0.4229564158096075,0.5100774907532712,0.4918933381954795,0.5375657730995179,0.8949951451878672,0.9463669969108732,0
4031,E02004132,0.6727452726132829,0.2789429456511298,0.0,0.974083299051494,0.7846124453379133,0.1692298559062625,0.6065248335149219,0.2942651668023153,0.2344444517890505,0.7303195588641099,0.4536286506469427,0.2333222661624973,0.4772018384008396,0.389892785006698,0.4454311460117879,0.5023507784507477,0.6224333404959252,0.5256292761408909,0.8886641407710859,0.9365323048320788,0
4032,E02004133,0.6488671375956238,0.0,0.0,0.9083069566359924,0.7104785339406561,0.3312399744048737,0.5020621332747429,0.3961292978239576,0.4032087634110288,0.6641474376048488,0.4747187361602703,0.6618682604141581,0.49013595050348796,0.3627378770617713,0.4074762407839776,0.4954814625643373,0.5913450697060003,0.5214984156210165,0.8813082759476248,0.9010141002614704,0
4033,E02004134,0.8383558271788202,0.0,0.0,0.963137292677822,0.7250869373490141,0.3669591170061725,0.4665839098495079,0.5375630800437764,0.26565766494933163,0.7871333428827648,0.585327611165221,0.25986918685011284,0.4878887384798194,0.3973315039565155,0.3788035309360221,0.4907889636182135,0.3851495885773404,0.5100706429531274,0.8578520641489182,0.9366567874725202,0
4034,E02004135,0.6989199661113291,0.0,0.2789429456511298,0.9540653100126248,0.8615914738063504,0.3812957435378339,0.4787923675307262,0.3678154080048309,0.35701681955437475,0.7547274386750379,0.4628014745471166,0.4158005632142603,0.565437462471875,0.3709218767349194,0.5184142068199777,0.5298179821296993,0.6078241336498924,0.5380625430343215,0.8791674281622428,0.9029652465753228,0
4035,E02004136,0.5617285555191825,0.0,0.0,0.9536537199858968,0.6833180756685715,0.29595624403091325,0.4123845295830712,0.40257829001412654,0.2627066344882393,0.7576604042877642,0.5425499461542298,0.4563449440446009,0.441295173878552,0.4032165801297185,0.4550020627622937,0.5221640425700467,0.4912803625313038,0.5463456531070721,0.8619586104223393,0.9426426232547792,0
4036,E02004137,0.6423995321239592,0.0,0.0,0.960014484481595,0.8768182989315625,0.2393868574490381,0.4716575163162013,0.4152287515011041,0.4579584243996711,0.7070160390336967,0.4143350053734036,0.4727591516096678,0.5255667205511092,0.3953170046353098,0.4973133316065312,0.5538487284447826,0.7416446712788167,0.5591354231404693,0.8997229221892041,0.8925912723663161,0
4037,E02004138,0.6488671375956238,0.0,0.0,0.8789439659979532,0.6692585573900978,0.27043465624849666,0.3834396410963281,0.5426891122552244,0.12327750758566434,0.659829048524007,0.5229082362649579,0.6883492225852357,0.5281200417679555,0.38962950559898335,0.4738151089862821,0.5451976584858262,0.4017708642481213,0.5551277720361263,0.9001416705661553,0.8951180162455477,0
4038,E02004139,0.6989199661113291,0.0,0.0,0.8876043488680416,0.5819783467074928,0.226332346258719,0.3427660529215352,0.5724838252237539,0.12843524844775436,0.7415597033251806,0.6709793705501241,0.6380977954175225,0.5039944316458305,0.3994163276980003,0.3806238164057314,0.5327060354014761,0.5057124467581158,0.5653046295174571,0.9122888931145542,0.9076555516422592,0
4039,E02004140,0.6287668703841152,0.0,0.0,0.8512838813272947,0.8549993065212711,0.2658589204777388,0.4295478417160216,0.4600500995645512,0.3067672534178468,0.1552255387867919,0.6263411932343264,0.7787510419550089,0.464751308100448,0.40929784149530857,0.5307505269185842,0.532908992472612,0.5823015694203668,0.5730009144813026,0.8040428876512655,0.7996452551449531,-1
