,MSOA,yj_Bus_stops,yj_Train_stations,yj_metro_stations,yj_HH_owning_cars_perc,yj_work_from_home_perc,yj_underground_metro_perc,yj_train_perc,yj_bus_perc,yj_taxi_perc,yj_motorcycle_perc,yj_bicycle_perc,yj_on_foot_perc,yj_other_perc,yj_avg_time_from_origin_car_UNWEIGHTED,yj_avg_time_car,yj_avg_time_from_origin_bus_UNWEIGHTED,yj_avg_time_bus,yj_avg_time_from_origin_rail_UNWEIGHTED,yj_avg_time_rail,yj_car_perc,label
5922,E02006059,0.3526719718826862,-0.0,-0.0,17.612442736749088,3.6882954416321208,0.12956763958601933,-2.219709615217035,-7.2721863738587125,-6.9706026533772985,-0.8403436386825863,-0.935418240145832,-2.0313896240427964,0.9713113527830836,0.0,1.8798269010786357,0.0,1.8379816961746664,0.0,4.925462100408414,-13.213511169757233,2
5923,E02006060,0.2966774881513929,-0.0,-0.0,-1.4860604575689735,0.3986058643116209,-0.07848691735767778,-8.654056352021147,-6.005832929802684,-4.632606159936885,0.033710728408398845,2.49491874462177,3.1540793175053485,-2.8823372724997123,0.0,0.6183136193044761,0.0,1.9933746747139731,0.0,0.10152648445743397,-55.733595048514054,2
5924,E02006061,-0.47322622294695293,-0.0,-0.0,10.48898064723069,2.3662834897593235,-0.06683853732640872,-5.745763018144148,-8.319903496977709,-5.285041812732213,0.9540403598268832,0.37847474249993457,0.7487110492382737,-0.0470077655553585,0.0,1.6012863574439384,0.0,2.3270769697127585,0.0,-8.528048178357873,25.50905060089157,1
5925,E02006062,1.9423100828333577,-0.0,-0.0,14.096410264529336,2.53638402867714,-0.09166751312616014,-3.962326492726678,-9.30978259047911,-5.126775445616731,0.4232587347392898,0.8518573687385712,-1.3310664882881016,0.18935784933080754,0.0,1.1431070509460326,0.0,0.9840531875137856,0.0,5.7498433558316995,56.74105793072418,1
5926,E02006063,-0.6243046795338101,-0.0,-0.0,18.72355618630764,3.672934262079178,-0.00654202519691445,-3.899259816284273,-9.659532403024462,-5.1810334038819095,0.008566645802390187,-1.1427517849590876,-4.248383169332797,0.8995681689787994,0.0,2.3256337771887545,0.0,1.17355736635157,0.0,6.223170565412523,13.798517396089684,2
5927,E02006064,-0.5477397120067731,-0.0,-0.0,-2.1918644945634957,1.0007535446057196,-0.0255471430797104,-4.049449349357011,-7.197533699392464,-2.756770040105229,1.0847081515746029,2.188207841179548,1.9106955246013213,-0.10903514914162016,0.0,1.3215815796617063,0.0,-0.4549188762141867,0.0,6.3523158654606435,0.2716904982525833,2
5928,E02006065,0.23963489719563855,0.2170140383282393,-0.0,-1.2473806306415691,0.2565491720914175,-0.12923560050709434,-2.9527052243606264,-5.699669890684758,-5.451933602245776,1.4546739726142075,3.033099103175062,1.2044931380987902,0.3686200176689164,0.0,0.2972337517362647,0.0,-0.031425566746784185,0.0,-8.528048178357873,17.687416231277332,2
5929,E02006066,1.693509364072615,-0.0,-0.0,11.772703836987716,2.1456610884966243,-0.1029142637943826,-5.606369294476708,-6.593485035593758,-6.2537626045224926,1.811614161155944,0.4220868205230444,-3.0051664537429232,-0.16792156663417998,0.0,0.8828584393945131,0.0,0.11410466333222813,0.0,5.995099042893399,91.63489487807222,1
5930,E02006067,-0.47322622294695293,-0.0,-0.0,13.143269763460545,3.0527360703361386,-0.005481409256900689,-4.233960667941525,-8.061596933445147,-5.145811843451511,1.2051093510654631,1.084762327817147,-1.144183628120738,0.5854672329389823,0.0,1.2387715130201429,0.0,1.3750027004016798,0.0,6.414512822385019,16.073512160432013,2
5931,E02006068,0.12221576866995755,-0.0,-0.0,-7.312971219679059,-3.5540010480032738,-0.12923560050709434,-4.166503063320384,-3.18582922664936,3.1940561517711092,1.3648462322144352,3.5992793688640643,1.95245146527149,-0.013679381778067152,0.0,-0.7780158329342644,0.0,-0.8019621552224578,0.0,-8.528048178357873,-3.8679000799357253,2
5932,E02006069,-0.7030568326169381,0.2170140383282393,-0.0,-6.815599527968426,-1.6359363422035704,-0.09083821062607443,-4.131026262192095,-4.9552357427167495,1.1656602272295264,0.6266297995280595,3.2000601592854574,2.7941666561190224,-1.0468891558765707,0.0,0.19264241188674386,0.0,0.329927991592099,0.0,5.839893227951754,-36.841505121010776,2
5933,E02006070,-0.4006412608832732,-0.0,-0.0,7.928130598744786,-1.3066942175315504,-0.10307948167544824,-4.6578977717076375,-5.337270057896181,-1.994355029772888,1.11795786810054,2.8900682165211977,0.11071353905063604,-2.2133772879958187,0.0,-0.3898099412320044,0.0,-0.6044357326368351,0.0,-0.17858378768593394,83.9149767837567,1
5934,E02006071,0.1814976251716416,-0.0,-0.0,10.693849616482069,0.6045118406232082,-0.045652266526688204,-7.107160216590472,-6.595743475809437,-6.631244910559747,0.6961458696241148,2.7076347198435085,0.12490192641647545,-1.0619155577461117,0.0,0.2887662957469628,0.0,-0.09489322532184656,0.0,6.130083757659465,65.95790701605875,1
5935,E02006072,0.4616880058147236,-0.0,-0.0,16.694642508768812,2.958928069665209,-0.01621629271346681,-5.219414546672467,-7.601458490768491,-9.219198044922,1.431916242283395,-0.7255926406865758,-3.2410712363766576,0.2457293117240977,0.0,1.5006731719578383,0.0,0.7432922232604018,0.0,6.454095686918582,58.637215868415495,1
5936,E02006073,-0.6243046795338101,-0.0,-0.0,-8.66345558101164,-1.69801074838889,-0.09673929305316414,-4.746409847132126,-4.062153970794655,-0.7693899505795433,1.4493322283049017,3.4339742030118323,2.117133101472584,-0.8683406977330091,0.0,-1.115871706615036,0.0,1.2690180489001186,0.0,-7.301205408455273,-10.701521808587096,2
5937,E02006074,0.7186221790910412,-0.0,-0.0,11.393248150922721,1.4428830730666942,-0.10644699218151923,-6.323856499317128,-4.612087956750681,-4.489240633810868,0.8536885459777082,1.6774243952015901,-0.8875508874797975,-0.225166048314827,0.0,0.503814293708306,0.0,0.6716981948324029,0.0,6.14790060807322,74.47911073229744,1
5938,E02006075,-1.1355379679729225,0.2170140383282393,-0.0,13.152745912646155,3.6088476527038975,0.23233335216116574,-0.9224087776590686,-9.127948928533355,-3.877178685074767,-0.005603775358899399,-2.16769189916211,0.7193913945978607,0.4677291433510329,0.0,2.108001765172715,0.0,1.1769451086875922,0.0,4.622631771530834,-47.81277812117586,2
5939,E02006076,-0.1933878183465756,0.2170140383282393,-0.0,13.682246075144512,2.8303900583710933,0.11500889817923593,-3.687297432479735,-8.603571245530677,-5.095252139631585,-0.01691244894659021,-0.5510772993002075,-0.14579412713006396,0.2112162612580231,0.0,2.037533515170572,0.0,2.2997242479370685,0.0,4.569017561069494,25.723714683753585,1
5940,E02006077,-1.0432136888554744,-0.0,-0.0,8.71825667447668,2.256280749596541,-0.09170275805564372,-7.909177634162867,-6.692058694784696,-5.130187797827542,-0.6397136891681148,0.07169532830352465,-0.2207354515400128,0.5545207270869753,0.0,1.2740674247293706,0.0,0.5825374158837485,0.0,-8.528048178357873,58.26168862039262,1
5941,E02006078,-0.7841465074215875,-0.0,-0.0,12.479874581220615,2.9131620769276907,-0.005694993384910113,-5.374477431153756,-8.48407124201419,-6.5240932512878755,0.4189876083992448,-0.28575554672921083,0.1746655136011848,0.9684039765771838,0.0,1.655307129305445,0.0,1.0129066167687433,0.0,6.072158981835155,15.23825424394652,2
