,MSOA,yj_work_from_home_perc,yj_underground_metro_perc,yj_train_perc,yj_bus_perc,yj_motorcycle_perc,yj_bicycle_perc,yj_on_foot_perc,yj_other_perc,yj_car_perc,label
1255,E02001293,-1.508495648379916,-0.12923560050709434,-0.82047968274406,-0.7477673594923119,-0.3218848444259726,-1.2463669413802525,0.3907837144351699,-1.5217228980348978,90.31697673572907,2
1256,E02001294,-1.6341402330537502,-0.08184118497532544,2.8389323385955705,-2.2304049971228035,-1.006839737292058,0.0861770449558322,2.5231344233746085,-0.05055032694826948,-18.657992131407248,1
1257,E02001295,-2.8891521234183903,-0.0968340448926134,0.6901631926347106,1.5792136326017407,0.050945062627167734,0.7130413720249054,2.872275486437252,-1.4478464054049152,-49.96663747874628,1
1258,E02001296,-4.439254326163049,-0.12923560050709434,-0.5794850926201637,3.408578177053101,0.5643715101033618,1.6982220510426551,2.377591715464038,0.793452269006556,-47.852040358565205,1
1259,E02001297,-1.96359783095709,-0.09823029898337353,-2.6057285027320667,1.4549469405430342,0.6384105309626003,0.4849251274146819,0.8534637267096298,-1.252890149435062,46.68749965375201,2
1260,E02001298,-3.0906974150686812,-0.09920776362650513,0.2413104980690615,1.347465626443483,-0.041022010534057456,0.9882154195114952,2.3040419050062564,0.1629660772566491,-14.547712798614132,1
1261,E02001299,-1.1166689295198735,-0.10685999360882673,2.772509725771269,-0.4402321959207662,0.9406899181519448,-0.6906463467024437,0.10238200710521468,-1.295903579084405,61.35546904141732,2
1262,E02001300,-2.2928615904113188,-0.10244178647727244,-0.6086253240086714,1.7763521439304404,1.1903899558543778,0.33751696971333034,0.6748147426007107,-1.0897832044234503,45.63766903883333,2
1263,E02001301,-3.6050272661382574,-0.056654476403007574,1.4284806416253608,1.896363258255728,-1.7782735769052658,0.3991588243385146,1.7252868294466153,0.22235678687884936,6.684819465948662,1
1264,E02001302,-1.4197172267124933,-0.12923560050709434,0.22831734949946186,1.4235296132537072,1.1897633070886555,0.11247338511009536,-0.0842229395999161,-0.3395875636230025,62.23087664507523,2
1265,E02001303,-0.991208934700755,-0.05004986112085219,3.0802602320320247,2.3894909280763845,1.575768958029274,-0.2170632840304298,0.24908435979372026,1.3606116759976163,13.00629130990749,1
1266,E02001304,-0.1724333987448418,-0.11259966932187912,0.14743499760222564,-1.9032741511847235,-0.847568022353883,-1.6164001065946456,-1.6799405644361183,-0.7340975938277082,122.16336152771996,2
1267,E02001305,-0.9187408069406772,-0.12923560050709434,-1.0085050897881895,0.6921591500723777,0.307096321834532,-1.7416700805852403,-1.987470522040931,-1.3913012198216927,119.25810677473936,2
1268,E02001306,-2.6970865010095317,-0.05538680644264275,-0.937561241957432,-0.3013063322402618,-0.9538127489606566,0.06957594173132302,-0.08696374214767975,-0.9156618561434496,102.14701052509199,2
1269,E02001307,-1.3460423637465295,-0.11365459957725155,-0.3909550818308907,-1.7366942809454189,-1.0191645195712518,-1.7449019799918988,-1.9045272902400472,-1.0182050870981687,146.50235901609292,2
1270,E02001308,-0.9692374203749954,-0.06572956515145982,3.0154942024580085,0.9315045427532448,0.4951039903121383,-2.3456911062207646,0.4255661844672074,-1.0977438879033163,42.73474729161961,2
1271,E02001309,-0.16581687751967614,-0.060034269446643584,1.3086500180924097,1.0878103449297079,-0.05597896001671318,-0.1968210224352118,-0.5087688619503199,-1.0819334310379831,59.21947468352176,2
1272,E02001310,-1.945718759289808,-0.10451482291924924,-0.21165594062499388,2.493541410132002,2.115026547205567,0.7221228214519273,-0.5052771522228269,-0.021645011022785977,55.35692607739827,2
1273,E02001311,-0.5047654708273214,-0.04151360156083901,-3.1029866414214085,1.6093950503189132,1.3447256096798998,-1.0140458183058765,-0.4791695712255377,0.037742709162753296,74.45866829969502,2
1274,E02001312,-1.578336145566542,-0.07855120113022024,-2.3063881193753515,1.827609342781065,1.4123322082728342,-0.1332068767116878,-1.9996187175904965,-0.5264223087995028,103.1932017623991,2
1275,E02001313,-1.3064639322780869,-0.04808076729154925,-2.4815555236911138,2.482151529018109,0.8442770737573078,0.11329673069853415,0.4348154117934842,0.0814111474276157,41.34795209912888,2
1276,E02001314,-0.09972397669060618,-0.02914842704656713,-3.388335032872549,-0.5555091729568539,0.14917081078936992,-2.0097918674029955,-2.175087165169268,-0.744713242500467,129.7415625051499,2
1277,E02001315,0.0212091424946614,-0.059633133320858275,-5.383444728373175,-0.3981377087630064,-0.8504321897925488,-0.7367886771638106,-2.001676097069834,-0.17422983814620066,121.87882459711551,2
1278,E02001316,-2.1891315686739428,-0.09862882223459184,-4.500890363631156,3.1418634116306863,0.377996273404956,-0.2870119927338232,2.3370969143607616,-1.5766751228230076,-16.504048992199394,1
1279,E02001317,-0.052633398177589684,-0.10426795307522728,-3.6930987908659727,1.8071780473827,0.29565374445997883,-0.3470733468670093,0.9466921346852076,-1.0383004008216032,30.39034450943572,1
1280,E02001318,-1.2482067668388872,-0.1021661990405909,1.6057011374823982,-0.5806974715776663,0.5356056807918822,-1.4365467355387342,-0.1723589518325488,-0.0975514995205203,84.5414297934391,2
1281,E02001319,-2.0299279782151824,-0.09920776362650513,-5.343553530601968,2.4275723745174598,0.8471110819372244,0.8699233590210642,1.0862661834229352,-1.060114703655125,32.106126896555345,1
1282,E02001320,-1.924244003791797,-0.10244178647727244,-5.550587194681784,1.547432429613387,1.3392692414560936,0.19691394264846654,1.2184546570285704,-0.8679783341591384,43.90971589986405,2
1283,E02001321,-0.4895460388393557,-0.08444119041216154,-2.028184255695193,-1.9819311014826417,0.5022196434957189,-0.8285551541696069,-0.316875502246432,-0.4986680546377429,104.9957874120866,2
1284,E02001322,-0.7501441959517404,-0.05465294638858988,-0.3090163867285272,-1.6124997058924662,0.06989150307653616,-2.0691133925366283,0.07606488377712245,0.5449871898526821,93.23810054146853,2
1285,E02001323,-0.20176860273410105,-0.10176467892856783,-2.445535638436919,-0.4387371915147055,0.4818955936054022,-0.08353832036894011,0.5071072188140692,0.09573023104405733,62.179569864919955,2
1286,E02001324,-1.8008934045975658,-0.06068222331311,-2.6272991983089464,-0.06905907232009262,0.5712143647408344,0.06751693649455923,1.1749657864441458,-0.5373297835745907,59.095828611630886,2
1287,E02001325,0.7124288466470561,-0.03871752332925475,-0.1995346436162586,-2.5314988913967382,0.6341046173303021,-1.944299677145596,-2.41416363252724,-0.6627008226780473,114.59760289672674,2
1288,E02001326,0.3172484284902875,-0.03643092632949091,-2.7617061126050064,-1.3869308819204096,0.3552741765442689,-0.8450599865962234,-1.4423601869027933,-0.9899493844962016,111.80051918275248,2
1289,E02001327,-3.892113069015895,-0.0030506542836203077,3.7639264899252223,4.772947939238106,-1.8284906566301733,-0.10492026081375999,0.5908040011138859,0.07630653947029566,-34.90673143929002,1
1290,E02001328,-2.8912672155499246,0.16043525770845832,5.298461683410932,0.05337952415310281,-0.06309309216462597,-0.8571422959139872,-1.9517090486581452,1.374414004207026,50.18018154840605,2
1291,E02001329,-2.718154643903887,0.011392880895304491,4.160580508660631,4.041296999584956,-2.5155745646279084,0.6086623569243179,1.7680026091070482,1.1603307259709341,-67.93558120994113,0
1292,E02001330,-4.464998569523963,0.2043836757009387,4.751424705571263,4.761323935112709,-1.1040510868513338,-0.2543238696071322,0.0668273850130239,0.8385287826553213,-25.20112927733469,1
1293,E02001331,-1.3987632172327755,0.0013893928785248533,2.299722273066855,3.690335210017482,-1.4951411325262522,0.2511263377231959,1.4177876779700118,-0.26500122320849995,-34.83390834872873,1
1294,E02001332,-4.041734782291952,0.11689886181133145,-0.8981100142280773,7.714574749203669,-1.2034350267763991,-0.34562924986796045,-0.7299932306023742,-0.4572995483524376,-29.021739484905748,1
1295,E02001333,-2.5351279701168896,-0.07179990023590359,3.246449115264277,3.348637670527228,-0.19151825732093064,-0.5694084979979309,1.8778747382075176,-0.6049230167345929,-36.44058320416215,1
1296,E02001334,-3.744367262355445,-0.07560278534366469,-1.1496171725760185,9.192227486898206,-1.7862290814563362,-0.3161859960093984,1.1095485368348432,0.12270566528840685,-101.22110372972924,0
1297,E02001335,-1.743739908224708,-0.07940957082368827,3.754247262773372,-0.3031523541744425,-0.2442723937078948,-1.3802214599559115,1.9374669424092783,-0.9659204114880224,-7.346081649494907,1
1298,E02001336,-4.7543921234223445,0.12017065054830554,0.4483151936439727,7.607957299778278,-2.2458820529000683,-0.5579837549790999,1.0397831128202095,1.2138395629070382,-67.19730198905839,0
1299,E02001337,-2.6234346649632974,-0.00012484810829502258,2.159101037174074,4.776611729504149,-2.2913249838667245,-0.725862191694825,0.18485147650405148,1.0850543571991724,-0.11592994348101278,1
1300,E02001338,-3.154100208757181,0.05508963442339451,3.769257568626093,6.011596454486263,-3.150952520440564,-0.5441566719001433,0.852753076740168,1.175047556934498,-48.21649114218585,1
1301,E02001339,-2.0944251163100165,-0.06297481512627498,4.754395582046404,2.3304084721232408,-0.683061199112653,-0.9039132676938404,1.4194988620072777,-0.2303334057685923,-33.03019515776858,1
1302,E02001340,-1.3125351184266774,-0.04864709940402298,2.1520574494818683,4.196143987763927,-1.2948976720753695,-1.754820443424271,-0.7497629241378597,0.06250179527545069,30.216388113481717,1
1303,E02001341,-2.6291225988457243,0.020325352739353653,4.446285610069354,4.533264419450007,-0.44732356029667,-0.5039704458430729,1.0318188467164215,0.8604673550723589,-42.617880304121954,1
1304,E02001342,-0.32853164183521993,0.08231780212311388,5.090514092706738,0.4623253805926806,-0.9199227603186682,-1.4015443439708641,-1.104873456448911,0.796455617727379,28.120446934857767,1
1305,E02001343,0.16465606778697714,0.02450251050702104,2.266814922546597,-0.4632751187558553,-1.5493554037514845,-1.3670646376293267,-2.759216650069849,1.3641211342277413,89.70111159146973,2
1306,E02001344,-2.467047371652003,0.19578280405092494,3.1401952532337165,3.3042050171800734,-2.4891621606367265,0.09874116304438484,-1.0283081546818749,0.4522580034870679,34.09251870775424,1
1307,E02001345,-1.5170515524671655,0.13759116502904953,4.098636339312457,2.474461348639316,-1.0124146375637448,-0.15140969605832505,-2.1751590998835986,0.21302415273358466,47.33516404993666,2
1308,E02001346,-2.3388204335084493,0.1782817263562723,4.19134263674761,4.420118364680183,-1.3728303507847963,0.5778914638649181,0.5386506055288213,0.5508147810743361,-34.388580002558115,1
1309,E02001347,-1.5218866486259546,0.1388514596721321,5.04060340027743,3.712811641092821,-2.5493218990366247,-1.1103347573371212,1.3185808286995822,1.1197241032619314,-51.248265177047436,1
1310,E02001348,-2.7451150877888173,0.21491027906469404,5.492710406698818,4.976511090809924,-1.270702570823969,-0.14294334412572532,1.364510122342154,0.11853743616040432,-72.81362104631593,0
1311,E02001349,-2.969330183034582,0.310266262339989,6.880699001476836,3.365235037630598,-1.9571170944532927,-0.019211700789682568,0.4656771628293725,0.5046259370036332,-61.315868405210075,0
1312,E02001350,-2.896442454455834,0.00434844946634072,-1.1747512522446502,7.140376156471581,-0.8157827932844756,-1.002259494322187,-0.3260080673382013,1.4745896355469512,-21.019675406111666,1
1313,E02001351,-1.7419352640598067,0.08699358648048633,1.3409053642011022,7.584200172581223,-2.7464138977534467,0.2986910305484033,1.0634297907827497,0.5086251858844141,-80.45367846281914,0
1314,E02001352,1.1008907427434451,0.19440042045821507,4.857639520058871,6.972658350325571,-0.7386760823814785,-0.22503342384657388,0.8275889645216629,-0.22696729255903436,-113.85871126922956,0
1315,E02001353,-1.139902169508942,-0.12923560050709434,-3.033108780659057,5.404837694598623,-1.906625194141487,-1.9885375303224595,-3.9902930784744046,0.08055968006477181,62.2379755525217,2
1316,E02001354,-4.41401183275256,0.02538799093982749,-1.0319546085175872,8.293772605853295,0.4083006098054746,0.07129463367145936,0.2554541141021267,0.6682815167331073,-61.91520988221386,0
1317,E02001355,-3.2622558051552435,-0.0348709883937689,-0.2861637308344749,8.730991206859446,-3.310052924330741,-0.1858824749085861,0.484383319868953,0.32460976450157464,-79.36372360059005,0
1318,E02001356,-2.7142729292461154,-0.036559790752565935,-2.5962295810088376,9.407841982643195,-0.7674685140199811,0.2299713981663662,0.4282014520367785,0.4401322182050583,-101.1629617374322,0
1319,E02001357,-3.770078979949455,-0.024104907703426784,-3.024175827828794,9.508706808975099,-0.5671908309100359,-0.8297060698372489,0.7843217963973453,1.2983550691941332,-101.187240678264,0
1320,E02001358,-5.562639537619805,0.03473327122156067,2.848217343500401,9.569093882168437,-1.1613604575589078,-0.6817329358394143,1.0874853672562008,0.24860512593214965,-121.67383621459663,0
1321,E02001359,-1.459775144965665,-0.034274299920011936,-2.9579402558336394,6.242933224392978,-1.6916259021821938,-2.3565122132311838,-1.6963360507350178,1.1590349033288971,22.082871543883382,1
1322,E02001360,-3.5576575413794984,0.2420064521838865,6.239245460384593,8.339598014043839,-1.6515454174056186,-0.3738252663209408,1.2113644680014628,1.462369453452251,-132.96006461402763,0
