,MSOA,Bus_stops,Train_stations,metro_stations,HH_owning_cars_perc,work_from_home_perc,underground_metro_perc,train_perc,bus_perc,bicycle_perc,on_foot_perc,avg_time_from_origin_car_UNWEIGHTED,avg_time_car,avg_time_from_origin_bus_UNWEIGHTED,avg_time_bus,avg_time_from_origin_rail_UNWEIGHTED,avg_time_rail,car_perc,label
650,E02000673,-0.660471144916719,0.0,0.0,-1.4235431602491952,1.6136800106244364,23.623467294684872,2.9438925747556755,2.273175281512549,1.3791711806229443,-1.886431808456172,-7.475914022900295,-2.2370442321340573,-1.633675000950881,1.4370116522126426,-7.069965615286219,-2.9446201085463937,-2.884428236296965,1
651,E02000674,-0.7210086451107008,0.0,0.0,-0.867498185892396,-1.1277101568213292,19.38683792154363,2.9393954627271834,2.6364188057249334,0.3223637279675354,-0.4838216053253263,-6.450337258132901,-2.600009335603678,-1.2515193757593008,1.0533654987843175,-6.5839516150307595,-2.8496966979614813,-1.7274845907257073,1
652,E02000675,-0.03421174327054883,0.0,0.0,-0.6424432880750217,-1.0818614864389136,18.499539759603923,3.0413896093443067,1.7458060778582691,0.4607273944828032,-1.568329626519422,-6.171838046023304,-2.3082460674064706,-0.7793844863231708,1.3879360889447023,-6.390178226871729,-2.7125397936616364,-1.399906057189762,1
653,E02000676,-1.7418980842641438,0.0,0.0,-1.3784597378515464,-0.18464515987851246,22.756765548657427,2.9727755237324542,2.1454291686243327,1.3082207796353127,-1.3893590690553974,-7.197798624616811,-2.511767819909636,-1.0500334773026876,1.0464532037213303,-6.811836815386617,-2.771910831443676,-2.329693972019966,1
654,E02000677,-1.366051825224842,0.0,0.0,-0.7467082176897021,0.13198781452888342,19.43759241721803,2.8921104840182146,2.640576246866845,0.5027178274004077,-0.7101077185587256,-6.565647791280436,-2.089215862151361,-0.818472164302119,1.4756854564213404,-6.391064536403701,-2.2678901991600093,-1.8099254055084992,1
655,E02000678,-1.6028878953294543,0.0,0.0,-1.2468640358675238,-1.9097989652541167,18.55018664484193,2.6957435837948243,2.9899636446325286,-0.3879718228456524,-1.1364448554181694,-6.304635778497808,-2.481482459770649,-0.535954726088368,0.9681911301107956,-6.35986636515784,-2.2707834174168715,-1.3086025407282051,1
656,E02000679,-0.9238301851628921,0.0,0.0,-1.9215885561104653,0.16390026385870474,22.157499810553333,3.0655785984686417,2.262026226183618,0.7375236999737981,-1.6067455413163787,-6.998455482263753,-2.4736173605901204,-1.0880606901462782,1.8553572824673257,-6.842348580480581,-2.6879415709937398,-2.311860625292747,1
657,E02000680,-0.4955209557219897,0.0,0.0,-2.1761074427423406,0.2667004173482236,22.78013811949089,2.966796568921961,2.797914722478592,0.9363088031772876,-1.5682750019422351,-7.3037549200444225,-0.7604580294833938,-1.41749358685036,1.3306876408249493,-7.013868554953755,-2.4932872657298817,-2.6808838393181653,1
658,E02000681,-1.1688908355973875,0.0,0.0,-1.4557623555063874,-1.7668730166096076,19.25898782480501,2.78161498650773,2.853094690382728,0.19984542358992854,-0.2760008656115298,-6.679478945038755,-2.5031514539538042,-0.9517503580945392,0.9149141955976872,-6.214289057384286,-2.6099641144709085,-1.6148010297676527,1
659,E02000682,-0.602887895329454,0.0,0.0,-1.1920939607097027,-1.0375877164710612,18.953457288408785,2.5250076428314814,3.2557104509579897,-0.10541957665180733,-0.9971519286081196,-6.224490366357328,-2.9988650305042777,-0.7569271406658782,0.604962283608176,-6.480813772070327,-2.5091336708999474,-1.4022860435095312,1
660,E02000683,-0.660471144916719,0.0,0.0,-1.6242175971955402,-1.1463765701136626,17.881414672242165,3.03899124642122,2.959687799489537,-0.3175705605259425,-2.3546025265293147,-5.6544719756959525,-1.253035544208154,-0.7879615030268693,0.9449926524019291,-6.527141722197811,-2.312208891948928,-1.6655417340404308,1
661,E02000685,-0.660471144916719,0.0,0.0,-1.8357522558264139,-0.1502780955529642,21.68392276290265,3.0545142660519904,2.5129513548571696,0.5482042057260569,-1.9408903772964747,-7.037288081665657,-2.1943363051022966,-1.3831029923898035,1.3098650218537309,-6.766085509741823,-2.3988532012703945,-2.234178969659214,1
662,E02000686,-0.602887895329454,0.3010299956639812,0.0,-2.2335096372892527,-1.7152600042295838,18.72528889351948,2.9297868095003907,2.9510524795041855,-0.31197282917847985,0.0487089890127177,-6.458877049752461,-2.186405788620434,-0.9372862444137762,1.307293387157082,-6.267810653847085,-2.6987422992003305,-1.8306727535022465,1
663,E02000687,-0.9238301851628921,0.0,0.0,-1.7477055347402883,0.3236809697584323,21.718363960172272,3.161817373668412,1.9601025098066285,0.4465925713817561,-1.0012124216155078,-6.88204580608567,-2.2833499489995326,-1.2695841126716398,0.7857144936682743,-6.6297375302257935,-2.5432038268817347,-2.3301122828922702,1
664,E02000689,-1.2633590402461727,0.0,0.0,-0.44400446708662095,1.3836848041355112,27.212207979875316,2.5893142054276588,-0.3374712809568795,1.2936004559001095,-1.3049836283934817,-8.281401665081273,-0.1479650919914122,-2.619746661800793,0.1229742410248582,-6.934186750996026,-2.6301497450668623,-2.9196647186755302,1
665,E02000690,-0.14323281419453526,0.0,0.0,0.4232058850101055,5.833002373582631,22.92742211819315,2.76810114018465,-1.5794726401104773,1.0551014885710484,-1.9146595008722405,-8.352276687707311,-0.6393458436432519,-2.783427337182571,1.290364538003388,-6.741058310654097,-2.3177646265313903,-2.166045078748927,1
666,E02000691,-0.5479839261235909,0.3010299956639812,0.3010299956639812,-1.0404939291323532,0.7808350385178074,25.31016179409309,3.1877202122467705,-0.5576953628239035,0.99894466876872,0.04890844350731112,-7.911513688550554,-0.09009748824683626,-2.5542433154923243,0.6003691104121961,-7.103193762578169,-2.818138959893503,-3.3350846185344536,1
667,E02000692,-0.7848199962282025,0.0,0.0,-0.8762098418429018,2.155065349518964,24.989498403512826,3.304033431639158,-1.1854502049825637,0.5051421193864392,-0.7901941154576159,-7.912650535328995,1.2921216769109092,-2.605415933199247,0.7254299268660119,-6.96248652175363,-2.547535675450439,-3.377667063464372,1
668,E02000693,-1.0814269393474252,0.0,0.0,-1.5304317267135028,-1.8347970086687173,28.907877548035035,1.4094329764763016,0.9721974728624844,1.196946662512168,0.30890152442092444,-7.911688541976237,-0.011043566711460884,-1.5022555467447891,0.625064572308893,-6.731206259883157,-2.294092090594635,-3.1343516843289523,1
669,E02000694,-1.2633590402461727,0.0,0.0,-1.256929728644751,-0.06841911351541928,28.143540059900037,2.443585463761078,-0.3868925155477951,1.1014971015699422,-0.042352889794652654,-8.008771267687639,-0.32694453560573045,-1.9445472682285336,-0.14414547071295045,-6.739816421812552,-2.241375057148004,-3.260618131690673,1
670,E02000695,-2.5599659833653954,0.0,0.0,-0.6754509595063437,-1.3709995643466841,25.14072964828957,1.9950952214996358,2.8690466405594397,0.4348353148489623,-1.1187808617489727,-7.6442122629216245,-2.3667502101439744,-1.7384271797034667,0.9899831762301212,-6.420833472140923,-2.2911518356011986,-1.8058668821302548,1
671,E02000696,-1.366051825224842,0.0,0.0,-1.5592512772569609,-2.2018340993198486,27.167380388480506,1.655935746111955,2.361392286942964,0.9356601719981428,-0.33645292202275473,-7.740047660006518,-1.8658846342673452,-1.394658791478356,0.9558310189097708,-6.340578990251903,-2.2214455576712577,-2.3393254876450857,1
672,E02000697,-0.3062809522102316,0.0,0.3010299956639812,-1.2492967122235326,0.19355788048808206,27.785420649165054,2.8618854836796164,-0.99049781487956,0.6760395059557275,-0.471447512175134,-7.9303080887505,0.7040852277928752,-2.5349400794208328,-0.08620331197472852,-6.535228617098827,-2.2621588164547477,-3.5880655390967355,1
673,E02000698,-0.4452911411449216,0.0,0.0,0.18311669403759884,3.300497975598901,21.475269030739273,3.154331578580444,-0.19403347367642168,0.9495236295776156,-2.0035471993646308,-7.886941774692741,-1.1173405992353405,-2.571668385112524,-1.1999747115351986,-5.9643984627151285,-1.8918920493148743,-2.070578533230702,1
674,E02000699,-1.2633590402461727,0.0,0.0,-0.4998107644490996,0.9467744197555388,24.356774119713634,3.1992400223469786,-0.3826852628920383,1.104173342642695,-0.7117207963012363,-7.651107551040669,-0.01977800313294422,-2.334830995747163,-0.4235883996824452,-5.794556159423381,-2.0213982159915123,-2.7233352737080865,1
675,E02000700,-1.8994948384486765,0.0,0.0,-1.6805239081761276,-1.9767462917333818,27.48917318359103,1.2629261976582469,2.0425216466350604,0.6581996665504748,0.7538419470256084,-7.71710628087924,-1.9675297544864652,-2.0157858974790988,-0.002401039224564384,-6.431672965573572,-2.5158805531763475,-2.3135357271666868,1
676,E02000701,-0.602887895329454,0.0,0.0,-0.9643074286600332,-1.4982138769353566,23.072281243709522,2.1235014126790754,3.1695256853898184,0.5390585554088672,-0.4380810018356227,-7.571291697680652,-2.835060650435397,-1.6806406584285207,0.23216794583876105,-6.051063374059191,-2.0352940236798465,-1.6712213579279669,1
677,E02000702,-0.22194347501007786,0.0,0.0,-0.9952671654913824,-1.5788008285045767,20.61940618428043,2.611688740849777,2.876096274983123,0.6314092499718713,-1.2832379789207486,-6.510007358552422,-1.87310236634452,-1.2333932093347422,1.0439232874684599,-5.853842792336156,-2.011198057519329,-1.5007742361614616,1
678,E02000703,-1.1688908355973875,0.0,0.0,-0.02247120130779094,1.991424314317452,26.395462158371892,2.0792199116011068,0.018230118898462086,1.1726384482379624,-0.5611929477737528,-7.189909925393589,-1.1221732283871413,-1.8533164248058969,0.2432435405682919,-5.394961421779647,-1.7281353114565459,-1.9630581447109217,1
679,E02000704,-0.22194347501007786,0.0,0.0,-0.9514729710937058,-0.06708803877348006,22.19605783963018,3.220205419750876,0.7205977536109962,0.913253896632412,-0.9959558349391466,-7.590970231312562,-0.02883306607110975,-2.5455410491067623,-0.4092420362259911,-6.172605290578325,-2.27569353988722,-2.1608769594842503,1
680,E02000705,-0.8522796423718006,0.0,0.0,-0.17586974160319266,-0.8123712813217221,20.670416065279454,2.4879108153834935,2.8576784151347696,-0.19091912170656106,-2.2340419917107,-6.797382127398073,-1.5843215936705048,-1.2953175672016068,1.1101212329025187,-5.635411619516676,-1.6755003433387723,-1.256113533355831,1
681,E02000706,-0.5479839261235909,0.0,0.0,-1.9782686688324955,-2.738488884460601,25.167542620722795,1.3536220838575521,3.2527148510537516,0.6002941899808361,0.5328796367230639,-7.475062604614201,-3.0811797159678926,-1.6598293351643956,0.571594806632694,-6.145353242911828,-2.4505228060027053,-1.8635093430794705,1
682,E02000707,-0.602887895329454,0.0,0.0,-0.7493210062516459,-1.8908370045025729,20.605183639937675,1.97626670692762,3.5768265331409204,0.2816152273427231,-1.9894151677085439,-6.650633971076733,-2.1984435569855187,-0.8937567400370376,1.6738842297258445,-5.345188501472016,-1.5802596157901367,-1.2156660967216728,1
683,E02000708,-0.7210086451107008,0.0,0.0,0.13848110340390768,0.7783144613241134,20.010403343166548,2.9988866340201663,0.8590930120534671,0.7895882813722099,-1.1289080653311387,-7.553513492277688,-1.5648060924815617,-2.8911683717935714,-0.39740065485231535,-5.3774101751738606,-1.7484182149176577,-1.4875942391029575,1
684,E02000709,-0.602887895329454,0.0,0.0,0.31392840896542634,0.7515418581828838,24.74980169826657,1.6421103752248378,0.8215401648816794,0.6098136974072804,-0.9041218747070496,-7.319301825112815,-2.224603664101625,-1.9894000710433453,-0.489844512625012,-5.190918927595002,-1.675092576190235,-1.0621778900425258,1
685,E02000710,0.3225469433792621,0.0,0.6020599913279624,-0.8029314900633855,-0.6660037614367288,25.413304288992595,1.6861432747147231,2.112764477595578,0.2155595009610967,-1.1098168940386048,-7.166881686798567,-3.288153012557945,-1.6894641515177065,0.26991997935545803,-5.102989081650862,-1.9944443573783317,-1.408827461732316,1
686,E02000711,-0.1819321008987486,0.0,0.0,-1.0465808113056565,0.3120117116286249,26.341164121082844,1.123305657928676,2.197399649127362,0.25028149051175824,0.013184375538173048,-7.334236251459512,-2.1343309922544207,-1.803969562035494,-0.19448541882445544,-5.024726132065166,-1.723335099591197,-1.7120495319191298,1
687,E02000712,-0.5479839261235909,0.0,0.0,-0.7189757987647412,-1.3564070509451291,24.663487009672078,1.4133267611090483,2.143956403206471,0.33629647217366465,-0.6429709776360518,-6.826234026502125,-2.8071936389744465,-1.4059162221996349,-0.02081358191754772,-4.7089440027939125,-1.6111935110369429,-1.1189510756930163,1
688,E02000713,-0.7210086451107008,0.0,0.0,0.3257839917274661,-1.0733973623077735,23.33019513302157,1.172778102785417,1.6379128715604536,0.24007075268507674,-1.470096348792867,-6.5771126307776715,-2.3110212530444167,-1.884855683221201,0.24095284796056016,-4.9904583749824365,-1.5828093898131843,-0.6366286746829386,1
689,E02000714,-1.6028878953294543,0.3010299956639812,0.0,-2.2145837648660263,-2.8424607325796702,27.117903339197486,2.5009123354898173,2.1507791540740047,0.3368842283451211,-1.063855503793823,-7.519809657512457,-0.7795915102473165,-2.04376635756331,1.4003879193506712,-7.393441210006389,-2.579244434601071,-2.702234761616964,1
690,E02000715,-1.7418980842641438,0.0,0.0,-2.6068389195635153,-0.9609027820603208,25.49715390825718,2.249340349847127,3.0555461996499007,-0.9383220602391464,-0.7169185453446332,-7.1958844996384475,-0.2247593878114149,-1.4481489340258389,1.060480105222975,-6.334574647222947,-2.0164745265601463,-2.2361055086596493,1
691,E02000716,-1.2633590402461727,0.0,0.0,-2.216863789590564,-1.230638461766573,25.64474752607209,2.4500875190243963,2.8110666131861333,0.0609393076003087,-1.6824782819135236,-7.258265096975603,-0.8324623417492498,-1.7493164463553856,0.2600677287628321,-7.121845084777932,-2.5092386947619443,-2.2918896590920035,1
692,E02000717,-1.1688908355973875,0.0,0.0,-2.4193632356646377,-1.289120440046904,26.569535328260475,2.3753512659183653,2.6783311630404265,-0.8480695473582662,-0.9679081125927416,-7.219921099517426,-1.0542747373770114,-1.8619102084789572,0.13159127595252193,-7.103696009903707,-2.3102136514678797,-2.5206388628663268,1
693,E02000718,-2.8994948384486765,0.0,0.0,-2.372579882327173,-2.2873147393128512,25.989217456858288,1.9191197810458167,2.7857883452581964,-0.36205175799101147,-0.2152855011233256,-7.070086889345144,-1.456417332854935,-1.919114342545605,0.1665439834444202,-6.400877827274586,-2.127747349007416,-1.9545871351841941,1
694,E02000719,-1.6028878953294543,0.0,0.0,-2.806000643576416,-1.3887630884592737,28.1848842346224,2.206094121082832,1.5990730345512014,0.16583756807775646,-0.6734668678530787,-7.601081589520688,-1.6742349785396855,-2.3710422351428093,0.5730276309150972,-7.525188726973572,-2.725299579325586,-3.0161554467852767,1
695,E02000720,-2.0814269393474247,0.0,0.0,-1.7123645702219132,-0.22625158178929405,26.403411178423468,2.2544825370280406,2.052943616513569,0.5952170207406927,-0.2710494396856035,-7.30891873241876,-2.1912377189786545,-1.6592196039548572,0.5561246090838956,-7.303360928029049,-2.6227391105202256,-2.3382748423066166,1
696,E02000721,-0.7848199962282025,0.0,0.0,-2.65228226078521,-1.4673456553109607,26.71006657301777,2.199967269144841,2.4581464471919414,-0.3316545593603343,0.4447312426701677,-7.463384166357003,-2.5466343004953638,-2.128144188939673,0.2322643556578196,-7.319637053657725,-2.6019381748957118,-2.587738546818855,1
697,E02000722,-1.6028878953294543,0.0,0.0,-3.2243638570347546,-2.7049553674428437,28.979103904931048,2.0583839963284944,1.7270870902868347,0.2097538362246802,-1.2064968557314106,-7.748497721987423,-2.123103043977453,-2.3911864342878397,0.8021576924158069,-7.4317718650800435,-2.797414998661564,-3.5034727458447352,1
698,E02000723,-0.7848199962282025,0.0,0.0,-2.0388521006330054,-0.5048876069553778,27.532689456804167,2.151354473798665,1.5669957517088708,-1.5311442323896318,0.3886699497354052,-6.969948748785369,-2.5002853242669625,-1.9686287194980183,0.032241561644238685,-6.867969547191781,-2.4342529779122675,-2.5579910420850878,1
699,E02000724,-2.5599659833653954,0.0,0.0,-1.5221204667980694,-1.4240481068423287,27.278181125879588,1.9945196414610733,2.1882468967048263,-0.9648817029777574,0.31350986604682435,-6.77576570900771,-1.8700215798989848,-1.7351243185353016,0.9439777384840992,-7.059749858365342,-2.5813373611937704,-2.432794448089397,1
700,E02000725,-0.602887895329454,0.0,0.0,-4.071664581281579,-2.5197273128442728,29.606069522214643,2.0624094074101667,1.2938030652140258,0.24243442442113,-1.0431095911577115,-7.980396291982,-1.3700940103244013,-2.764770311816505,0.4625242591822306,-7.462168222409687,-2.8839689426830857,-4.3124208286897385,1
701,E02000726,0.5961244240911739,0.6020599913279624,0.6989700043360189,-3.3904244400100656,-2.9830695176560598,29.421429782613984,1.9823725599963635,1.517339439948126,0.4150117564592378,-1.7314338698303091,-8.07244741597622,-1.2606414116738192,-2.8238719839544175,0.4604010343011343,-8.059590505768467,-3.3157648650920217,-3.742732240037674,1
702,E02000727,-1.0814269393474252,0.0,0.0,-2.5541189626792944,-0.5516845288944014,27.775357864375266,1.983795648173058,2.1421263413939866,-0.8106832269326781,0.7237871621698815,-6.853894510954157,-1.131966435870421,-2.059525753724039,0.9840116982642576,-7.101262605415879,-2.568028539026346,-3.0573908382082013,1
703,E02000728,-4.196101781567899,0.0,0.0,-1.6198559853938013,-1.61185341686024,28.25668109042025,1.9102067821846676,1.5529789263078335,-1.0497049496557664,-0.5071346408042323,-6.8418663289158514,-0.632499211131552,-1.9502258030186361,0.12846267661766406,-6.664497417364575,-2.2479013206271983,-2.4919963230692583,1
704,E02000729,-1.366051825224842,0.0,0.0,-2.0002055975284327,-1.7759813232084019,28.197116911977073,1.7410004239159922,1.8949397013313551,-0.13082159982209554,-0.39789659204244543,-7.352976440366097,-2.1682367944463694,-2.3838857627633696,0.16960916297536527,-7.425248349564288,-2.788700939996142,-2.59844055688257,1
705,E02000730,-1.366051825224842,0.0,0.0,-2.2003053346181862,-0.6986745624968715,27.759768581000934,1.9879646470956391,2.0337087726469267,-1.196954914237931,0.4245813831035784,-6.9882685492129655,-1.4327209770492408,-2.0321350192306187,0.5565773039856393,-7.235195013867772,-2.66153231598157,-2.8150444352147437,1
706,E02000731,-0.9238301851628921,0.0,0.0,-2.6781647629300367,-0.3950492719758694,27.82520559664793,2.001686615952764,2.300536464721576,-1.1866229774371069,-0.006311516897348194,-6.893142486014439,0.2872995675116557,-2.0340784420244917,0.4004260437989507,-6.794206234192009,-2.3026445283441337,-2.930630293530609,1
707,E02000732,-2.8994948384486765,0.0,0.0,-2.9520926538006718,-1.124816115711604,27.6114211838345,1.7841582214926932,2.1936997654505057,-0.8639153511210207,0.22102744312078584,-6.937741591159733,-1.9661463154124492,-2.259284167227507,-0.3258030668323333,-6.9326116353559355,-2.349616152054297,-2.504176802879499,1
708,E02000733,-1.2633590402461727,0.0,0.0,-2.9399182426555046,-3.388722348850316,28.679199248762483,2.143143221915748,1.8592506464972585,0.12429457334708854,-1.8483776398435423,-7.71512576765563,-2.104670010530287,-2.676945595230277,0.5333118531573542,-7.9680322599692595,-3.2611275742164705,-3.0763582511600016,1
709,E02000734,-1.6028878953294543,0.0,0.0,-3.1352176600016457,-2.623734284296612,28.733195678973626,1.9517312970741123,1.8672872536198584,0.007642565709446029,-1.5369944577380577,-7.4290444076548265,-3.1549489570708644,-2.4773299889067806,-0.26314268121301465,-7.632418505506267,-2.980500867202513,-3.0111011612254623,1
710,E02000735,-1.7418980842641438,0.0,0.0,-3.1463431800663066,-1.2395740987264063,28.221332134527465,2.107808611153994,2.165604048765121,-0.4589543580764157,-0.7821651150727683,-7.189458595886919,-0.9336213065768352,-2.7127678208862847,0.7420095760317286,-7.109645571580117,-2.592327731844771,-3.160911635063023,1
711,E02000736,-0.4452911411449216,0.0,0.0,-1.9204360942894705,-1.001348826756874,26.70428759080893,1.739423537490736,2.5063136668337407,-0.9129827077701266,-0.1007716497691392,-6.6950797619865305,-1.596889297539973,-1.8328559349139883,0.2647266410404976,-6.534443920770043,-2.167181532975363,-2.0618590579086082,1
712,E02000737,-1.2633590402461727,0.0,0.0,-1.7721135753259372,-2.2697342592180325,27.109316255702424,1.5383399306403107,2.510737690094781,-0.03285321790908318,0.07576644640011762,-6.691015037975434,-0.2225796212821999,-1.8770158227509448,0.5299014436472559,-6.7680030345737405,-2.4002571419036896,-2.1456493809713475,1
713,E02000738,-2.0814269393474247,0.0,0.0,-1.6247758740378944,-2.0420481788294995,27.568732443568354,1.6342316057085802,2.1635548399585343,-0.3983498536011437,-0.10469383602379193,-6.971180659340045,-2.5596369642501235,-2.47529672204899,0.29434650150747843,-7.006419063409632,-2.53234303727703,-2.206649719049224,1
714,E02000739,-0.9238301851628921,0.0,0.0,-2.7278987776626478,-2.9654309926545936,28.53934003756854,1.7654298829973396,2.1985611714050948,-0.006662571307510359,-0.9892388266641094,-7.324712333010013,-1.6884588293010487,-2.826234346797044,1.1408356999161324,-7.403279514701816,-2.7920057830508997,-2.893563953185513,1
715,E02000740,-0.7210086451107008,0.0,0.3010299956639812,-2.745974365452616,-2.171757592914565,28.724022782382804,2.1219186489234128,1.380419032733256,-0.6456869039825898,-1.4173901161607014,-7.49122382064946,-1.6803067379247083,-2.6712557949893894,0.33727936425439003,-7.857592896193581,-3.2630393145166368,-2.9611034803697365,1
716,E02000741,-0.7210086451107008,0.0,0.0,-2.238822280399353,-1.465710384542468,27.42814304702672,1.7364845776423568,2.5369224388088263,-0.15874193354337013,-0.4140256183973024,-7.219500911783199,-2.732483553435306,-2.579671770754079,0.18657983392592967,-7.197828763397193,-2.616343784292285,-2.4874824943236558,1
717,E02000742,-1.0814269393474252,0.0,0.0,-1.5512587875415582,-1.6042668971781275,26.73740312911975,1.774775956572018,2.2523549014835544,-0.11281784610886406,-0.7052744786983621,-6.590417894488105,-1.3460841495906872,-2.02912165436232,-0.08496455882809575,-6.7549492204106425,-2.5162844128178703,-1.8827248772844658,1
718,E02000743,-0.602887895329454,0.0,0.0,-3.2700224222438736,-1.7149609125773115,27.62795053317337,1.939070806690404,2.687261363856938,-0.6433733004026571,-0.8894987769784136,-7.52294708866757,-1.6264470617581803,-3.4236058418693784,0.15648609324616847,-7.615824788682102,-2.845874295707833,-2.7315490211829543,1
719,E02000744,-1.4785390440179709,0.0,0.0,-2.772989080382453,-2.6212950863382174,27.49734411576936,1.6475895784270227,2.6026472273706003,0.4197656462006663,-0.4873558716754257,-7.2029034108479095,-1.9434545952671336,-2.948513083325909,-0.08233738840709412,-7.413482239374392,-2.7184126802135085,-2.455076479212514,1
720,E02000745,-1.7418980842641438,0.0,0.0,-1.2715878939525271,-2.8851536894780647,27.674807597733,1.5640729530955446,2.064711649691659,0.09238065237442472,-1.4303309446471426,-7.104244138142144,-1.8996131057011316,-2.485281465445483,0.3723223936107899,-6.918566688535923,-2.704905888529391,-1.983861830348756,1
721,E02000746,0.2966069431192224,0.0,0.4771212547196624,-1.7102422238323087,-1.1853043780217145,28.18787128830429,1.8155167252634772,1.2909260695988332,-0.387365353780475,-1.4061836080730232,-6.217309359805751,0.12867966050785315,-2.3181000106437115,0.018526479650760427,-6.252106632129644,-2.2349080424975707,-2.3095612753372983,1
722,E02000747,0.3479290506952603,0.0,0.6989700043360189,-2.911883935797707,-2.7742459398882424,29.73022054995445,1.7669532616175463,0.8438818296527792,-0.019922101843672917,-1.9745167771656544,-7.6537934785669375,-0.7167050238581145,-3.575285229981381,-0.2524378980604425,-7.551478618207453,-3.5109559568157103,-3.4054582412415626,1
723,E02000748,-0.2633590402461731,0.0,0.3010299956639812,-1.1047589682479255,-1.1081414753403824,28.30446419502161,1.3250298140239083,1.2285736085003491,-0.005598140793861949,-1.5552766008525207,-6.442968918149008,-0.020588640676843854,-2.372728026219848,-0.3583995204741481,-6.673682531188053,-2.583859856125565,-2.059119594132752,1
724,E02000749,-0.602887895329454,0.0,0.3010299956639812,-2.2343003138519437,-2.5661628514785484,27.545890955794444,1.8095910167342608,2.203698440765749,-0.2650279834896773,-0.4388871610720516,-6.977098009911512,-2.594875095025924,-2.930343220633985,-0.15157157291317286,-7.130478826819746,-2.8267284182018333,-2.3035645902942736,1
725,E02000750,0.24295122627841506,0.3010299956639812,0.6020599913279624,-1.6036173750051863,-1.706969728743541,29.700005929887386,1.5658787687848523,0.14382987521337304,-0.04961583445339339,-3.063140490329143,-6.69460140217284,-0.9882580820662438,-2.8629147492102747,0.7490102625473779,-6.7600259542098975,-2.737674273987022,-2.8693869406760744,1
726,E02000751,-0.06944488210561998,0.0,0.0,0.4026112791807601,2.4171742998981705,27.58091073839155,0.31181717970406664,-2.4041821724387837,-0.3380590386633487,-1.4935578064532369,-8.198126195446923,-2.2777800194097795,-1.4916296820283597,-1.329350889088322,-6.4021893523040765,-2.2444130228240047,-1.269395006508074,1
727,E02000752,-0.06944488210561998,0.0,0.0,-0.7854139179328967,-0.7499917342758535,25.75264783139293,0.8938249481281538,1.2194047611740992,-0.9433483559867638,-1.6096477965837523,-5.726882660262432,-0.4956752148374743,0.15410039832088834,0.5223663039386566,-4.818698873778861,-1.6029619549964105,-0.8760861811454109,1
728,E02000753,-0.7210086451107008,0.0,0.0,-0.2626992021459761,-1.2242840092551743,26.931998319175307,0.8250878216891574,0.22580604928012704,-1.2705255378650575,-2.0306900256780693,-6.471359249264682,-0.19730357874797572,0.3471887230943532,0.9191170347910383,-5.253085740939238,-1.6829842055247135,-0.9508827761985584,1
729,E02000754,-0.8522796423718006,0.0,0.0,-0.1227891093743477,0.14142865976141944,28.02133887813014,0.7927441698960825,-1.2589445283744132,-0.6723533566683685,-2.13098492087692,-7.88787649033832,-1.555634181918332,-0.8068534413530934,0.271697464960927,-6.211101627539447,-2.1401981704248763,-1.3216599339560868,1
730,E02000755,-1.2633590402461727,0.0,0.0,0.1294234107659381,-0.3468694233037058,26.35222464162821,0.6595174093782403,-0.1156743222470306,-1.0479385221231712,-2.3349499136368923,-7.621984048646081,-1.9279999097991247,-0.6753998429330789,0.34811702087489205,-5.992442334337742,-1.9333788370391911,-0.7833238300768759,1
731,E02000756,-0.03421174327054883,0.0,0.3010299956639812,0.01362335249239774,0.4678949466755778,26.510819453846434,0.7017580759518941,0.4352400181869452,-1.5404208552909535,-2.454650908601168,-6.685095849755148,-1.192202185020194,-0.4670980804769149,-0.466752337225454,-5.528426646457728,-1.8258814407603376,-0.9114307008947878,1
732,E02000757,-0.660471144916719,0.0,0.0,-0.19924986976320386,0.11183761642672232,28.494044745585562,0.4556161065566594,-0.9854822873935319,0.023026940088577787,-1.5402631957286765,-8.184221078918279,-2.0734748475342544,-1.4042251045790162,-0.3654312444187693,-6.9748187329807125,-2.480861122540261,-1.6052263916260858,1
733,E02000758,-1.6028878953294543,0.0,0.0,0.06913811791344138,0.6582840603371058,24.55371362249053,0.7893232351499667,1.0316777436482487,-1.4685754283845758,-2.3349499136368923,-7.7001546500444515,-2.066115414417184,-0.5055868437276952,-0.05022937520529528,-5.795965449307246,-1.9067068817781407,-0.6287027335060078,1
734,E02000759,0.0,0.0,0.0,-0.17107503028696647,0.037543215367817136,27.77913082746787,0.7836595640539903,-0.29413254167587155,-0.25033620852370697,-1.3223446464677628,-8.02300296486343,-2.3197694786886087,-1.3336561397051476,0.013924037262693395,-6.707169959055059,-2.3317791232602607,-1.3836594414339305,1
735,E02000760,-0.4955209557219897,0.0,0.0,-0.3971200629538632,0.9480076997785426,25.99819120135901,0.8633700765766115,0.7996390695599979,-1.2606082322808392,-1.4919100883531404,-6.6878122226187315,-1.729758905084522,-0.5360647212290676,0.0500794364239256,-5.980079666712032,-2.0407720006379955,-0.9933437468592049,1
736,E02000762,-1.1688908355973875,0.0,0.0,0.16512108899458322,-0.1478728873274347,26.943169715323478,1.1250061742671196,0.14241429851282025,-1.3213040770284583,-2.091633679139728,-7.363565823215088,-2.00123632991292,-0.9370406600753944,0.2314468107292136,-6.516601411468655,-2.399218142494629,-1.1031213023520774,1
