,MSOA,work_from_home_perc,underground_metro_perc,train_perc,bus_perc,motorcycle_perc,bicycle_perc,on_foot_perc,other_perc,car_perc,label
50,E02000052,0.4868615143404947,0.9767718103124196,0.5777162602497026,0.6825328457182763,0.7999804404430242,0.6153008107263036,0.31826011787848263,0.5106696761073781,0.6204157362927558,1
51,E02000053,0.4025086118924492,0.9365921752003268,0.6691695192878702,0.7798337176114936,0.7596065145465228,0.41823749291997137,0.4155614486903242,0.4919763773762382,0.7061142330193033,1
52,E02000054,0.5721697148696228,0.9059650503790242,0.6646618558565688,0.7607877805534047,0.7412123554412801,0.4239038563991122,0.3854305371158837,0.5817528773354019,0.7522338381760709,1
53,E02000055,0.5837551677459338,0.9168548246063212,0.6539083509069276,0.7885660639637282,0.7480276147766443,0.4574965648653106,0.4735651961047973,0.5678490640250948,0.6903163656655991,1
54,E02000056,0.7772762656759229,0.9225453829794018,0.5624943282089766,0.5932843139753909,0.8347417678710213,0.5404213521590415,0.16354279367595573,0.5424864881473398,0.7390541804930906,1
55,E02000057,0.6059156285177048,0.9084348055308548,0.6421379584610911,0.7449325266047748,0.7200682486782725,0.4723877581444385,0.4874399929384114,0.5852853730869783,0.7283999030644428,1
56,E02000058,0.7085347290248707,0.927404927311883,0.5856710501215487,0.7540341850994492,0.7589068547483496,0.549374647286253,0.3094201319476463,0.5543507454368375,0.6801748387722866,1
57,E02000059,0.4304094928636825,0.8766501651452221,0.7354619610128864,0.8393220503439156,0.7036749726699194,0.4532524606657598,0.4615362574745254,0.5565186860744568,0.7353051152093903,1
58,E02000060,0.6817124671302099,0.9225925539725804,0.5811805302393696,0.7380539380121166,0.7054641918567236,0.4768243499937919,0.4985618445502836,0.5515521421497529,0.6829956460555267,1
59,E02000061,0.6913973844419841,0.9552545783269506,0.6029198731161334,0.7711632506917679,0.7358816503473531,0.5404038389259733,0.24819048819560244,0.5192463589344068,0.5883233730730086,1
60,E02000062,0.4549356104371296,0.8865618526668306,0.7273905637344891,0.8703353201492672,0.7360206195810277,0.5514987993156926,0.49040595632326,0.5574161570429246,0.6633766197146976,1
61,E02000063,0.4958221715718206,0.8955479442278179,0.7301234004623254,0.8601173032954359,0.7919688355070523,0.5269125812665832,0.3391400779796542,0.5510579168987663,0.681875641853281,1
62,E02000064,0.5778313621380693,0.9092978243676456,0.6926056665995821,0.870029059577093,0.7536596346746217,0.5935334548225096,0.31959051630472696,0.5627693110005882,0.6231357069465573,1
63,E02000065,0.4601821761921659,0.8146790673186484,0.8760818459200183,0.8481687566033926,0.6899411866939859,0.4370118134846023,0.15220074142221865,0.5490365506278003,0.7301885935977874,1
64,E02000066,0.3404646343427889,0.761644134163933,0.9180767252136628,0.8303486662740656,0.7444478925615146,0.4309458951605797,0.29055028376409586,0.4022969186598719,0.7343990366311928,1
65,E02000067,0.3358281247202133,0.6622474548304933,0.9100615361895804,0.754396723229172,0.6980168790645305,0.4507381518388274,0.3640513184807908,0.5953040930883995,0.8109173661868587,1
66,E02000068,0.3568318398866365,0.6880839205836254,0.9156636499743832,0.7606457182692701,0.6109345790360157,0.4132622784106536,0.4185091074543332,0.5593421191270478,0.7893321513327329,1
67,E02000069,0.3783894483844185,0.6354248267420478,0.8801607141600822,0.7086739123207021,0.7714284787674093,0.4537824228471271,0.3389834206570965,0.5461162639270702,0.8541927907563363,1
68,E02000070,0.3868890943970233,0.6455404716385457,0.8799660990480518,0.7020228739159831,0.8195407076431653,0.44410500274792747,0.2613839719252609,0.4977929287584765,0.8579327336922207,1
69,E02000071,0.3103325142244073,0.5682320374186639,0.8771922215742252,0.7000000595289464,0.8494117441554102,0.4526129202960323,0.3956198693740971,0.2747143374424006,0.8636805525415863,1
70,E02000072,0.31382362633497424,0.6475603791692697,0.886978059622021,0.7956468638766279,0.7061806209605352,0.47090898149387395,0.4298510465390104,0.4794198294403429,0.81221440031332,1
71,E02000073,0.3531143465940068,0.6358201392030348,0.9073149771434956,0.6424002176832679,0.8166736176447851,0.4395741661366888,0.26853019296476066,0.4399406878920947,0.8543796405910118,1
72,E02000074,0.31857502590202097,0.5739233102088278,0.8660272114116425,0.7449561238928222,0.7924466970516604,0.4363564768204608,0.40535661119644817,0.5430958356010113,0.8606631628015742,1
73,E02000075,0.4325029237188349,0.5625088516113751,0.9148031552382904,0.6243321329953699,0.7352760840412415,0.43107354843275736,0.3573486798488892,0.5129301142108917,0.8403247578361228,1
74,E02000077,0.35665972918632144,0.6196666519772972,0.9093853557955424,0.7066302997682352,0.7846419238805515,0.4372898535637425,0.3504205381364862,0.4941724823720395,0.8310042526066699,1
75,E02000078,0.33024076158930105,0.5536652190247359,0.9165586886447432,0.6330089191156179,0.7668259094144414,0.3941421019034257,0.3299985875323569,0.20735538712969315,0.8580041459999874,1
76,E02000079,0.4578683816938403,0.5774587091161684,0.9370243997308754,0.6646711980209076,0.7708111647728946,0.423728838955438,0.4547882855398993,0.4677124045750952,0.7853082991594771,1
77,E02000080,0.3943088299902478,0.5961183643272678,0.9132542655376944,0.7156732095822772,0.810594956792963,0.3813032172011348,0.3344927484337944,0.5122461677755399,0.8242470110388391,1
78,E02000081,0.4109731316179636,0.5712199761195331,0.8990762168876973,0.6797159431918574,0.7961744878331214,0.42926055944344377,0.4353102987095926,0.5014499018868495,0.8366205042135322,1
79,E02000082,0.3787975871737135,0.6387670884950236,0.9070542414614292,0.6641820437006813,0.7685991950933176,0.4361775825867668,0.2555636059042887,0.5191027468819329,0.8468217476275772,1
80,E02000083,0.3781059972825623,0.5439423717760056,0.8990680498730939,0.658763761849761,0.8033498104967969,0.4160444678354167,0.3860901969838537,0.4606727639850776,0.8555109016136326,1
81,E02000084,0.4629588668926708,0.6026209818619448,0.9038426446663356,0.6234139975039363,0.8193630125817757,0.4408793580805725,0.3051865415632916,0.4787599990257788,0.8466317931867193,1
82,E02000085,0.3884214468893708,0.6056349487066132,0.8796358923628954,0.6767685791694568,0.7854553241802226,0.4390902301557281,0.3546537610923759,0.4987455315220204,0.8602459169854746,1
83,E02000086,0.3791498601165562,0.5987275583690143,0.8944657575476366,0.6353518732472704,0.82529284953648,0.4321985452883543,0.3448611701844695,0.5083235712754314,0.8588625232548357,1
84,E02000087,0.5051743858109707,0.5479235415104506,0.9316760143799668,0.5927210942768653,0.7782382984537681,0.4118848738868207,0.2772392329754125,0.4915929634515132,0.8249446408604929,1
85,E02000088,0.4015095213982772,0.5597686935892722,0.918443472762697,0.6299184439893549,0.8023315659762285,0.4618475023142226,0.2823409402556057,0.5120972226087869,0.8428550948781629,1
86,E02000089,0.4282375628085371,0.5897219011713524,0.9251204060393494,0.6114642880135682,0.7500236718891807,0.4989418771307831,0.31008428583972825,0.4724495749910209,0.8304330692050175,1
87,E02000090,0.43785896363958826,0.6125332795504586,0.94997777873203,0.6743358908779808,0.7146039709788828,0.4672442195053707,0.42217898141356935,0.5256723508041166,0.7659785346403969,1
88,E02000091,0.4969233469838797,0.5923892282470371,0.9267312497241902,0.6696453025162121,0.7807030920045308,0.4751093624067259,0.4297142079899314,0.4137285967900854,0.7919788198947026,1
89,E02000092,0.3849582713476118,0.5859276166383636,0.8600802612844496,0.7390639728079862,0.7765938713365539,0.4714154319042719,0.3920691955012483,0.4113070652424005,0.8591984174016605,1
90,E02000093,0.3671449539929634,0.9171708953963968,0.7014410660870141,0.7476252862969758,0.631497875731557,0.30094390274294675,0.3806587674193623,0.4365798538925428,0.7781751008599527,1
91,E02000094,0.39655058856605796,0.8872314707971064,0.668457738929147,0.8194071749182961,0.7178596940341471,0.4041380257122296,0.3734059007468135,0.5424335917566966,0.7833124572978498,1
92,E02000095,0.4167292498308565,0.9200639157174676,0.7068194320923759,0.7660021485776781,0.5545754538413149,0.3222016220314817,0.3217886335981265,0.4371904259543061,0.765156954614554,1
93,E02000096,0.5711601046775081,0.920295734860737,0.6970293274229709,0.6485863711679489,0.5574336595146792,0.3711834085494168,0.2552079650828529,0.44560020142809065,0.7863862645370296,1
94,E02000097,0.3910111562838777,0.8814657451080248,0.6758381250080903,0.8191000326004009,0.6532388441125251,0.4086432574646187,0.2675597341799137,0.4951185534047999,0.8032466569932729,1
95,E02000098,0.5070079767622606,0.9371239773673992,0.7170100886628124,0.7033542099018255,0.5856737138824393,0.31401398266769803,0.2646987142550969,0.5027798273613845,0.7419488404147447,1
96,E02000099,0.4604946256531707,0.9457357090327128,0.7629101050468681,0.7120896907692449,0.6064640540265805,0.4289919784542729,0.2872148973213513,0.4324158642641757,0.6986312711881449,1
97,E02000100,0.4815385270736429,0.9043617070739852,0.6894343359288267,0.6475274358016319,0.5716957187491585,0.4312167265422924,0.5885810584659583,0.4263976578873463,0.7704834253535153,1
98,E02000101,0.4525144043667877,0.9197440442397372,0.7081564224135518,0.8034588859724815,0.6795623291962681,0.3468858720755401,0.3377587820200363,0.6005571541113409,0.7238001043838105,1
99,E02000102,0.344690159560985,0.8800388628394717,0.6732740970916888,0.8703600108000401,0.7836582169936579,0.41382148549225134,0.4244685560519865,0.4825882727246688,0.7447830682974531,1
100,E02000103,0.4634427494389829,0.8859115299483791,0.6585256029019739,0.8634437194980307,0.7691689725339595,0.5022698584935734,0.3703571467999189,0.4951244634983265,0.7298970994723843,1
101,E02000104,0.4540427140786924,0.9234463311114112,0.7220611140923898,0.7478055902792808,0.4057015779634225,0.4215632723730205,0.4404633637756675,0.4998705142226754,0.7327359354356855,1
102,E02000105,0.41630723814425824,0.9070556789139488,0.7492313857265286,0.8379729606406321,0.6196587485632692,0.4072818982532465,0.2987497024751651,0.4727348412781399,0.7195980912567812,1
103,E02000106,0.3528206819631258,0.9213942281418992,0.6850676186938728,0.8546932401880636,0.802345019849333,0.5520712232994907,0.3657087631637361,0.5881711450459733,0.6750099488629091,1
104,E02000107,0.4744557403248909,0.9430703133540156,0.7131344353739311,0.8605736661607999,0.7273103821750251,0.5965028969642524,0.36687767961193984,0.5949986771950511,0.5385843014747755,1
105,E02000108,0.4209177537010621,0.9132596113377972,0.7223932434314596,0.8430111496455834,0.5854951350375226,0.3998134410255195,0.2683961418249557,0.5136910015838875,0.7197096073757572,1
106,E02000109,0.3551230864468137,0.9229750366044652,0.7470889615550446,0.8107596421864351,0.7274480144128088,0.4333060891508205,0.4507953486784462,0.4886280616671761,0.6870501228318597,1
107,E02000110,0.4392879743426537,0.9668818351803043,0.7006790642260288,0.7425185879436778,0.8394008355064332,0.6405665646351407,0.3639165366584055,0.5038163366552588,0.5763859395326423,1
108,E02000111,0.4073412472948977,0.8920860873191155,0.753062211388178,0.8567318450982004,0.5774966951472201,0.4473604598119617,0.5061661938068827,0.4668358992657913,0.6836570856863375,1
109,E02000112,0.3295435148640751,0.8939308044080847,0.7648606243959759,0.8818101142869381,0.6106909892481263,0.459016235578959,0.5166914292479612,0.5062550089024427,0.6468330177631302,1
110,E02000113,0.3326075430650866,0.8487330590935449,0.7270488392935366,0.8926566949263535,0.6235337531547058,0.5264052845818832,0.4954188411752897,0.5513898841573385,0.7244679053276237,1
111,E02000114,0.3926782714417757,0.9580487082417332,0.6733075302142884,0.8490770378773675,0.7806022495745976,0.62468098252998,0.3487737178759953,0.5504879176290393,0.5331958496840813,1
112,E02000115,0.4826211307907883,0.9776689046859754,0.7013854290058275,0.7505866909631488,0.7705089561063041,0.6649091846514923,0.2970837345293995,0.5957529079911759,0.4886813229099117,1
113,E02000116,0.3887258851486152,0.924218682245458,0.7052439262298191,0.9159681300387692,0.8152819653107236,0.5608597739949812,0.4079442516734525,0.56693474370017,0.5223348826290404,1
114,E02000117,0.32642026829948684,0.8629394360886947,0.7232504433932407,0.9223352788990352,0.7960891988742954,0.6029487603568016,0.5082000987070938,0.5849329331171113,0.6375165177301572,1
115,E02000118,0.32021867579629665,0.8757061683530332,0.7486722886103037,0.8187324828486164,0.5988879886760482,0.4897545513974647,0.6055280995564463,0.47941294462658396,0.7250175271145258,1
116,E02000119,0.3668504727722597,0.8634253488957597,0.7427418557921862,0.8965284537532578,0.7611506436113844,0.5229505525265742,0.4706273843922834,0.5658339069540692,0.6874664969068494,1
