origin_msoacode,avg_time_from_origin_car_UNWEIGHTED,car,cumulative_time_car,avg_time_car
E02000084,156.82212999432394,2347.0,19547.71227736001,8.328807957971883
E02000085,156.80841091811928,1795.0,16403.16165568001,9.138251618763237
E02000086,156.07728080888262,1767.0,14920.502092500003,8.44397401952462
E02000087,158.24809323897603,1524.0,13531.939714800004,8.879225534645672
E02000088,157.47824221471538,1667.0,13060.277674399998,7.834599684703059
E02000089,156.4448758224753,1582.0,14671.445564199996,9.27398581807838
E02000090,156.74172385708866,1430.0,12997.03966819999,9.088838928811182
E02000091,157.06388124125863,1627.0,14925.940423020018,9.173903148752316
E02000092,157.96353785525434,1271.0,11293.770141219999,8.88573575233674
E02000093,143.46178417430363,1729.0,14135.580199059992,8.175581375974547
E02000094,143.40525741779624,1308.0,10556.901951410011,8.071025956735483
E02000095,143.62114149683163,1491.0,12345.791549460006,8.280208953360164
E02000096,143.88712394501576,1370.0,10865.970204750007,7.931365112956209
E02000097,144.3732114643312,1458.0,10540.439651900007,7.229382477297674
E02000098,144.44483131789582,1109.0,8775.774629809996,7.913232308214604
E02000099,144.31891917154445,1032.0,8235.620228230002,7.980252159137598
E02000100,143.51849052810104,1468.0,12425.993791699997,8.464573427588554
E02000101,144.2151479701041,1112.0,9102.545801800003,8.185742627517987
E02000102,144.1316759343525,909.0,5937.037283100003,6.531394150825086
E02000103,143.89333033923302,975.0,7196.8369089900025,7.3813711887076945
E02000104,144.56492380148674,921.0,7725.977521159997,8.388683519174807
E02000105,143.93078173107511,1255.0,10378.56659699999,8.269774180876485
E02000106,144.42332565275362,985.0,6973.4048783399985,7.079598861258882
E02000107,144.52759214889878,806.0,6760.81429246,8.388107062605458
E02000108,143.94159998778318,918.0,6989.150941099995,7.613454184204787
E02000109,145.08674912068489,1177.0,9717.9950547,8.256580335344095
E02000110,145.31269002191823,729.0,6422.115225319998,8.80948590578875
E02000111,144.26672341472167,1230.0,10074.687685749996,8.190802996544711
E02000112,144.78450593399245,1046.0,7279.583153399996,6.95944852141491
E02000113,144.62992240460417,984.0,6988.15697816,7.101785546910569
E02000114,144.81623980498887,718.0,6563.017708379997,9.14069318715877
E02000115,145.1015927008863,597.0,5857.491717700002,9.811543915745396
E02000116,144.82617403940625,496.0,3682.681301230001,7.424760687963711
E02000117,144.97466812638726,943.0,8221.338209510004,8.718280179756102
E02000118,144.47191993818078,1300.0,9137.302742520005,7.028694417323081
E02000119,145.01429268530615,644.0,4675.108199779999,7.25948478226708
E02000120,145.11081590863554,538.0,5886.189775930001,10.940873189460968
E02000121,144.5648969149579,1074.0,8862.285680109997,8.251662644422716
E02000122,145.20913580065434,766.0,5870.58251716,7.663945844856396
E02000123,145.19352108056535,1033.0,8307.581378079998,8.042189136573086
E02000124,145.8627183027973,636.0,6147.246487099998,9.665481897955972
E02000125,145.79341753104845,922.0,8461.622339699998,9.177464576681125
E02000126,145.6384704816084,427.0,3724.7004431,8.72295185737705
E02000127,155.16946350560718,1357.0,13145.022261300006,9.686825542593962
E02000128,156.15667106160456,1403.0,13060.798351299998,9.309193407911616
E02000130,153.03368742109282,946.0,7489.64187801,7.917169004238901
E02000131,152.21470477309137,772.0,6942.213170199998,8.992504106476682
E02000132,154.11285214817232,1086.0,10044.853493399996,9.249404690055245
E02000133,157.25523537940984,1511.0,14320.7941339,9.477693007213766
E02000134,155.45954755766948,1463.0,13539.318336999997,9.254489635680107
E02000135,152.8297296547105,917.0,7581.22482536,8.267420747393675
E02000136,157.05314407861482,1055.0,10068.363569000003,9.543472577251187
E02000137,154.97187998434572,1211.0,10555.465105219995,8.716321309017337
E02000138,154.93016133108082,1164.0,11572.588921600001,9.942086702405499
E02000139,153.4791856993805,1029.0,9025.386379749994,8.771026608114669
E02000140,157.70029618653834,1346.0,10694.665571699996,7.945516769465079
E02000141,153.12466431735024,1035.0,8781.38343104,8.48442843578744
E02000142,157.09543627687265,1249.0,11790.983975799993,9.440339452201755
E02000144,155.79258150970233,1239.0,10818.556369149994,8.731683913761092
E02000145,159.43359807243957,1312.0,13976.833742200004,10.653074498628051
E02000146,156.5666750486878,1354.0,12461.983242760001,9.203828096573117
E02000147,156.30814137465566,1401.0,12641.55897230002,9.023239808922213
E02000148,156.6321891228978,1090.0,10687.645840679996,9.80517967034862
E02000149,158.8521214971237,1465.0,13730.560030439996,9.372395925215015
E02000150,154.74152110463527,1577.0,13079.6606872,8.294014386303107
E02000151,158.43666165463466,1170.0,11078.377279400007,9.468698529401715
E02000152,157.27227365439433,1165.0,8985.921865270004,7.713237652592278
E02000153,157.59901506984343,1515.0,14254.560741999996,9.40895098481848
E02000154,159.01631957091837,1385.0,14386.453953570004,10.387331374418775
E02000155,159.45158295610955,1379.0,12669.819162339994,9.187686122073963
E02000156,155.77987249160407,2219.0,18762.392937739987,8.455337060721039
E02000157,159.2937024656909,1398.0,13468.771329869998,9.634314255987123
E02000158,159.84399884553048,1297.0,13238.243791899999,10.206818652197377
E02000159,157.88858040440107,1347.0,12156.685401979996,9.025007722331104
E02000160,156.74065286503068,1595.0,15853.214405400011,9.939319376426338
E02000161,160.41043439996014,1642.0,16757.459513279995,10.205517364969547
E02000162,159.2105807071949,1393.0,14399.718968399991,10.337199546590087
E02000163,160.923197172072,1563.0,17793.298888300003,11.38406838662828
E02000165,161.00956775050628,2158.0,26432.11448798003,12.248431180713638
E02000166,146.32092573920602,509.0,4751.8140711,9.335587566011787
E02000167,145.65648729002257,518.0,5419.416286999998,10.462193604247101
E02000168,146.38609825575756,327.0,3279.5688926100015,10.029262668532114
E02000169,145.3431895290327,578.0,5504.39505292,9.523174832041523
E02000170,145.43343365168374,551.0,5914.383431699999,10.733908224500906
E02000171,146.5218503709303,391.0,4349.61783955,11.124342300639386
E02000172,146.64804744820992,388.0,4256.302792299999,10.969852557474224
E02000173,146.09146658272135,364.0,4724.9444514199995,12.980616624780218
E02000174,146.54197407501098,318.0,3185.4914423899995,10.017268686761005
E02000175,145.76564215520173,427.0,5202.898343880001,12.184773639063236
E02000176,146.018115438451,325.0,3973.8802726399995,12.227323915815383
E02000177,146.15910839470192,346.0,3013.8069306900006,8.710424655173412
E02000178,145.07001002406327,432.0,4417.965991780001,10.226773129120373
E02000179,146.03533115420288,303.0,2119.8794008599994,6.996301653003298
E02000180,146.6133942353214,280.0,3250.524785480001,11.609017091000004
E02000181,145.5302787849189,398.0,4467.525077879998,11.224937381608036
E02000182,145.69696976028234,313.0,2967.8750578400004,9.482028938785945
E02000183,146.19738294738193,381.0,3882.8842168199994,10.191297157007872
E02000184,146.5274724494034,264.0,2905.931804889999,11.007317442765148
E02000185,145.39924486922376,347.0,3054.4392726999995,8.80241865331412
E02000186,146.47200466720014,223.0,2019.8901981000004,9.05780357892377
E02000187,146.74353997544225,218.0,1760.3504289100001,8.075001967477064
E02000188,146.48248166931452,221.0,1755.6015297499991,7.94389832466063
E02000189,147.06897305358748,100.0,912.7233384599997,9.127233384599997
E02000190,147.0564745336972,131.0,3236.3221684699997,24.704749377633586
E02000191,146.68207612896654,132.0,2670.6701999,20.232349999242427
E02000192,147.21663789943582,138.0,1099.5118758599997,7.967477361304345
E02000193,146.9090507883583,137.0,2392.941161259999,17.46672380481751
E02000194,152.10050207472838,990.0,8600.452714920002,8.687325974666669
E02000195,151.44940527208004,1509.0,12154.68803825999,8.05479657936381
E02000196,152.06662834014716,972.0,9178.264733919996,9.442659191275716
E02000197,151.87619804221353,1113.0,8136.6497717600005,7.3105568479424985
E02000198,153.33790005963695,1005.0,9005.445783399997,8.960642570547261
E02000199,152.85293137274027,1089.0,8305.868042060005,7.627059726409555
E02000200,152.70356493078773,988.0,7898.973241900005,7.994912188157899
E02000201,153.12212445762376,918.0,7860.263503900001,8.562378544553377
E02000202,152.9227638469231,1159.0,9042.240052139994,7.8017601830370955
E02000203,153.181999781678,857.0,8040.147154980001,9.38173530336056
E02000204,152.62965996436694,1216.0,9931.687212059996,8.167505930970393
E02000206,153.61677722883016,1059.0,9003.665089229999,8.502044465750707
E02000207,153.83064793478331,1164.0,9651.747602030004,8.291879383187288
E02000208,153.04707246280262,1010.0,8977.800029699998,8.888910920495048
E02000209,153.1819005669431,1228.0,10836.650992789997,8.82463435894951
E02000210,154.35358371973643,1183.0,10829.7480824,9.154478514285714
E02000211,154.95898694812686,1909.0,17205.31589290001,9.012737502828712
E02000212,153.31723209673248,982.0,7235.8448813099985,7.368477475875762
E02000213,153.6181909656151,761.0,6631.468915250002,8.71415100558476
E02000214,154.0707812257885,919.0,7774.243376350004,8.459459604298154
E02000215,154.12560375575794,962.0,8372.47521165,8.70319668570686
E02000216,154.83813646894876,685.0,6159.743750750002,8.99232664343066
E02000217,154.05233878850638,1075.0,9972.930127020003,9.277144304204654
E02000218,155.6361654963892,1077.0,10934.58240504,10.15281560356546
E02000219,156.334679505501,1561.0,14668.100070899998,9.396604785970531
E02000220,154.3519001759688,1068.0,11071.225363339996,10.36631588327715
E02000221,154.45059992880923,1515.0,14245.615729440005,9.403046686099014
E02000222,155.41988747449014,1195.0,12543.337658099997,10.496516868702926
E02000223,158.2710217769916,1012.0,10654.111086300003,10.527777753260873
E02000224,155.58987919485546,1262.0,11508.069025199997,9.118913649128364
E02000225,159.32586869045767,1369.0,17191.558624899997,12.557749178159238
E02000226,157.51563687686144,1641.0,16822.798829799995,10.251553217428395
E02000227,156.8543308604079,2768.0,26705.42006989999,9.647911874963869
E02000228,157.0504216689545,1563.0,14153.291669199996,9.055209001407547
E02000229,160.86803141846377,992.0,13854.728671379993,13.966460354213703
E02000230,155.83897126486983,1594.0,15719.329751079998,9.86156195174404
E02000231,156.5313773612666,1589.0,15499.540100900005,9.754273191252363
E02000232,158.36458067211984,1381.0,14629.565440600005,10.59345795843592
E02000233,156.49657687459188,1114.0,11340.923991139998,10.180362649138239
E02000234,156.90175356580502,1591.0,15764.23333115,9.90838047212445
E02000235,157.24953377104083,1484.0,17647.6239705,11.891929899258761
E02000236,157.3255227442743,1777.0,18718.305265099996,10.53365518576252
E02000237,158.90845078197012,1641.0,18002.227106000002,10.970278553321148
E02000238,144.3393472783042,1678.0,14059.213338559988,8.378553837044093
E02000239,144.309008150486,1579.0,12936.4204884,8.192793216212792
E02000240,144.26868005959952,1547.0,12392.738414139998,8.010819918642532
E02000241,144.2202983878913,1166.0,9978.003250900001,8.557464194596914
E02000242,144.88868326723804,1008.0,8646.72011844,8.578095355595238
E02000243,144.46970321728398,1401.0,11833.27296785,8.446304759350465
E02000244,145.03259784473696,1118.0,9882.186172320009,8.839164733738828
E02000245,144.33381642783803,1326.0,11144.72457676,8.404769665731523
E02000246,144.33864970506795,1562.0,13087.43223240001,8.378637792829712
E02000247,145.32271156104062,1781.0,14836.730151700003,8.330561567490175
E02000248,144.64481998753567,906.0,7889.127733950006,8.707646505463583
E02000249,144.79329948007893,1246.0,10249.45224375,8.225884625802568
E02000250,145.44718715356015,913.0,9217.103241359999,10.095403331171958
E02000251,145.21793984933615,1625.0,13648.207129400002,8.398896695015386
E02000252,145.351301656971,863.0,7568.93766742,8.770495559003477
E02000253,145.46030498799198,1172.0,8859.147291999994,7.558999395904432
E02000254,145.6707254389282,1925.0,16779.474878600002,8.716610326545455
E02000255,145.76020263764232,1231.0,11624.047986950005,9.442768470308696
E02000256,145.89154341511386,1013.0,12269.655634599987,12.112197072655466
E02000257,145.32580141777643,1544.0,16861.243789239998,10.920494682150258
E02000258,145.56974024046238,670.0,5506.4792342599985,8.218625722776117
E02000259,146.54414935237102,967.0,8852.824126199994,9.154937048810748
E02000260,145.0505412847675,1387.0,11899.351780499996,8.579200995313624
E02000261,146.156081471779,975.0,9057.844636949998,9.29009706353846
E02000262,145.54134829892516,807.0,6961.9024071799995,8.626892697868648
E02000263,144.9970712199756,1680.0,12494.439257880002,7.437166224928572
E02000264,145.316640013005,894.0,9329.153330629997,10.435294553277402
E02000265,145.64198045568418,1287.0,11641.077092950005,9.0451259463481
E02000266,145.00926375566013,1677.0,12597.418284100004,7.511877331007754
E02000267,145.41962253540882,927.0,6880.5660663100025,7.422401366030208
E02000268,146.15504997080814,1094.0,11158.108751299997,10.199368145612429
E02000269,146.4351257590565,949.0,10515.934130799998,11.081068630979978
E02000270,145.62408199934575,600.0,4576.631756100001,7.627719593500003
E02000271,146.46448011424877,714.0,7617.8195555999955,10.66921506386554
E02000272,145.79028707783982,971.0,9242.360088520001,9.518393500020599
E02000274,146.3435704638337,1916.0,15742.675199599997,8.216427557202504
E02000275,145.563607604987,1305.0,10878.495538370002,8.336011906796935
E02000276,146.59870480018367,807.0,7210.920335549997,8.935465099814122
E02000277,147.51687732527745,1466.0,12640.599835039999,8.622510119399726
E02000278,147.28719182937826,1384.0,11862.418213240007,8.57111142575145
E02000279,148.21811807126585,1792.0,17880.1789946,9.977778456808036
E02000280,146.22053773597685,1702.0,17497.736612999997,10.280691311985898
E02000281,147.5957954879327,1782.0,13800.4758358,7.744374767564534
E02000282,147.95248858311405,1359.0,11399.951362650001,8.388485182229582
E02000283,148.58009718203667,1600.0,12886.135042800006,8.053834401750004
E02000284,146.71791573761692,1455.0,12635.697457780008,8.68432814967698
E02000285,146.89658978453792,1476.0,12886.827267039995,8.730912782547422
E02000286,146.46641032425336,1569.0,14548.026393100004,9.272164686488212
E02000287,145.30497269081718,1307.0,12030.269952250006,9.204491164690134
E02000288,147.3784972513532,1610.0,13582.719241820001,8.436471578770186
E02000289,146.72837149988723,1378.0,11343.658266149996,8.231972616944844
E02000290,148.44265135691654,971.0,9565.217086199998,9.850892982698248
E02000291,146.81815439110835,1463.0,12865.549572570006,8.793950493896109
E02000292,147.14606492400972,1815.0,13943.003455309994,7.682095567663908
E02000293,146.90582045408124,1295.0,10587.724191700001,8.175848796679537
E02000294,147.97455380690562,1494.0,12349.434160199999,8.2660201875502
E02000295,145.92973439770168,1481.0,12482.424113840007,8.42837549887914
E02000296,145.71879030125413,1348.0,11849.640659100001,8.79053461357567
E02000297,147.1268946578619,2156.0,19483.053792620005,9.03666687969388
E02000298,146.86656759115215,1478.0,12793.826170249999,8.656174675405953
E02000299,147.8537008095911,1263.0,9602.54548152999,7.602965543570856
E02000300,147.5428699902207,1236.0,9938.503646299998,8.040860555258899
E02000301,148.57416490794236,1280.0,10888.120000899997,8.506343750703122
E02000302,146.57023032414168,1527.0,10984.093133919996,7.193250251421085
E02000303,147.88721744606474,1064.0,8087.405971099998,7.600945461560149
E02000304,145.9926333470873,1460.0,12288.928960630003,8.417074630568495
E02000305,146.37919286726162,1294.0,10176.247081639996,7.864178579319935
E02000306,148.11485416906427,894.0,7464.951729159996,8.350057862595074
E02000307,146.88093485728953,1679.0,12379.874830710016,7.373362019481844
E02000308,145.64392080668324,930.0,7601.432898800005,8.173583762150542
E02000309,147.66916072429555,1256.0,12284.057033699995,9.780300186066876
E02000311,146.74591439662402,1543.0,11475.263953669999,7.4369824715942965
E02000312,146.13092587439897,1312.0,10397.167222409993,7.924670139032007
E02000313,156.744644762609,739.0,7384.362866370003,9.992371943667122
E02000314,156.05331780576563,1340.0,15510.581585240003,11.575060884507465
E02000315,156.98113470627433,991.0,9428.48646262,9.514113483975782
E02000316,153.54982682538954,811.0,8697.298156799996,10.72416542145499
E02000317,153.3857360690538,647.0,5527.083433759997,8.54263281879443
E02000318,155.15261955829072,886.0,7336.40459326,8.280366358081265
E02000319,154.79415546485157,968.0,9279.306565170005,9.586060501208683
E02000320,156.3967603404682,872.0,7990.392246949999,9.163293861181192
E02000321,154.54318416805515,624.0,5984.933605520002,9.5912397524359
E02000323,154.31445232084542,899.0,8090.688408939998,8.99965340260289
E02000324,153.7479970783782,683.0,5431.549749500002,7.952488652269403
E02000326,152.6797151295661,696.0,7124.065360100001,10.235726092097703
E02000327,154.40353613867393,546.0,5035.90231925,9.223264320970696
E02000328,152.4817855690747,559.0,4653.209884019999,8.32416794994633
E02000329,154.69398454433008,1024.0,7990.630799129998,7.803350389775389
E02000331,152.9903079716262,932.0,8054.742552260004,8.642427631180261
E02000332,154.16612259756988,1144.0,9636.590657350001,8.423593231949303
E02000333,152.61714002155063,594.0,4869.441886600001,8.197713613804716
E02000334,153.46130865947174,1028.0,9086.2056252,8.83872142529183
E02000335,154.14440893094732,1191.0,9345.648816849996,7.846892373509653
E02000337,153.8354007498993,1093.0,8595.457473679995,7.864096499249767
E02000339,154.24786596281072,860.0,6937.324461859999,8.066656350999999
E02000340,154.81439549776547,958.0,8922.1941331,9.313355044989562
E02000341,153.63670881721552,1050.0,8144.140608569992,7.756324389114278
E02000342,155.91780514597792,827.0,9585.44733677,11.590625558367593
E02000343,155.1746053352304,1077.0,9158.125070999997,8.50336589693593
E02000344,155.3833666162574,1124.0,10312.934651500003,9.175208764679718
E02000345,147.67673113763746,478.0,2888.45658384,6.042796200502091
E02000346,147.25035147325036,240.0,1801.2604335899998,7.505251806624999
E02000347,147.62994516771667,385.0,2597.2788764300003,6.746178899818182
E02000348,147.95963634952244,360.0,3047.374640640001,8.464929557333337
E02000350,148.17159230159567,497.0,4423.945660040001,8.901299114768614
E02000351,147.4226368907623,377.0,4516.572602369999,11.980298680026523
E02000352,148.43236199621347,355.0,2819.5015886000006,7.942257996056339
E02000353,148.0210707319338,384.0,3321.7765787299995,8.650459840442707
E02000354,148.2825348368924,393.0,4233.912900945999,10.773315269582696
E02000355,148.303742651178,443.0,3729.025043163999,8.41766375432054
E02000356,147.59178144406465,325.0,2518.16155355,7.7481893955384615
E02000357,149.72557670126628,321.0,3517.0426178200005,10.956519058629285
E02000358,148.12626023756508,478.0,4027.5781111200017,8.425895629958163
E02000359,148.92866878770292,374.0,2496.72147077,6.675725857673797
E02000360,148.0749804491324,476.0,3841.1636942799983,8.069671626638652
E02000361,148.34198049136782,292.0,2862.57516634,9.803339610753426
E02000362,149.36641702684085,356.0,2974.7076899699996,8.355920477443819
E02000363,148.74917603642916,518.0,4881.470537350003,9.423688296042476
E02000364,148.04092518123548,351.0,3606.1485680500004,10.273927544301996
E02000365,147.68960696103383,513.0,4525.70903862,8.822044909590643
E02000366,148.84870049413917,421.0,3969.76661792,9.42937438935867
E02000367,148.47503543517072,364.0,3081.7163949700002,8.466253832335166
E02000368,148.45090083915898,381.0,3626.883045779999,9.519378072913383
E02000369,147.93463248075483,450.0,4274.224960699999,9.498277690444443
E02000370,147.67235060253535,287.0,3211.99685959,11.191626688466899
E02000371,147.73127106456826,339.0,4508.4164402999995,13.299163540707964
E02000372,145.92021745899814,483.0,4139.799632470001,8.571013731821948
E02000373,146.12801278057145,307.0,2942.7210062000004,9.58541044364821
E02000374,146.39241574557855,437.0,4420.969668109999,10.11663539613272
E02000375,146.24367984630248,304.0,2523.276226629999,8.300250745493418
E02000376,146.3541567582289,375.0,3688.226929919999,9.835271813119997
E02000377,146.58811689358333,462.0,5116.026955970004,11.073651419848492
E02000378,146.34509078300843,332.0,3893.9353246600017,11.728720857409643
E02000379,146.7370596112119,511.0,4778.641316849996,9.35154856526418
E02000380,146.50870475902545,347.0,3980.247728640001,11.470454549394814
E02000381,146.50623605186104,398.0,4064.9648443599986,10.213479508442207
E02000382,146.7896670347065,343.0,4212.068504079999,12.28008310227405
E02000383,146.92971249461866,441.0,5066.261114809999,11.488120441746029
E02000384,146.65680128720248,287.0,3451.8606117800005,12.027388891219514
E02000385,147.19355235695696,293.0,4779.3185092600015,16.311667267098983
E02000386,147.54539647210615,329.0,4419.261390649997,13.432405442705159
E02000387,147.20688528396806,316.0,3732.75077762,11.812502460822785
E02000388,147.7999592311231,425.0,4908.928371240002,11.550419697035299
E02000389,147.0898052604917,557.0,6800.7437421099985,12.209593791938955
E02000390,147.46517511284588,375.0,5007.99338091,13.354649015760002
E02000391,147.8945002193935,400.0,3822.78882672,9.5569720668
E02000392,147.89900915468849,481.0,6167.55148585,12.822352361434511
E02000393,147.54926355347186,418.0,5501.890943319999,13.162418524688992
E02000394,148.108018421466,466.0,4880.780950969999,10.473778864742487
E02000395,147.79943888586573,388.0,4859.362131080002,12.524129203814438
E02000396,148.2685922097601,397.0,4515.8942049299985,11.375048375138535
E02000397,146.55413997457703,579.0,6246.161178469999,10.787843140708116
E02000398,147.9500983313846,486.0,4252.9070509799985,8.750837553456787
E02000400,146.04626624477066,696.0,6247.794432999999,8.976716139367815
E02000401,147.14103325948076,633.0,4448.4157314799995,7.027513003917851
E02000402,147.32805405811283,551.0,4689.957169600001,8.511719001088931
E02000403,146.43846359475847,510.0,4430.172049860003,8.686611862470595
E02000404,147.11024861578028,506.0,3815.3638982400025,7.540244858181823
E02000405,146.82610646830264,741.0,7458.564678600002,10.065539377327937
E02000406,146.9053377755796,501.0,3867.6689047699992,7.719898013512973
E02000407,147.44130458645444,484.0,4081.7187856400014,8.433303276115705
E02000408,147.4830668727593,448.0,3262.7986563899985,7.283032715156247
E02000409,147.10761254592057,528.0,4599.33269737,8.710857381382574
E02000410,146.48215481273823,692.0,6995.073835780002,10.108488201994222
E02000411,148.08835883887883,497.0,4302.957787410002,8.657862751327972
E02000412,146.99266780874828,359.0,3662.5834999999975,10.202182451253474
E02000413,145.78663791894022,769.0,7656.835907599998,9.956873742002598
E02000414,147.66601769954949,520.0,4495.42439364,8.645046910846153
E02000415,147.00899015527375,434.0,4040.9833074299995,9.311021445691242
E02000416,146.8084781763749,589.0,5167.554305579999,8.773436851578946
E02000417,146.12622139096024,595.0,6390.094197479997,10.73965411341176
E02000418,146.55994417252947,580.0,5752.449709890003,9.91801674118966
E02000419,146.66354790282597,477.0,4384.48218254,9.191786546205451
E02000420,147.2582403507375,418.0,3488.74007782,8.34626812875598
E02000421,147.6279166007396,322.0,2785.0086274200003,8.64909511621118
E02000422,147.45847175518637,453.0,3679.5832696799994,8.122700374569535
E02000423,147.01206795435283,401.0,3795.4648285200014,9.46499957236908
E02000424,146.9095961088867,529.0,5395.496134409998,10.199425584896026
E02000425,147.5779880920902,525.0,2605.8418663400007,4.963508316838096
E02000426,145.7274555274541,690.0,7172.2145832,10.394513888695652
E02000427,147.23617456291745,371.0,3408.93536594,9.188505029487871
E02000428,147.60138586582858,403.0,3665.8612685900002,9.09642994687345
E02000429,146.6102430574506,631.0,6504.326379949997,10.307965736846272
